date,n_rows,avg_miss
2020-05-19,10,0.053947368421052626
2020-05-20,10,0.027631578947368424
2020-05-21,5,0.01578947368421053
2020-05-22,9,0.056286549707602336
2020-05-26,1,0.08552631578947369
2020-05-27,1,0.1118421052631579
2020-05-28,1,0.02631578947368421
2020-05-29,4,0.14144736842105263
2020-06-01,7,0.08834586466165413
2020-06-02,19,0.07686980609418281
2020-06-03,1,0.05263157894736842
2020-06-04,7,0.02443609022556391
2020-06-05,12,0.06907894736842106
2020-06-08,6,0.008771929824561403
2020-06-09,12,0.013157894736842105
2020-06-10,4,0.049342105263157895
2020-06-11,8,0.015625
2020-06-12,10,0.053289473684210525
2020-06-15,7,0.018796992481203006
2020-06-16,3,0.015350877192982457
2020-06-17,5,0.007894736842105263
2020-06-18,5,0.009210526315789473
2020-06-19,9,0.06871345029239767
2020-06-22,5,0.009210526315789473
2020-06-23,7,0.016917293233082706
2020-06-24,1,0.05263157894736842
2020-06-25,5,0.019736842105263157
2020-07-06,6,0.14035087719298245
2020-07-07,4,0.10526315789473684
2020-07-08,4,0.06743421052631579
2020-07-09,5,0.06052631578947368
2020-07-10,1,0.07894736842105263
2020-07-13,3,0.08114035087719297
2020-07-14,4,0.09868421052631579
2020-07-15,6,0.07785087719298245
2020-07-16,1,0.05263157894736842
2020-07-20,5,0.027631578947368417
2020-07-21,3,0.04385964912280702
2020-07-22,3,0.06578947368421052
2020-07-23,8,0.04523026315789474
2020-07-24,4,0.054276315789473686
2020-07-27,18,0.03691520467836257
2020-07-28,11,0.027511961722488036
2020-07-29,12,0.05043859649122807
2020-07-30,7,0.03853383458646616
2020-07-31,8,0.1455592105263158
2020-08-03,13,0.05161943319838056
2020-08-04,15,0.04824561403508772
2020-08-05,9,0.021198830409356727
2020-08-06,10,0.034210526315789476
2020-08-07,17,0.0804953560371517
2020-08-10,8,0.019736842105263157
2020-08-11,20,0.02993421052631579
2020-08-12,8,0.014802631578947368
2020-08-13,14,0.020206766917293232
2020-08-14,12,0.05043859649122807
2020-08-17,5,0.007894736842105263
2020-08-18,11,0.008373205741626795
2020-08-19,10,0.02105263157894737
2020-08-20,12,0.02631578947368421
2020-08-21,10,0.05000000000000001
2020-08-24,14,0.01832706766917293
2020-08-25,13,0.03289473684210526
2020-08-26,8,0.012335526315789474
2020-08-27,9,0.021198830409356727
2020-08-28,3,0.1469298245614035
2020-08-31,2,0.1118421052631579
2020-09-01,5,0.07236842105263158
2020-09-02,15,0.061403508771929814
2020-09-03,10,0.04407894736842105
2020-09-04,7,0.07048872180451127
2020-09-08,11,0.04724880382775119
2020-09-09,17,0.037925696594427245
2020-09-10,16,0.04235197368421053
2020-09-11,10,0.07302631578947368
2020-09-14,13,0.03390688259109312
2020-09-15,12,0.02850877192982456
2020-09-16,16,0.011924342105263159
2020-09-17,9,0.013157894736842105
2020-09-18,21,0.042606516290726815
2020-09-21,38,0.0181786703601108
2020-09-22,9,0.0533625730994152
2020-09-23,7,0.014097744360902255
2020-09-24,5,0.04078947368421053
2020-10-02,8,0.1455592105263158
2020-10-05,7,0.06296992481203008
2020-10-06,10,0.053947368421052626
2020-10-07,15,0.05307017543859649
2020-10-08,19,0.0110803324099723
2020-10-09,4,0.049342105263157895
2020-10-12,14,0.055451127819548876
2020-10-13,4,0.011513157894736841
2020-10-14,7,0.06109022556390978
2020-10-15,2,0.039473684210526314
2020-10-16,11,0.06997607655502393
2020-10-19,3,0.039473684210526314
2020-10-20,2,0.05592105263157895
2020-10-21,3,0.039473684210526314
2020-10-22,9,0.059941520467836254
2020-10-23,5,0.08421052631578947
2020-10-26,3,0.039473684210526314
2020-10-27,7,0.04887218045112782
2020-10-28,2,0.046052631578947366
2020-10-29,3,0.06359649122807016
2020-10-30,14,0.1724624060150376
2020-11-02,5,0.025
2020-11-03,4,0.014802631578947368
2020-11-04,3,0.07236842105263158
2020-11-05,10,0.041447368421052636
2020-11-06,7,0.05921052631578947
2020-11-09,7,0.04135338345864661
2020-11-10,7,0.06484962406015037
2020-11-11,8,0.05016447368421053
2020-11-12,7,0.03383458646616541
2020-11-13,9,0.06067251461988304
2020-11-16,6,0.03508771929824562
2020-11-17,5,0.05263157894736842
2020-11-18,6,0.06030701754385964
2020-11-19,7,0.03571428571428571
2020-11-20,7,0.05451127819548871
2020-11-23,9,0.04312865497076023
2020-11-24,7,0.02819548872180451
2020-11-25,9,0.06359649122807016
2020-11-27,17,0.13893188854489164
2020-11-30,13,0.04554655870445344
2020-12-01,16,0.023848684210526317
2020-12-02,11,0.027511961722488036
2020-12-03,10,0.03289473684210526
2020-12-04,12,0.05866228070175438
2020-12-07,13,0.013157894736842105
2020-12-08,12,0.019736842105263157
2020-12-09,15,0.0324561403508772
2020-12-10,10,0.023026315789473683
2020-12-11,12,0.051535087719298246
2020-12-14,12,0.039473684210526314
2020-12-15,16,0.013569078947368422
2020-12-16,17,0.01393188854489164
2020-12-17,30,0.03728070175438597
2020-12-18,39,0.04875168690958165
2020-12-21,18,0.03033625730994152
2020-12-22,10,0.035526315789473684
2020-12-23,10,0.01578947368421053
2020-12-24,1,0.039473684210526314
2021-01-04,22,0.11842105263157894
2021-01-05,15,0.04517543859649123
2021-01-06,12,0.050438596491228074
2021-01-07,22,0.034988038277511964
2021-01-08,21,0.08020050125313283
2021-01-11,21,0.02662907268170426
2021-01-12,16,0.030016447368421052
2021-01-13,9,0.008771929824561405
2021-01-14,22,0.025119617224880382
2021-01-15,18,0.04568713450292398
2021-01-20,15,0.02324561403508772
2021-01-21,18,0.012426900584795323
2021-01-22,17,0.0708204334365325
2021-01-25,10,0.023026315789473686
2021-01-26,15,0.016228070175438595
2021-01-27,17,0.01896284829721362
2021-01-28,11,0.010765550239234449
2021-01-29,13,0.14625506072874495
2021-02-01,18,0.047149122807017545
2021-02-02,8,0.033717105263157895
2021-02-03,8,0.027138157894736843
2021-02-04,12,0.051535087719298246
2021-02-05,10,0.055263157894736833
2021-02-08,17,0.0781733746130031
2021-02-09,18,0.06286549707602339
2021-02-10,7,0.06672932330827068
2021-02-11,12,0.057017543859649134
2021-02-12,10,0.05
2021-02-17,7,0.02349624060150376
2021-02-18,9,0.04093567251461988
2021-02-19,13,0.0880566801619433
2021-02-22,21,0.03320802005012531
2021-02-23,28,0.04934210526315789
2021-02-24,25,0.019473684210526317
2021-02-25,13,0.043016194331983816
2021-02-26,20,0.1450657894736842
2021-03-01,20,0.0319078947368421
2021-03-02,19,0.03047091412742382
2021-03-03,20,0.030592105263157896
2021-03-04,14,0.018796992481203006
2021-03-05,17,0.0684984520123839
2021-03-08,18,0.04605263157894737
2021-03-09,13,0.02580971659919028
2021-03-10,14,0.011278195488721804
2021-03-11,22,0.03139952153110048
2021-03-12,13,0.040991902834008095
2021-03-15,18,0.0310672514619883
2021-03-16,12,0.010416666666666668
2021-03-17,20,0.014802631578947368
2021-03-18,15,0.01885964912280702
2021-03-19,18,0.04861111111111111
2021-03-22,22,0.02541866028708134
2021-03-23,22,0.02781100478468899
2021-03-24,25,0.02947368421052632
2021-03-25,15,0.022368421052631576
2021-04-05,11,0.11363636363636365
2021-04-06,8,0.033717105263157895
2021-04-07,15,0.0557017543859649
2021-04-08,13,0.033400809716599186
2021-04-09,11,0.07057416267942583
2021-04-12,17,0.03986068111455108
2021-04-13,13,0.019736842105263157
2021-04-14,22,0.026614832535885164
2021-04-15,14,0.02819548872180451
2021-04-16,14,0.05263157894736842
2021-04-19,22,0.03050239234449761
2021-04-20,16,0.027549342105263157
2021-04-21,21,0.023809523809523808
2021-04-22,18,0.03837719298245614
2021-04-23,35,0.07048872180451127
2021-04-26,19,0.02943213296398892
2021-04-27,13,0.03036437246963563
2021-04-28,16,0.01850328947368421
2021-04-29,10,0.018421052631578946
2021-05-03,13,0.11285425101214575
2021-05-04,14,0.046052631578947366
2021-05-05,8,0.03536184210526316
2021-05-06,10,0.015131578947368423
2021-05-07,18,0.061769005847953216
2021-05-10,19,0.03497229916897506
2021-05-11,8,0.019736842105263157
2021-05-12,7,0.011278195488721806
2021-05-13,22,0.057715311004784685
2021-05-14,15,0.048245614035087724
2021-05-17,18,0.03179824561403509
2021-05-18,13,0.039473684210526314
2021-05-19,17,0.03753869969040248
2021-05-20,14,0.03054511278195489
2021-05-21,9,0.03654970760233918
2021-05-24,15,0.04078947368421053
2021-05-25,12,0.029605263157894735
2021-05-26,14,0.02443609022556391
2021-05-27,9,0.014619883040935673
2021-05-28,20,0.14539473684210527
2021-06-01,12,0.039473684210526314
2021-06-02,7,0.040413533834586464
2021-06-03,7,0.03665413533834586
2021-06-04,8,0.07154605263157894
2021-06-07,7,0.017857142857142856
2021-06-08,19,0.04813019390581717
2021-06-09,10,0.028289473684210524
2021-06-10,6,0.046052631578947366
2021-06-11,6,0.06688596491228072
2021-06-14,13,0.0354251012145749
2021-06-15,7,0.03665413533834586
2021-06-16,13,0.029352226720647773
2021-06-17,13,0.054655870445344125
2021-06-18,7,0.03853383458646616
2021-06-21,14,0.01832706766917293
2021-06-22,21,0.05357142857142857
2021-06-23,5,0.011842105263157895
2021-06-24,8,0.032072368421052634
2021-07-06,9,0.11476608187134502
2021-07-07,5,0.0368421052631579
2021-07-08,17,0.05185758513931889
2021-07-09,12,0.07894736842105263
2021-07-12,10,0.039473684210526314
2021-07-13,12,0.04111842105263158
2021-07-14,15,0.039473684210526314
2021-07-15,11,0.02990430622009569
2021-07-16,9,0.05190058479532164
2021-07-19,6,0.039473684210526314
2021-07-20,16,0.03412828947368421
2021-07-21,17,0.02128482972136223
2021-07-22,7,0.03477443609022556
2021-07-23,6,0.06030701754385964
2021-07-26,34,0.04160216718266254
2021-07-27,24,0.01644736842105263
2021-07-28,15,0.017543859649122806
2021-07-29,9,0.012426900584795321
2021-07-30,33,0.14493620414673047
2021-08-02,17,0.042182662538699685
2021-08-03,13,0.012651821862348178
2021-08-04,23,0.034038901601830665
2021-08-05,12,0.012609649122807019
2021-08-06,15,0.06052631578947368
2021-08-09,33,0.04425837320574162
2021-08-10,15,0.020614035087719296
2021-08-11,13,0.008097165991902834
2021-08-12,15,0.019736842105263157
2021-08-13,21,0.05263157894736842
2021-08-16,16,0.024671052631578948
2021-08-17,12,0.025219298245614034
2021-08-18,12,0.020285087719298243
2021-08-19,15,0.008771929824561403
2021-08-20,17,0.04643962848297214
2021-08-23,18,0.022660818713450288
2021-08-24,13,0.02024291497975709
2021-08-25,15,0.0162280701754386
2021-08-26,11,0.017942583732057416
2021-08-27,25,0.15842105263157893
2021-08-30,13,0.06680161943319837
2021-08-31,12,0.051535087719298246
2021-09-01,12,0.04002192982456141
2021-09-02,13,0.033400809716599186
2021-09-03,17,0.054179566563467486
2021-09-07,23,0.03575514874141877
2021-09-08,15,0.02412280701754386
2021-09-09,8,0.027960526315789474
2021-09-10,14,0.048872180451127824
2021-09-13,14,0.007518796992481203
2021-09-14,15,0.017982456140350878
2021-09-15,8,0.023848684210526317
2021-09-16,10,0.01644736842105263
2021-09-17,9,0.042397660818713455
2021-09-20,16,0.019736842105263157
2021-09-21,10,0.02368421052631579
2021-09-22,9,0.03435672514619883
2021-09-23,7,0.03665413533834586
2021-10-01,14,0.13956766917293234
2021-10-04,11,0.039473684210526314
2021-10-05,19,0.03150969529085872
2021-10-06,19,0.06475069252077562
2021-10-07,18,0.04093567251461988
2021-10-08,21,0.06578947368421052
2021-10-11,15,0.06271929824561402
2021-10-12,12,0.013157894736842105
2021-10-13,14,0.017857142857142856
2021-10-14,32,0.04358552631578947
2021-10-15,34,0.05553405572755418
2021-10-18,20,0.029276315789473678
2021-10-19,29,0.04673321234119782
2021-10-20,25,0.015263157894736845
2021-10-21,21,0.02192982456140351
2021-10-22,25,0.03815789473684211
2021-10-25,20,0.012828947368421054
2021-10-26,23,0.019450800915331808
2021-10-27,14,0.022556390977443608
2021-10-28,23,0.02974828375286041
2021-10-29,27,0.13840155945419105
2021-11-01,24,0.054824561403508776
2021-11-02,16,0.032072368421052634
2021-11-03,15,0.020614035087719296
2021-11-04,7,0.015977443609022556
2021-11-05,11,0.03289473684210526
2021-11-08,15,0.02192982456140351
2021-11-09,17,0.02515479876160991
2021-11-10,19,0.036357340720221606
2021-11-11,8,0.02631578947368421
2021-11-12,15,0.03333333333333333
2021-11-15,17,0.015092879256965943
2021-11-16,28,0.021616541353383457
2021-11-17,19,0.021121883656509695
2021-11-18,27,0.03167641325536062
2021-11-19,18,0.04166666666666667
2021-11-22,17,0.028250773993808053
2021-11-23,20,0.02236842105263158
2021-11-24,16,0.038240131578947366
2021-12-03,18,0.14108187134502922
2021-12-06,14,0.04135338345864661
2021-12-07,13,0.0354251012145749
2021-12-08,11,0.021531100478468897
2021-12-09,14,0.03289473684210526
2021-12-10,9,0.07821637426900585
2021-12-13,15,0.04298245614035088
2021-12-14,17,0.03676470588235294
2021-12-15,11,0.02332535885167464
2021-12-16,12,0.017543859649122806
2021-12-17,13,0.051113360323886636
2021-12-20,18,0.022295321637426903
2021-12-21,13,0.020748987854251014
2021-12-22,16,0.01850328947368421
2021-12-23,16,0.06414473684210527
2021-12-27,12,0.01206140350877193
2021-12-28,18,0.009868421052631578
2021-12-29,11,0.010765550239234449
2021-12-30,15,0.04122807017543859
2021-12-31,18,0.14473684210526316
2022-01-03,7,0.04981203007518797
2022-01-04,9,0.0402046783625731
2022-01-05,6,0.030701754385964907
2022-01-06,14,0.030545112781954886
2022-01-07,12,0.040570175438596486
2022-01-10,16,0.03289473684210526
2022-01-11,9,0.015350877192982457
2022-01-12,8,0.008223684210526315
2022-01-13,5,0.007894736842105263
2022-01-14,8,0.04358552631578947
2022-01-18,9,0.03508771929824562
2022-01-19,6,0.008771929824561405
2022-01-20,4,0.008223684210526315
2022-01-21,10,0.048684210526315795
2022-01-24,17,0.034442724458204343
2022-01-25,5,0.014473684210526317
2022-01-26,5,0.010526315789473684
2022-01-27,3,0.015350877192982454
2022-01-28,17,0.13970588235294118
2022-01-31,13,0.0430161943319838
2022-02-01,8,0.014802631578947368
2022-02-02,12,0.019736842105263157
2022-02-03,16,0.027549342105263157
2022-02-04,16,0.04029605263157895
2022-02-07,22,0.027212918660287085
2022-02-08,8,0.009046052631578948
2022-02-09,6,0.010964912280701756
2022-02-10,10,0.03026315789473684
2022-02-11,6,0.03618421052631579
2022-02-14,13,0.03390688259109311
2022-02-15,7,0.009398496240601503
2022-02-16,3,0.010964912280701754
2022-02-17,11,0.031100478468899524
2022-02-18,7,0.03665413533834586
2022-02-22,9,0.01608187134502924
2022-02-23,10,0.021052631578947368
2022-02-24,19,0.04709141274238227
2022-02-25,11,0.1471291866028708
2022-02-28,30,0.07192982456140351
2022-03-01,24,0.046875
2022-03-02,16,0.03248355263157895
2022-03-03,22,0.03349282296650717
2022-03-04,23,0.04548054919908467
2022-03-07,13,0.013663967611336033
2022-03-08,11,0.015550239234449762
2022-03-09,12,0.01425438596491228
2022-03-10,13,0.030364372469635626
2022-03-11,10,0.035526315789473684
2022-03-14,10,0.009868421052631578
2022-03-15,7,0.010338345864661654
2022-03-16,11,0.026913875598086123
2022-03-17,9,0.010964912280701756
2022-03-18,14,0.04370300751879699
2022-03-21,9,0.016812865497076022
2022-03-22,12,0.01644736842105263
2022-03-23,9,0.016812865497076022
2022-03-24,8,0.018914473684210526
2022-04-01,3,0.17763157894736842
2022-04-05,2,0.13815789473684212
2022-04-06,6,0.07346491228070175
2022-04-07,4,0.046052631578947366
2022-04-08,2,0.08223684210526316
2022-04-11,7,0.046052631578947366
2022-04-12,8,0.07154605263157894
2022-04-13,9,0.06578947368421052
2022-04-14,3,0.10307017543859649
2022-04-18,4,0.08552631578947369
2022-04-19,8,0.04358552631578947
2022-04-20,3,0.04824561403508772
2022-04-21,2,0.039473684210526314
2022-04-22,4,0.07730263157894737
2022-04-25,10,0.07631578947368423
2022-04-26,8,0.078125
2022-04-27,7,0.029135338345864664
2022-04-28,5,0.027631578947368424
2022-05-02,8,0.11348684210526316
2022-05-03,10,0.049999999999999996
2022-05-04,12,0.04824561403508772
2022-05-05,10,0.019736842105263157
2022-05-06,13,0.07692307692307691
2022-05-09,20,0.04802631578947369
2022-05-10,24,0.03234649122807018
2022-05-11,16,0.033717105263157895
2022-05-12,15,0.045614035087719294
2022-05-13,9,0.039473684210526314
2022-05-16,11,0.016148325358851676
2022-05-17,9,0.02850877192982456
2022-05-18,14,0.026785714285714284
2022-05-19,12,0.014254385964912283
2022-05-20,10,0.04407894736842106
2022-05-23,11,0.014354066985645932
2022-05-24,8,0.01069078947368421
2022-05-25,9,0.010964912280701756
2022-05-26,12,0.015350877192982454
2022-05-27,15,0.13859649122807016
2022-05-31,10,0.05592105263157895
2022-06-01,14,0.03007518796992481
2022-06-02,8,0.06414473684210527
2022-06-03,8,0.04029605263157895
2022-06-06,6,0.051535087719298246
2022-06-07,9,0.015350877192982457
2022-06-08,4,0.02631578947368421
2022-06-09,2,0.039473684210526314
2022-06-10,14,0.06907894736842106
2022-06-13,23,0.048340961098398166
2022-06-14,24,0.023300438596491228
2022-06-15,16,0.023848684210526317
2022-06-16,16,0.020970394736842105
2022-06-17,12,0.0531798245614035
2022-06-21,14,0.03195488721804511
2022-06-22,7,0.013157894736842105
2022-06-23,3,0.05263157894736842
2022-07-01,11,0.14114832535885166
2022-07-05,13,0.05718623481781377
2022-07-06,4,0.011513157894736841
2022-07-07,12,0.03179824561403508
2022-07-08,15,0.05
2022-07-11,7,0.029135338345864657
2022-07-12,9,0.021929824561403508
2022-07-13,6,0.01206140350877193
2022-07-14,5,0.010526315789473684
2022-07-15,5,0.03684210526315789
2022-07-18,6,0.03508771929824561
2022-07-19,14,0.02819548872180451
2022-07-20,11,0.022129186602870814
2022-07-21,4,0.027960526315789474
2022-07-22,8,0.03618421052631579
2022-07-25,9,0.019736842105263157
2022-07-26,9,0.019005847953216373
2022-07-27,9,0.022660818713450295
2022-07-28,9,0.012426900584795321
2022-07-29,11,0.13935406698564592
2022-08-01,9,0.039473684210526314
2022-08-02,5,0.02236842105263158
2022-08-03,10,0.05986842105263158
2022-08-04,6,0.05592105263157895
2022-08-05,7,0.039473684210526314
2022-08-08,2,0.046052631578947366
2022-08-09,7,0.007518796992481203
2022-08-10,5,0.007894736842105263
2022-08-11,9,0.014619883040935673
2022-08-12,4,0.07730263157894737
2022-08-15,4,0.049342105263157895
2022-08-16,4,0.008223684210526315
2022-08-17,2,0.039473684210526314
2022-08-18,4,0.039473684210526314
2022-08-19,7,0.043233082706766915
2022-08-22,3,0.06578947368421051
2022-08-23,3,0.017543859649122806
2022-08-24,3,0.03728070175438596
2022-08-25,3,0.03508771929824562
2022-09-02,6,0.14912280701754385
2022-09-06,6,0.0625
2022-09-07,9,0.07821637426900585
2022-09-08,3,0.09210526315789473
2022-09-09,5,0.07631578947368423
2022-09-12,6,0.08881578947368421
2022-09-13,3,0.02850877192982456
2022-09-14,9,0.04312865497076023
2022-09-16,9,0.042397660818713455
2022-09-19,6,0.0625
2022-09-20,3,0.08333333333333333
2022-09-21,8,0.04276315789473684
2022-09-22,4,0.029605263157894735
2022-09-23,6,0.06798245614035088
2022-09-26,4,0.04111842105263158
2022-09-27,1,0.05921052631578947
2022-09-28,9,0.015350877192982454
2022-09-29,4,0.013157894736842105
2022-09-30,13,0.14473684210526316
2022-10-03,6,0.01754385964912281
2022-10-04,10,0.057236842105263155
2022-10-05,4,0.01644736842105263
2022-10-06,3,0.019736842105263157
2022-10-07,8,0.05592105263157895
2022-10-10,4,0.029605263157894735
2022-10-11,1,0.05263157894736842
2022-10-12,2,0.019736842105263157
2022-10-13,10,0.030921052631578943
2022-10-17,9,0.03435672514619883
2022-10-18,4,0.05098684210526316
2022-10-19,3,0.061403508771929814
2022-10-20,3,0.03508771929824561
2022-10-21,5,0.03815789473684211
2022-10-24,3,0.02631578947368421
2022-10-25,6,0.03399122807017544
2022-10-26,6,0.019736842105263157
2022-10-27,5,0.05
2022-10-28,10,0.14605263157894735
2022-10-31,3,0.008771929824561403
2022-11-01,10,0.045394736842105265
2022-11-02,7,0.016917293233082706
2022-11-03,7,0.03665413533834586
2022-11-04,6,0.09429824561403509
2022-11-07,6,0.015350877192982457
2022-11-08,12,0.025219298245614034
2022-11-09,12,0.04002192982456141
2022-11-10,9,0.05921052631578947
2022-11-11,5,0.038157894736842106
2022-11-14,7,0.03571428571428572
2022-11-15,5,0.025
2022-11-16,11,0.03289473684210526
2022-11-17,8,0.027138157894736843
2022-11-18,8,0.046052631578947366
2022-11-21,7,0.022556390977443608
2022-11-22,2,0.08552631578947369
2022-11-23,3,0.04824561403508772
2022-12-05,20,0.11480263157894736
2022-12-06,20,0.008223684210526315
2022-12-07,20,0.008552631578947369
2022-12-08,19,0.008656509695290858
2022-12-09,21,0.03790726817042606
2022-12-12,20,0.008881578947368421
2022-12-13,22,0.01854066985645933
2022-12-14,22,0.009569377990430622
2022-12-15,24,0.011239035087719298
2022-12-16,24,0.039473684210526314
2022-12-19,24,0.013980263157894737
2022-12-20,24,0.013432017543859651
2022-12-21,24,0.010964912280701756
2022-12-22,25,0.013947368421052632
2022-12-23,23,0.03804347826086957
2022-12-27,20,0.0125
2022-12-28,18,0.013888888888888886
2022-12-29,17,0.013544891640866872
2022-12-30,30,0.10701754385964912
2023-01-03,20,0.001973684210526316
2023-01-04,21,0.005012531328320802
2023-01-05,23,0.002288329519450801
2023-01-06,23,0.03375286041189931
2023-01-09,23,0.002288329519450801
2023-01-10,24,0.0038377192982456143
2023-01-11,22,0.0023923444976076554
2023-01-12,23,0.005720823798627003
2023-01-13,26,0.03795546558704454
2023-01-17,31,0.01867572156196944
2023-01-18,35,0.012969924812030076
2023-01-19,32,0.003700657894736842
2023-01-20,34,0.03618421052631579
2023-01-23,34,0.011996904024767802
2023-01-24,31,0.00466893039049236
2023-01-25,32,0.014185855263157895
2023-01-26,54,0.013523391812865496
2023-01-27,42,0.13377192982456143
2023-01-30,44,0.0017942583732057414
2023-01-31,44,0.003588516746411483
2023-02-01,43,0.0021419828641370867
2023-02-02,43,0.0024479804161566705
2023-02-03,43,0.028916768665850672
2023-02-06,43,0.004436964504283966
2023-02-07,44,0.002541866028708134
2023-02-08,43,0.0024479804161566705
2023-02-09,43,0.002294981640146879
2023-02-10,44,0.049043062200956944
2023-02-13,45,0.0033625730994152046
2023-02-14,50,0.005526315789473684
2023-02-15,52,0.007085020242914981
2023-02-16,57,0.012927054478301015
2023-02-17,59,0.05017841213202497
2023-02-21,48,0.0024671052631578946
2023-02-22,45,0.005701754385964913
2023-02-23,29,0.0054446460980036296
2023-03-03,63,0.13356307435254802
2023-03-06,64,0.0011307565789473685
2023-03-07,62,0.0020161290322580645
2023-03-08,62,0.0035016977928692696
2023-03-09,65,0.0038461538461538464
2023-03-10,66,0.02840909090909091
2023-03-13,64,0.0012335526315789473
2023-03-14,66,0.0017942583732057414
2023-03-15,67,0.0022584446190102117
2023-03-16,67,0.0037313432835820895
2023-03-17,67,0.031127258444619013
2023-03-20,67,0.005597014925373134
2023-03-21,67,0.0038295365278868806
2023-03-22,70,0.0030075187969924814
2023-03-23,68,0.005417956656346749
2023-03-24,78,0.0314608636977058
2023-03-27,67,0.006578947368421052
2023-03-28,61,0.003882657463330457
2023-03-29,62,0.0036078098471986416
2023-03-30,55,0.005741626794258374
2023-03-31,69,0.13386727688787187
2023-04-03,67,0.0030439905734485464
2023-04-04,67,0.0038295365278868806
2023-04-05,66,0.004186602870813397
2023-04-06,68,0.002031733746130031
2023-04-07,66,0.04894338118022329
2023-04-10,67,0.0019638648860958365
2023-04-11,68,0.002225232198142415
2023-04-12,68,0.003869969040247678
2023-04-13,67,0.00216025137470542
2023-04-14,65,0.030161943319838055
2023-04-17,64,0.004009046052631579
2023-04-18,60,0.0033991228070175436
2023-04-19,61,0.0021570319240724763
2023-04-20,64,0.0030838815789473685
2023-04-21,65,0.029453441295546553
2023-04-24,61,0.0037748058671268334
2023-04-25,62,0.003926146010186757
2023-04-26,61,0.004206212251941329
2023-04-27,52,0.008223684210526315
2023-05-01,75,0.10570175438596491
2023-05-02,77,0.0016233766233766235
2023-05-03,77,0.0017088174982911822
2023-05-04,76,0.0015581717451523544
2023-05-05,76,0.028912742382271473
2023-05-08,77,0.0035030758714969237
2023-05-09,74,0.001333570412517781
2023-05-10,73,0.0022530641672674837
2023-05-11,70,0.0013157894736842105
2023-05-12,76,0.02865304709141274
2023-05-15,72,0.0013706140350877194
2023-05-16,67,0.0019638648860958365
2023-05-17,65,0.0027327935222672068
2023-05-18,65,0.002834008097165992
2023-05-19,52,0.032388663967611336
2023-05-22,62,0.004881154499151104
2023-05-23,48,0.005071271929824561
2023-05-24,42,0.002976190476190476
2023-05-25,41,0.006097560975609756
2023-05-26,1,0.07894736842105263
2023-05-30,1,0.1513157894736842
2023-05-31,1,0.1513157894736842
