model,IC_mean,IC_std,N
L-En,-0.46813186813186813,,1
N-En,-0.5384615384615384,,1
elasticnet#2,-0.4725274725274725,,1
ffn#1,-0.5472527472527473,,1
lasso#1,-0.4725274725274725,,1
lgbm_dart#1,-0.5984602081255584,,1
lgbm_gbdt#2,-0.5072134682308704,,1
pcr#2,-0.48571428571428565,,1
pls#1,-0.49010989010989003,,1
rf#1,-0.6248628643663918,,1
ridge#2,-0.49010989010989003,,1
