group,model,ic
2023-03-03,L-En,-0.8224598930481283
2023-03-06,L-En,-0.36558704453441304
2023-03-07,L-En,-0.08021390374331547
2023-03-08,L-En,0.9031620553359683
2023-03-09,L-En,0.3442735042735042
2023-03-10,L-En,0.7478260869565218
2023-03-13,L-En,0.5918552036199095
2023-03-14,L-En,0.0938076416337288
2023-03-15,L-En,0.5550369083803733
2023-03-16,L-En,0.07782258064516127
2023-03-17,L-En,-0.15691699604743084
2023-03-20,L-En,0.03622269203664543
2023-03-21,L-En,-0.24745605920444022
2023-03-22,L-En,0.646074646074646
2023-03-23,L-En,-0.36363636363636376
2023-03-24,L-En,0.7609970674486807
2023-03-31,L-En,-0.05769230769230773
2023-04-03,L-En,-0.0002574002574002684
2023-04-04,L-En,0.7408866995073891
2023-04-06,L-En,0.09390243902439022
2023-04-07,L-En,0.9009304871373836
2023-04-10,L-En,0.4699638910165226
2023-04-11,L-En,-0.6502932551319648
2023-04-12,L-En,0.179122442280337
2023-04-13,L-En,0.46423796791443867
2023-04-14,L-En,-0.35488721804511286
2023-04-17,L-En,0.43333333333333335
2023-04-18,L-En,0.15029325513196481
2023-04-19,L-En,0.14717146296093658
2023-04-20,L-En,0.5358288770053478
2023-04-21,L-En,-0.5256410256410257
2023-05-01,L-En,0.3666208791208791
2023-05-02,L-En,-0.09409340659340658
2023-05-03,L-En,-0.3000931731761979
2023-05-04,L-En,0.675256322624744
2023-05-05,L-En,0.2905982905982906
2023-05-08,L-En,0.3094017094017093
2023-05-09,L-En,-0.0320604004814532
2023-05-10,L-En,0.4726480836236935
2023-05-11,L-En,0.12594375752270484
2023-05-12,L-En,-0.384313725490196
2023-05-15,L-En,0.039948140345190834
2023-05-16,L-En,0.07350427350427353
2023-05-17,L-En,0.33145115753811394
2023-05-18,L-En,0.5294117647058825
2023-06-02,L-En,0.2111008325624423
2023-06-05,L-En,0.33623693379790937
2023-06-06,L-En,0.2457580733442802
2023-06-07,L-En,0.19881825144983034
2023-06-08,L-En,-0.45418719211822667
2023-06-09,L-En,0.36950146627565983
2023-06-12,L-En,-0.15418803418803412
2023-06-13,L-En,0.27217391304347816
2023-06-14,L-En,0.3982213438735177
2023-06-15,L-En,0.2672268907563025
2023-06-16,L-En,0.6485470085470083
2023-06-20,L-En,0.7136752136752137
2023-06-21,L-En,-0.40441176470588236
2023-06-22,L-En,-0.23896103896103896
2023-06-23,L-En,-0.16657255787690567
2023-06-30,L-En,-0.2935064935064936
2023-07-03,L-En,-0.46768525592055016
2023-07-05,L-En,0.07185761957730814
2023-07-06,L-En,-0.6120448179271709
2023-07-07,L-En,0.3316526610644258
2023-07-10,L-En,0.4427350427350428
2023-07-11,L-En,-0.4509803921568628
2023-07-12,L-En,0.4141042780748663
2023-07-13,L-En,0.42002442002442003
2023-07-14,L-En,-0.21477832512315287
2023-07-17,L-En,-0.12608695652173912
2023-07-18,L-En,0.03130434782608693
2023-07-19,L-En,0.2713043478260869
2023-07-20,L-En,-0.5293233082706766
2023-07-21,L-En,0.29656862745098034
2023-07-28,L-En,0.30549450549450563
2023-08-01,L-En,-0.6131868131868131
2023-08-02,L-En,-0.5254700854700856
2023-08-03,L-En,0.6371100164203612
2023-08-04,L-En,-0.151702786377709
2023-08-08,L-En,0.023359288097886517
2023-08-09,L-En,-0.6869565217391305
2023-08-10,L-En,-0.5181818181818182
2023-08-11,L-En,0.038961038961038884
2023-08-14,L-En,-0.031168831168831193
2023-08-15,L-En,-0.11527093596059111
2023-08-16,L-En,0.8584615384615386
2023-08-17,L-En,0.7058823529411764
2023-08-18,L-En,-0.17094861660079055
2023-03-03,N-En,-0.8325439266615737
2023-03-06,N-En,-0.29757085020242907
2023-03-07,N-En,-0.12132352941176469
2023-03-08,N-En,0.9130434782608696
2023-03-09,N-En,0.3716239316239316
2023-03-10,N-En,0.7795783926218711
2023-03-13,N-En,0.5625339366515838
2023-03-14,N-En,-0.003162055335968281
2023-03-15,N-En,0.5534085974815456
2023-03-16,N-En,-0.012500000000000072
2023-03-17,N-En,-0.1549407114624506
2023-03-20,N-En,-0.03664552501761793
2023-03-21,N-En,-0.3043478260869563
2023-03-22,N-En,0.6131274131274131
2023-03-23,N-En,-0.33300395256917004
2023-03-24,N-En,0.7613636363636362
2023-03-31,N-En,-0.0220647773279351
2023-04-03,N-En,0.10450450450450453
2023-04-04,N-En,0.7339901477832512
2023-04-06,N-En,0.08344947735191632
2023-04-07,N-En,0.9206349206349206
2023-04-10,N-En,0.4152533099901521
2023-04-11,N-En,-0.5612170087976538
2023-04-12,N-En,0.27563190721085457
2023-04-13,N-En,0.43449197860962574
2023-04-14,N-En,-0.33533834586466166
2023-04-17,N-En,0.368421052631579
2023-04-18,N-En,-0.04655425219941354
2023-04-19,N-En,0.11609585293795835
2023-04-20,N-En,0.4881588999236059
2023-04-21,N-En,-0.5793650793650792
2023-05-01,N-En,0.29239926739926747
2023-05-02,N-En,-0.12431318681318686
2023-05-03,N-En,-0.3303115005917756
2023-05-04,N-En,0.7146274777853724
2023-05-05,N-En,0.3858363858363858
2023-05-08,N-En,0.40170940170940195
2023-05-09,N-En,-0.14870335922967504
2023-05-10,N-En,0.4787456445993031
2023-05-11,N-En,0.06510559142138092
2023-05-12,N-En,-0.2955182072829131
2023-05-15,N-En,0.032331253545093544
2023-05-16,N-En,0.12683760683760686
2023-05-17,N-En,0.2761151891586672
2023-05-18,N-En,0.5970588235294118
2023-06-02,N-En,0.25476410730804805
2023-06-05,N-En,0.29721254355400695
2023-06-06,N-En,0.20580186097427483
2023-06-07,N-En,0.22026479921216757
2023-06-08,N-En,-0.4418719211822662
2023-06-09,N-En,0.3405425219941348
2023-06-12,N-En,-0.08239316239316238
2023-06-13,N-En,0.3539130434782608
2023-06-14,N-En,0.2737154150197628
2023-06-15,N-En,0.20084033613445376
2023-06-16,N-En,0.6088888888888889
2023-06-20,N-En,0.6245421245421243
2023-06-21,N-En,-0.4926470588235293
2023-06-22,N-En,-0.2597402597402597
2023-06-23,N-En,-0.09881422924901187
2023-06-30,N-En,-0.19740259740259744
2023-07-03,N-En,-0.42918258212375854
2023-07-05,N-En,0.03893214682981085
2023-07-06,N-En,-0.4893557422969187
2023-07-07,N-En,0.40448179271708695
2023-07-10,N-En,0.5035897435897435
2023-07-11,N-En,-0.4289215686274512
2023-07-12,N-En,0.4709224598930484
2023-07-13,N-En,0.35470085470085483
2023-07-14,N-En,-0.20147783251231535
2023-07-17,N-En,-0.07739130434782598
2023-07-18,N-En,0.05130434782608691
2023-07-19,N-En,0.3269565217391304
2023-07-20,N-En,-0.43609022556390975
2023-07-21,N-En,0.28921568627450983
2023-07-28,N-En,0.22197802197802202
2023-08-01,N-En,-0.6175824175824175
2023-08-02,N-En,-0.47555555555555545
2023-08-03,N-En,0.6464148877941981
2023-08-04,N-En,-0.07120743034055736
2023-08-08,N-En,0.07274749721913232
2023-08-09,N-En,-0.6721739130434783
2023-08-10,N-En,-0.6233766233766233
2023-08-11,N-En,0.18464144551101075
2023-08-14,N-En,-0.16753246753246756
2023-08-15,N-En,-0.1507389162561576
2023-08-16,N-En,0.8167521367521369
2023-08-17,N-En,0.7230392156862744
2023-08-18,N-En,-0.14229249011857714
2023-03-03,elasticnet#2,-0.8142093200916729
2023-03-06,elasticnet#2,-0.3315789473684211
2023-03-07,elasticnet#2,-0.08957219251336897
2023-03-08,elasticnet#2,0.8992094861660079
2023-03-09,elasticnet#2,0.5076923076923077
2023-03-10,elasticnet#2,0.7574440052700925
2023-03-13,elasticnet#2,0.4957466063348418
2023-03-14,elasticnet#2,0.05599472990777353
2023-03-15,elasticnet#2,0.5243161094224924
2023-03-16,elasticnet#2,-0.01209677419354838
2023-03-17,elasticnet#2,-0.19209486166007902
2023-03-20,elasticnet#2,0.02551092318534184
2023-03-21,elasticnet#2,-0.40437095282146135
2023-03-22,elasticnet#2,0.6568854568854571
2023-03-23,elasticnet#2,-0.41996047430830047
2023-03-24,elasticnet#2,0.7562316715542522
2023-03-31,elasticnet#2,-0.015384615384615418
2023-04-03,elasticnet#2,-0.0483912483912484
2023-04-04,elasticnet#2,0.7448275862068966
2023-04-06,elasticnet#2,0.07804878048780482
2023-04-07,elasticnet#2,0.929392446633826
2023-04-10,elasticnet#2,0.4542072436809279
2023-04-11,elasticnet#2,-0.6847507331378299
2023-04-12,elasticnet#2,0.2213590108326951
2023-04-13,elasticnet#2,0.4261363636363637
2023-04-14,elasticnet#2,-0.3413533834586467
2023-04-17,elasticnet#2,0.39649122807017534
2023-04-18,elasticnet#2,-0.01649560117302047
