feature,coef,intercept
moneyness_std,-0.0,0.21509124752150804
tau,-0.0,0.21509124752150804
is_call,0.0,0.21509124752150804
delta_model,0.0,0.21509124752150804
theta_model,-0.0,0.21509124752150804
gamma_model,0.0,0.21509124752150804
vega_model,-0.006735513056729698,0.21509124752150804
iv,-0.03450715529497417,0.21509124752150804
log_mid_t,-0.10399856092235121,0.21509124752150804
opt_rel_spread_final,0.14566573229350166,0.21509124752150804
opt_rel_spread_chg,0.006909094436954559,0.21509124752150804
baspread_chg,5.852780829768849e-17,0.21509124752150804
log_open_interest_opt,-0.0,0.21509124752150804
d_log_open_interest_opt,-0.005392238201824789,0.21509124752150804
atm_iv,0.07211773605107406,0.21509124752150804
smile_slope,0.0,0.21509124752150804
convexity_proxy,0.0,0.21509124752150804
rr25_proxy,-0.011850809696150051,0.21509124752150804
bf25_proxy,0.0,0.21509124752150804
ivrv_ratio_pred,-0.0,0.21509124752150804
d_iv_atm,0.038081516553601154,0.21509124752150804
atm_ivchg_proxy,1.4598850664806834e-16,0.21509124752150804
dist_to_wall,-0.0,0.21509124752150804
ddist_to_wall,-0.013564615855502806,0.21509124752150804
gex_proxy,0.010564543342443304,0.21509124752150804
dgex_proxy,-0.0,0.21509124752150804
ddist_to_wall_date,-0.0,0.21509124752150804
dgex_proxy_date,0.0,0.21509124752150804
oi_herf_date,0.0,0.21509124752150804
log_pcr_oi_opt,-0.0,0.21509124752150804
d_log_pcr_oi_opt,0.011758522676900397,0.21509124752150804
rv_chg,-0.020574954662965033,0.21509124752150804
realskew_chg,0.0,0.21509124752150804
fut_baspread_chg,0.0,0.21509124752150804
fut_baspread_z,-0.039243002652933026,0.21509124752150804
log_taker_buy_sell_ratio,0.0,0.21509124752150804
log1p_taker_buy_volume,0.0,0.21509124752150804
log1p_long_liquidations_usd,-0.0,0.21509124752150804
log1p_short_liquidations_usd,0.028691514628325216,0.21509124752150804
d_log_taker_buy_sell_ratio,0.0,0.21509124752150804
d_log1p_taker_buy_volume,0.003036412276476179,0.21509124752150804
d_log1p_long_liquidations_usd,-0.0,0.21509124752150804
d_log1p_short_liquidations_usd,0.0,0.21509124752150804
basis,0.0,0.21509124752150804
d_basis,0.0,0.21509124752150804
funding_rates,0.0,0.21509124752150804
d_funding_rates,-0.007363985860060898,0.21509124752150804
log_estimated_leverage_ratio,-0.006957204121644886,0.21509124752150804
d_log_estimated_leverage_ratio,-0.0,0.21509124752150804
log_open_interest,-0.0,0.21509124752150804
d_log_open_interest,0.0,0.21509124752150804
log_pcr_oi,-0.008273998903415698,0.21509124752150804
d_log_pcr_oi,0.0,0.21509124752150804
futmom_5,0.022007069801647922,0.21509124752150804
futmom_10,-0.04054787344979001,0.21509124752150804
futmom_21,0.004958185110385381,0.21509124752150804
