feature,coef,intercept
moneyness_std,-0.0,0.21524790886055173
tau,-0.0,0.21524790886055173
is_call,0.0,0.21524790886055173
delta_model,0.0,0.21524790886055173
theta_model,-0.0,0.21524790886055173
gamma_model,0.0,0.21524790886055173
vega_model,-0.00921665364172098,0.21524790886055173
iv,-0.03816150391943023,0.21524790886055173
log_mid_t,-0.10588299698586173,0.21524790886055173
opt_rel_spread_final,0.14260036769475817,0.21524790886055173
opt_rel_spread_chg,0.005137140155001673,0.21524790886055173
baspread_chg,0.005137150069976793,0.21524790886055173
log_open_interest_opt,0.0,0.21524790886055173
d_log_open_interest_opt,-0.005401331229834104,0.21524790886055173
atm_iv,0.07523172465452357,0.21524790886055173
smile_slope,0.0,0.21524790886055173
convexity_proxy,-0.0,0.21524790886055173
rr25_proxy,-0.01322397727929073,0.21524790886055173
bf25_proxy,0.0,0.21524790886055173
ivrv_ratio_pred,-0.0,0.21524790886055173
d_iv_atm,0.020577573347973187,0.21524790886055173
atm_ivchg_proxy,0.017981893199344203,0.21524790886055173
dist_to_wall,-0.0,0.21524790886055173
ddist_to_wall,-0.013715130269319874,0.21524790886055173
gex_proxy,0.012029390525825226,0.21524790886055173
dgex_proxy,-0.0,0.21524790886055173
ddist_to_wall_date,-0.0,0.21524790886055173
dgex_proxy_date,0.0,0.21524790886055173
oi_herf_date,0.0,0.21524790886055173
log_pcr_oi_opt,-0.0,0.21524790886055173
d_log_pcr_oi_opt,0.012981391323499321,0.21524790886055173
rv_chg,-0.021109360279415908,0.21524790886055173
realskew_chg,0.0,0.21524790886055173
fut_baspread_chg,0.0,0.21524790886055173
fut_baspread_z,-0.03961645803663339,0.21524790886055173
log_taker_buy_sell_ratio,0.0,0.21524790886055173
log1p_taker_buy_volume,0.0,0.21524790886055173
log1p_long_liquidations_usd,-0.0,0.21524790886055173
log1p_short_liquidations_usd,0.030516775352897502,0.21524790886055173
d_log_taker_buy_sell_ratio,0.0,0.21524790886055173
d_log1p_taker_buy_volume,0.0039948059444449915,0.21524790886055173
d_log1p_long_liquidations_usd,-0.0,0.21524790886055173
d_log1p_short_liquidations_usd,0.0,0.21524790886055173
basis,0.0,0.21524790886055173
d_basis,0.0,0.21524790886055173
funding_rates,0.0,0.21524790886055173
d_funding_rates,-0.007810280264981581,0.21524790886055173
log_estimated_leverage_ratio,-0.006698330790445287,0.21524790886055173
d_log_estimated_leverage_ratio,-0.0,0.21524790886055173
log_open_interest,-0.0,0.21524790886055173
d_log_open_interest,0.0,0.21524790886055173
log_pcr_oi,-0.008154426919464774,0.21524790886055173
d_log_pcr_oi,0.0,0.21524790886055173
futmom_5,0.02406580789736621,0.21524790886055173
futmom_10,-0.04403297055438962,0.21524790886055173
futmom_21,0.008240866329874549,0.21524790886055173
