feature,coef,intercept
moneyness_std,-0.0,0.21756211212453602
tau,-0.0,0.21756211212453602
is_call,0.0,0.21756211212453602
delta_model,0.0,0.21756211212453602
theta_model,-0.0,0.21756211212453602
gamma_model,0.0,0.21756211212453602
vega_model,-0.010947035032421655,0.21756211212453602
iv,-0.04098143572681507,0.21756211212453602
log_mid_t,-0.10585696902007168,0.21756211212453602
opt_rel_spread_final,0.14601254418005968,0.21756211212453602
opt_rel_spread_chg,0.009614469700974192,0.21756211212453602
baspread_chg,0.0,0.21756211212453602
log_open_interest_opt,0.0,0.21756211212453602
d_log_open_interest_opt,-0.0056876786209501375,0.21756211212453602
atm_iv,0.07829259043386382,0.21756211212453602
smile_slope,0.0,0.21756211212453602
convexity_proxy,-0.0,0.21756211212453602
rr25_proxy,-0.013642353131453374,0.21756211212453602
bf25_proxy,0.0,0.21756211212453602
ivrv_ratio_pred,-0.0,0.21756211212453602
d_iv_atm,0.03855823195311523,0.21756211212453602
atm_ivchg_proxy,0.0,0.21756211212453602
dist_to_wall,-0.0,0.21756211212453602
ddist_to_wall,-0.013740888672774666,0.21756211212453602
gex_proxy,0.01287005216916607,0.21756211212453602
dgex_proxy,-0.0,0.21756211212453602
ddist_to_wall_date,-0.0,0.21756211212453602
dgex_proxy_date,0.0,0.21756211212453602
oi_herf_date,0.0,0.21756211212453602
log_pcr_oi_opt,-0.0,0.21756211212453602
d_log_pcr_oi_opt,0.013526851644195113,0.21756211212453602
rv_chg,-0.021377228075314635,0.21756211212453602
realskew_chg,0.0,0.21756211212453602
fut_baspread_chg,0.0,0.21756211212453602
fut_baspread_z,-0.03998039341432887,0.21756211212453602
log_taker_buy_sell_ratio,0.0,0.21756211212453602
log1p_taker_buy_volume,0.0,0.21756211212453602
log1p_long_liquidations_usd,-0.0,0.21756211212453602
log1p_short_liquidations_usd,0.031236548881762933,0.21756211212453602
d_log_taker_buy_sell_ratio,0.0,0.21756211212453602
d_log1p_taker_buy_volume,0.00443273167520424,0.21756211212453602
d_log1p_long_liquidations_usd,-0.0,0.21756211212453602
d_log1p_short_liquidations_usd,0.0,0.21756211212453602
basis,0.0,0.21756211212453602
d_basis,0.0,0.21756211212453602
funding_rates,0.0,0.21756211212453602
d_funding_rates,-0.008033144363424097,0.21756211212453602
log_estimated_leverage_ratio,-0.006019716081280386,0.21756211212453602
d_log_estimated_leverage_ratio,-0.0,0.21756211212453602
log_open_interest,-0.0,0.21756211212453602
d_log_open_interest,0.0,0.21756211212453602
log_pcr_oi,-0.008146789532539582,0.21756211212453602
d_log_pcr_oi,0.0,0.21756211212453602
futmom_5,0.025291869527201825,0.21756211212453602
futmom_10,-0.045946111560218224,0.21756211212453602
futmom_21,0.009694108546087129,0.21756211212453602
