model,IC_mean,IC_std,N
L-En,0.08531396364213702,0.5877763074846275,8
N-En,0.09457601866657596,0.6062619119063561,8
elasticnet#1,0.09950051883101418,0.5987480608075285,8
elasticnet#2,0.09950051883101418,0.5987480608075285,8
ffn#1,0.09923961487428982,0.5734316113446544,8
ffn#2,0.0787125477721453,0.6116243145770685,8
lasso#1,0.09807628516993842,0.6006443908919417,8
lasso#2,0.09807628516993842,0.6006443908919417,8
lgbm_dart#1,0.07046755954955905,0.5952680069000643,8
lgbm_dart#2,0.10269689624427224,0.6075984449272553,8
lgbm_gbdt#1,0.09202074281696522,0.5841174203559288,8
lgbm_gbdt#2,0.1084061516163202,0.5979876873714406,8
pcr#1,0.10991059379217272,0.5832302097288068,8
pcr#2,0.10991059379217272,0.5832302097288068,8
pls#1,0.0921878366731308,0.5777827643137626,8
pls#2,0.08427304120028578,0.5736382085892425,8
rf#1,0.09146107853589892,0.5968251334738949,8
rf#2,0.08846756313861578,0.5945683033724715,8
ridge#1,0.08453763084181044,0.6037344818638745,8
ridge#2,0.08453763084181044,0.6037344818638745,8
