date,mid_t,F_t,y_price,abs_y
2021-04-26,90.0,54070.0,17.55371095369537,17.55371095369537
2021-08-19,212.5,46700.0,17.437249916054437,17.437249916054437
2021-09-23,135.0,44785.0,17.40853148663591,17.40853148663591
2023-07-21,45.0,29885.0,17.3758477653292,17.3758477653292
2023-03-24,23.5,27915.0,17.232490069639077,17.232490069639077
2023-05-15,22.0,27475.0,17.214987763608885,17.214987763608885
2022-01-14,77.5,43120.0,17.15681357642761,17.15681357642761
2021-12-10,87.5,48490.0,17.057764269082426,17.057764269082426
2021-05-24,187.5,39750.0,16.975348069412803,16.975348069412803
2020-05-20,25.5,9570.0,16.93767590667902,16.93767590667902
2020-05-29,70.0,9470.0,16.856461772713857,16.856461772713857
2023-08-18,47.5,26020.0,16.797714475981685,16.797714475981685
2020-05-27,26.0,9170.0,16.684951556653594,16.684951556653594
