model,IC_mean,IC_std,N
L-En,0.03559148135134133,0.549719193507191,9
N-En,0.047832627207374814,0.47460845459893947,9
elasticnet#1,0.028925065551798634,0.5715920919109593,9
elasticnet#2,0.024599300157921777,0.5712814198047612,9
ffn#1,0.08628435174403673,0.42981518812962416,9
ffn#2,0.10311179512619811,0.43126352732687734,9
lasso#1,0.005849995589529884,0.5460697200389686,9
lasso#2,0.005849995589529884,0.5460697200389686,9
lgbm_dart#1,0.10025512752831138,0.3802060868783993,9
lgbm_dart#2,0.03405906094136399,0.28798907610408525,9
lgbm_gbdt#1,0.040159115674973524,0.5164512758892322,9
lgbm_gbdt#2,0.17710421596833284,0.39656280902538565,9
pcr#1,-0.001963943063014272,0.4553196627784785,9
pcr#2,-0.001963943063014272,0.4553196627784785,9
pls#1,0.03955839457252835,0.469822433843115,9
pls#2,0.028546508331809176,0.5233955482397921,9
rf#1,0.04497974956899203,0.4057614556534931,9
rf#2,0.06895800835576779,0.4708242530077651,9
ridge#1,0.04050772505140523,0.574307573414465,9
ridge#2,0.04100963859679703,0.5744978599021737,9
