group,model,ic
2023-03-03,ridge#1,-0.7523219814241486
2023-03-06,ridge#1,0.010526315789473734
2023-03-07,ridge#1,0.11176470588235295
2023-03-10,ridge#1,0.6902564102564104
2023-03-13,ridge#1,0.6201612903225806
2023-03-14,ridge#1,0.11679644048943273
2023-03-15,ridge#1,0.4906403940886698
2023-03-16,ridge#1,-0.04437564499484013
2023-03-17,ridge#1,-0.038932146829810825
2023-03-20,ridge#1,0.09010011123470514
2023-03-21,ridge#1,-0.7713014460511681
2023-03-22,ridge#1,0.43217391304347824
2023-03-24,ridge#1,0.5205882352941177
2023-03-03,ridge#2,-0.7523219814241486
2023-03-06,ridge#2,0.010526315789473734
2023-03-07,ridge#2,0.11176470588235295
2023-03-10,ridge#2,0.6902564102564104
2023-03-13,ridge#2,0.6193548387096776
2023-03-14,ridge#2,0.11679644048943273
2023-03-15,ridge#2,0.4906403940886698
2023-03-16,ridge#2,-0.04437564499484013
2023-03-17,ridge#2,-0.039377085650722975
2023-03-20,ridge#2,0.09010011123470514
2023-03-21,ridge#2,-0.7681868743047834
2023-03-22,ridge#2,0.43217391304347824
2023-03-24,ridge#2,0.5205882352941177
2023-03-03,lasso#1,-0.7337461300309598
2023-03-06,lasso#1,0.01754385964912283
2023-03-07,lasso#1,0.15294117647058816
2023-03-10,lasso#1,0.6882051282051281
2023-03-13,lasso#1,0.5354838709677419
2023-03-14,lasso#1,0.12035595105672975
2023-03-15,lasso#1,0.5502463054187189
2023-03-16,lasso#1,-0.02786377708978343
2023-03-17,lasso#1,0.024249165739710886
2023-03-20,lasso#1,0.002892102335928752
2023-03-21,lasso#1,-0.7899888765294774
2023-03-22,lasso#1,0.566086956521739
2023-03-24,lasso#1,0.5529411764705884
2023-03-03,lasso#2,-0.7337461300309598
2023-03-06,lasso#2,0.01754385964912283
2023-03-07,lasso#2,0.15294117647058816
2023-03-10,lasso#2,0.6882051282051281
2023-03-13,lasso#2,0.5189516129032258
2023-03-14,lasso#2,0.13414905450500558
2023-03-15,lasso#2,0.5497536945812805
2023-03-16,lasso#2,-0.02786377708978343
2023-03-17,lasso#2,0.024249165739710886
2023-03-20,lasso#2,0.00022246941045601744
2023-03-21,lasso#2,-0.7899888765294774
2023-03-22,lasso#2,0.5852173913043477
2023-03-24,lasso#2,0.5617647058823532
2023-03-03,elasticnet#1,-0.7523219814241487
2023-03-06,elasticnet#1,0.008771929824561453
2023-03-07,elasticnet#1,0.10588235294117646
2023-03-10,elasticnet#1,0.6882051282051281
2023-03-13,elasticnet#1,0.5483870967741935
2023-03-14,elasticnet#1,0.12035595105672975
2023-03-15,elasticnet#1,0.5517241379310341
2023-03-16,elasticnet#1,-0.02786377708978343
2023-03-17,elasticnet#1,0.030033370411568477
2023-03-20,elasticnet#1,0.01579532814238034
2023-03-21,elasticnet#1,-0.7931034482758623
2023-03-22,elasticnet#1,0.566086956521739
2023-03-24,elasticnet#1,0.5294117647058825
2023-03-03,elasticnet#2,-0.7502579979360166
2023-03-06,elasticnet#2,0.008771929824561453
2023-03-07,elasticnet#2,0.10588235294117646
2023-03-10,elasticnet#2,0.6841025641025642
2023-03-13,elasticnet#2,0.5516129032258061
2023-03-14,elasticnet#2,0.12035595105672975
2023-03-15,elasticnet#2,0.5546798029556649
2023-03-16,elasticnet#2,-0.01754385964912287
2023-03-17,elasticnet#2,0.022914349276974486
2023-03-20,elasticnet#2,0.03848720800889868
2023-03-21,elasticnet#2,-0.7913236929922137
2023-03-22,elasticnet#2,0.566086956521739
2023-03-24,elasticnet#2,0.5264705882352942
2023-03-03,pcr#1,-0.7605779153766768
2023-03-06,pcr#1,-0.19122807017543852
2023-03-07,pcr#1,0.09705882352941177
2023-03-10,pcr#1,0.2553846153846154
2023-03-13,pcr#1,0.7487903225806452
2023-03-14,pcr#1,-0.05672969966629593
2023-03-15,pcr#1,0.7384236453201968
2023-03-16,pcr#1,0.21568627450980385
2023-03-17,pcr#1,0.21245828698553948
2023-03-20,pcr#1,0.2516129032258063
2023-03-21,pcr#1,-0.8162402669632927
2023-03-22,pcr#1,0.511304347826087
2023-03-24,pcr#1,0.33235294117647063
2023-03-03,pcr#2,-0.7605779153766768
2023-03-06,pcr#2,-0.19122807017543852
2023-03-07,pcr#2,0.09705882352941177
2023-03-10,pcr#2,0.2553846153846154
2023-03-13,pcr#2,0.7487903225806452
2023-03-14,pcr#2,-0.05672969966629593
2023-03-15,pcr#2,0.7384236453201968
2023-03-16,pcr#2,0.21568627450980385
2023-03-17,pcr#2,0.21245828698553948
2023-03-20,pcr#2,0.2516129032258063
2023-03-21,pcr#2,-0.8162402669632927
2023-03-22,pcr#2,0.511304347826087
2023-03-24,pcr#2,0.33235294117647063
2023-03-03,pls#1,-0.6759545923632612
2023-03-06,pls#1,0.13684210526315793
2023-03-07,pls#1,-0.011764705882352993
2023-03-10,pls#1,0.660854700854701
2023-03-13,pls#1,0.34596774193548385
2023-03-14,pls#1,0.22847608453837603
2023-03-15,pls#1,0.46502463054187165
2023-03-16,pls#1,-0.4035087719298246
2023-03-17,pls#1,-0.05850945494994429
2023-03-20,pls#1,-0.4015572858731925
2023-03-21,pls#1,-0.5096774193548387
2023-03-22,pls#1,0.3356521739130434
2023-03-24,pls#1,0.6705882352941176
2023-03-03,pls#2,-0.6759545923632612
2023-03-06,pls#2,0.16315789473684217
2023-03-07,pls#2,-0.011764705882352993
2023-03-10,pls#2,0.6704273504273506
2023-03-13,pls#2,0.2887096774193549
2023-03-14,pls#2,0.24093437152391542
2023-03-15,pls#2,0.4349753694581279
2023-03-16,pls#2,-0.42827657378740974
2023-03-17,pls#2,-0.07408231368186866
2023-03-20,pls#2,-0.45272525027808697
2023-03-21,pls#2,-0.47363737486095653
2023-03-22,pls#2,0.33043478260869563
2023-03-24,pls#2,0.6941176470588236
2023-03-03,L-En,-0.7234262125902994
2023-03-06,L-En,0.06842105263157897
2023-03-07,L-En,0.05588235294117647
2023-03-10,L-En,0.6663247863247862
2023-03-13,L-En,0.5298387096774192
2023-03-14,L-En,0.13726362625139044
2023-03-15,L-En,0.49458128078817715
2023-03-16,L-En,-0.14138286893704852
2023-03-17,L-En,-0.023359288097886483
2023-03-20,L-En,-0.1337041156840935
2023-03-21,L-En,-0.6542825361512792
2023-03-22,L-En,0.42086956521739133
2023-03-24,L-En,0.5647058823529413
2023-03-03,ffn#1,-0.7358101135190919
2023-03-06,ffn#1,0.0842105263157895
2023-03-07,ffn#1,0.07647058823529417
2023-03-10,ffn#1,0.6642735042735044
2023-03-13,ffn#1,0.46290322580645155
2023-03-14,ffn#1,0.20444938820912126
2023-03-15,ffn#1,0.5192118226600982
2023-03-16,ffn#1,-0.26934984520123834
2023-03-17,ffn#1,-0.04649610678531695
2023-03-20,ffn#1,-0.21690767519466086
2023-03-21,ffn#1,-0.6351501668520579
2023-03-22,ffn#1,0.4156521739130436
2023-03-24,ffn#1,0.5970588235294118
2023-03-03,ffn#2,-0.7358101135190919
2023-03-06,ffn#2,0.0842105263157895
2023-03-07,ffn#2,0.07647058823529417
2023-03-10,ffn#2,0.6622222222222223
2023-03-13,ffn#2,0.4407258064516128
2023-03-14,ffn#2,0.19555061179087874
2023-03-15,ffn#2,0.5231527093596057
2023-03-16,ffn#2,-0.2321981424148608
2023-03-17,ffn#2,-0.05494994438264732
2023-03-20,ffn#2,-0.21824249165739712
2023-03-21,ffn#2,-0.6476084538375975
2023-03-22,ffn#2,0.4147826086956522
2023-03-24,ffn#2,0.5970588235294118
2023-03-03,rf#1,-0.7605779153766771
2023-03-06,rf#1,0.0035087719298246113
2023-03-07,rf#1,0.10882352941176471
2023-03-10,rf#1,0.4810256410256411
2023-03-13,rf#1,0.6213709677419355
2023-03-14,rf#1,0.1461624026696329
2023-03-15,rf#1,0.6339901477832511
2023-03-16,rf#1,0.02373581011351923
2023-03-17,rf#1,-0.06651835372636256
2023-03-20,rf#1,-0.1799777530589544
2023-03-21,rf#1,-0.753503893214683
2023-03-22,rf#1,0.5556521739130433
2023-03-24,rf#1,0.6029411764705883
2023-03-03,rf#2,-0.7667698658410733
2023-03-06,rf#2,0.04210526315789478
2023-03-07,rf#2,0.1294117647058823
2023-03-10,rf#2,0.5494017094017095
2023-03-13,rf#2,0.4560483870967741
2023-03-14,rf#2,-0.04338153503893214
2023-03-15,rf#2,0.6448275862068964
2023-03-16,rf#2,-0.05882352941176479
2023-03-17,rf#2,-0.04872080088987756
2023-03-20,rf#2,-0.2124582869855395
2023-03-21,rf#2,-0.6849833147942158
2023-03-22,rf#2,0.5008695652173913
2023-03-24,rf#2,0.585294117647059
2023-03-03,lgbm_gbdt#1,-0.7153673603568786
2023-03-06,lgbm_gbdt#1,0.019469788948631717
2023-03-07,lgbm_gbdt#1,0.12232896511443739
2023-03-10,lgbm_gbdt#1,0.6175419804270631
2023-03-13,lgbm_gbdt#1,0.4990960376578906
2023-03-14,lgbm_gbdt#1,-0.0058107660919047835
2023-03-15,lgbm_gbdt#1,0.6611485604932036
2023-03-16,lgbm_gbdt#1,-0.09285898867185358
2023-03-17,lgbm_gbdt#1,-0.07049469382751392
2023-03-20,lgbm_gbdt#1,-0.11417191725568182
2023-03-21,lgbm_gbdt#1,-0.7305512469272292
2023-03-22,lgbm_gbdt#1,0.6318219478846913
2023-03-24,lgbm_gbdt#1,0.57767628742067
2023-03-03,lgbm_gbdt#2,-0.7153673603568786
2023-03-06,lgbm_gbdt#2,0.053296090627866784
2023-03-07,lgbm_gbdt#2,0.10666959317027276
2023-03-10,lgbm_gbdt#2,0.6183424474733903
2023-03-13,lgbm_gbdt#2,0.4939732002389251
2023-03-14,lgbm_gbdt#2,0.004939589616928719
2023-03-15,lgbm_gbdt#2,0.6045588249651233
2023-03-16,lgbm_gbdt#2,-0.08042355535795429
2023-03-17,lgbm_gbdt#2,-0.07049469382751392
2023-03-20,lgbm_gbdt#2,-0.09306558751719468
2023-03-21,lgbm_gbdt#2,-0.7201070532143644
2023-03-22,lgbm_gbdt#2,0.6378552030962398
2023-03-24,lgbm_gbdt#2,0.57767628742067
2023-03-03,lgbm_dart#1,-0.756449948400413
2023-03-06,lgbm_dart#1,-0.04128242493889128
2023-03-07,lgbm_dart#1,0.15588235294117647
2023-03-10,lgbm_dart#1,0.5592063180016844
2023-03-13,lgbm_dart#1,0.49031871677872557
2023-03-14,lgbm_dart#1,0.026699299308611504
2023-03-15,lgbm_dart#1,0.6172231541435999
2023-03-16,lgbm_dart#1,-0.08673207144463038
2023-03-17,lgbm_dart#1,-0.019799777530589466
2023-03-20,lgbm_dart#1,-0.20447213387178378
2023-03-21,lgbm_dart#1,-0.7485252189144469
2023-03-22,lgbm_dart#1,0.6602871438030128
2023-03-24,lgbm_dart#1,0.5882352941176472
2023-03-03,lgbm_dart#2,-0.7361407234861292
2023-03-06,lgbm_dart#2,0.02946898458772508
2023-03-07,lgbm_dart#2,0.11573158874752415
2023-03-10,lgbm_dart#2,0.6119514645367964
2023-03-13,lgbm_dart#2,0.413509936630182
2023-03-14,lgbm_dart#2,0.06205500621410403
2023-03-15,lgbm_dart#2,0.5862629734147816
