group,model,ls_return
2023-03-03,L-En,-0.10855385713315444
2023-03-06,L-En,-0.10729158530728862
2023-03-07,L-En,-0.2976411871483395
2023-03-08,L-En,0.7955519403521769
2023-03-09,L-En,-0.1352517566261245
2023-03-10,L-En,3.143827822518971
2023-03-13,L-En,0.22192642869959744
2023-03-14,L-En,0.2527163283634359
2023-03-15,L-En,-0.000608838934752283
2023-03-16,L-En,0.553759363179883
2023-03-17,L-En,0.21716605029303723
2023-03-20,L-En,0.11787571409480303
2023-03-21,L-En,-0.2596965009020724
2023-03-22,L-En,0.5686775376871933
2023-03-23,L-En,-0.8325645855119197
2023-03-24,L-En,-0.7427901166984623
2023-03-31,L-En,-0.2506942007756248
2023-04-03,L-En,-0.08153304503108164
2023-04-04,L-En,-0.13699359601442695
2023-04-05,L-En,-0.26812235788149064
2023-04-06,L-En,-0.19211462874807658
2023-04-07,L-En,0.1680461857479266
2023-04-10,L-En,0.2010395208519576
2023-04-11,L-En,0.025146207080338878
2023-04-12,L-En,0.3907199815039495
2023-04-13,L-En,-0.18416302717360228
2023-04-14,L-En,-0.5735795608293143
2023-04-17,L-En,0.09207352134295846
2023-04-18,L-En,0.055144152525420015
2023-04-19,L-En,0.17493375261434133
2023-04-20,L-En,0.08642533754534193
2023-04-21,L-En,-0.6063645299246021
2023-05-01,L-En,0.3167870204674557
2023-05-02,L-En,0.05443918669525762
2023-05-03,L-En,0.14773849298653663
2023-05-04,L-En,-0.039643064392103924
2023-05-05,L-En,0.16863295016298946
2023-05-08,L-En,-0.27740833473749826
2023-05-09,L-En,-0.0961364559079953
2023-05-10,L-En,0.1777180814019208
2023-05-11,L-En,0.9754866736093626
2023-05-12,L-En,-0.15265946286715804
2023-05-15,L-En,-0.33695444536637076
2023-05-16,L-En,-0.26082116326954563
2023-05-17,L-En,0.1367004751026649
2023-05-18,L-En,-0.4304549268322712
2023-05-19,L-En,0.10894042807451484
2023-05-22,L-En,-0.4111422018189298
2023-06-02,L-En,-0.11956525390834138
2023-06-05,L-En,0.044183194269325266
2023-06-06,L-En,0.37249662308036324
2023-06-07,L-En,-0.16185236489082805
2023-06-08,L-En,0.2963036844983425
2023-06-09,L-En,0.18348105887824034
2023-06-12,L-En,-0.13007500717047932
2023-06-13,L-En,0.007422365326001448
2023-06-14,L-En,0.6728360463567024
2023-06-15,L-En,0.5716838965559665
2023-06-16,L-En,0.33510940137348805
2023-06-20,L-En,1.2780336902397664
2023-06-21,L-En,-0.37949990884596063
2023-06-22,L-En,0.056807567545134836
2023-06-23,L-En,-0.9346501118899436
2023-06-30,L-En,0.3001134329109982
2023-07-03,L-En,-0.2680452892360031
2023-07-05,L-En,0.1626595670744324
2023-07-06,L-En,-0.2137838719517762
2023-07-07,L-En,0.04164232284906132
2023-07-10,L-En,-0.14993517981772345
2023-07-11,L-En,0.17789702273821364
2023-07-12,L-En,0.4904871042058951
2023-07-13,L-En,0.9286832814096906
2023-07-14,L-En,-0.4255327394444135
2023-07-17,L-En,-0.013911953152344694
2023-07-18,L-En,0.08190236525328472
2023-07-19,L-En,-0.1314175234395147
2023-07-20,L-En,0.18067281446971983
2023-07-21,L-En,-0.5949282684302123
2023-07-28,L-En,-0.4570050122096241
2023-07-31,L-En,1.017975258099142
2023-08-01,L-En,0.39812239352733314
2023-08-02,L-En,-0.11147448108778803
2023-08-03,L-En,0.009861251330754373
2023-08-04,L-En,-0.32267945066172604
2023-08-07,L-En,-1.1479893876004428
2023-08-08,L-En,0.03863702704727316
2023-08-09,L-En,-0.2916439888345213
2023-08-10,L-En,0.1173503631575247
2023-08-11,L-En,-0.48018706093124125
2023-08-14,L-En,0.21439218589190412
2023-08-15,L-En,-0.06386933933366748
2023-08-16,L-En,0.7031892552342701
2023-08-17,L-En,0.7724751527073088
2023-08-18,L-En,-0.5568649462638007
2023-08-22,L-En,0.11998276221854237
2023-08-23,L-En,0.07938660402017757
2023-08-24,L-En,-0.2447221684438044
2023-03-03,N-En,-0.1044667131973876
2023-03-06,N-En,-0.12332795414442671
2023-03-07,N-En,-0.3189380728876402
2023-03-08,N-En,1.1038506090964448
2023-03-09,N-En,-0.011622493449965706
2023-03-10,N-En,2.3661329537651103
2023-03-13,N-En,0.27311711202648586
2023-03-14,N-En,0.3059055262620162
2023-03-15,N-En,0.028306319226485452
2023-03-16,N-En,0.6866251846557515
2023-03-17,N-En,-0.028837659807201127
2023-03-20,N-En,0.2000964153557281
2023-03-21,N-En,-0.1958267289788222
2023-03-22,N-En,0.6654548469056103
2023-03-23,N-En,-0.2805248989606255
2023-03-24,N-En,-0.31892621665070586
2023-03-31,N-En,-0.23505149226631683
2023-04-03,N-En,-0.07444500404368588
2023-04-04,N-En,-0.10616565970293014
2023-04-05,N-En,-0.24748450148000734
2023-04-06,N-En,-0.20848869791803373
2023-04-07,N-En,0.23137971863688972
2023-04-10,N-En,0.21287928453605198
2023-04-11,N-En,-0.3140644741229098
2023-04-12,N-En,0.45422999280087767
2023-04-13,N-En,-0.16746490042176612
2023-04-14,N-En,-0.521194028993335
2023-04-17,N-En,0.022155928098571538
