model,IC_mean,IC_std,N
L-En,0.22908385093167694,0.5195038857928619,2
N-En,0.18686335403726706,0.5741619223883065,2
elasticnet#1,0.26616459627329186,0.5276729455009799,2
elasticnet#2,0.26616459627329186,0.5276729455009799,2
ffn#1,0.2975776397515528,0.4478928543192804,2
ffn#2,0.2975776397515528,0.4478928543192804,2
lasso#1,0.2639906832298136,0.5307473228104866,2
lasso#2,0.26616459627329186,0.5276729455009799,2
lgbm_dart#1,0.29653391733053547,0.5974099917353798,2
lgbm_dart#2,0.20891452899767066,0.5942792347693472,2
lgbm_gbdt#1,0.19939106808498114,0.5746622725668782,2
lgbm_gbdt#2,0.20044668294755336,0.6049284445859552,2
pcr#1,0.22330745341614902,0.24004298835870028,2
pcr#2,0.22330745341614902,0.24004298835870028,2
pls#1,0.29147515527950313,0.5019799351286737,2
pls#2,0.21774844720496894,0.4850269402505365,2
rf#1,0.17024844720496887,0.5875574235225859,2
rf#2,0.17107142857142849,0.5813427893897973,2
ridge#1,0.2659006211180124,0.5937061781415994,2
ridge#2,0.2659006211180124,0.5937061781415994,2
