model,IC_mean,IC_std,N
L-En,0.16003879089339765,0.4720910916115582,18
N-En,0.15795386881379955,0.4789662971105183,18
elasticnet#1,0.1470092987961231,0.48678209273751444,18
elasticnet#2,0.14785008997864227,0.4851254016036227,18
ffn#1,0.22877715864018844,0.47108388442727384,18
ffn#2,0.22813278607110105,0.4714326478664392,18
lasso#1,0.14332457309788732,0.48318204160732253,18
lasso#2,0.14414467963490238,0.4840426864665183,18
lgbm_dart#1,0.14184520169044817,0.449325102547401,18
lgbm_dart#2,0.13982901163414244,0.44554320812082737,18
lgbm_gbdt#1,0.1326842575789067,0.48591305837516297,18
lgbm_gbdt#2,0.14113699566367024,0.4671731394543951,18
pcr#1,-0.016740236553711357,0.42863490592423953,18
pcr#2,-0.016740236553711357,0.42863490592423953,18
pls#1,0.17488642948431032,0.4465189571152485,18
pls#2,0.17058336647837413,0.4509705565568024,18
rf#1,0.12691403378526053,0.46748256432963137,18
rf#2,0.1306411615285678,0.4644838355751976,18
ridge#1,0.13466498751506883,0.48041118908476116,18
ridge#2,0.13424916112501978,0.4809509030826915,18
