model,IC_mean,IC_std,N
L-En,0.8329670329670329,,1
N-En,0.5824175824175823,,1
elasticnet#1,0.767032967032967,,1
ffn#1,0.6439560439560438,,1
lasso#2,0.6395604395604395,,1
lgbm_dart#2,0.5606648859569452,,1
lgbm_gbdt#2,0.3426285414181331,,1
pcr#2,0.9516483516483517,,1
pls#2,0.9296703296703296,,1
rf#1,0.5966941897186162,,1
ridge#2,0.8109890109890108,,1
