model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.430375245218266}",-0.15237775213418225,"[-0.3215074119954222, 0.016751907727057702]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 13.981961408994046}",-0.10918120887484956,"[-0.23453506859734108, 0.016172650847641967]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.431172050131989}",-0.1389359710172205,"[-0.2944013929678131, 0.016529450933372103]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.31171005868549}",-0.1533762106142178,"[-0.3235197258996394, 0.016767304671203798]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8662266976517967}",-0.19024078971588554,"[-0.39762949667758996, 0.017147917245818878]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.663279761354557}",-0.1280337603196003,"[-0.2724215683592994, 0.016354047720098852]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0547625125911337}",-0.18504780237994412,"[-0.387209549569667, 0.01711394480977879]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 47.34989304499475}",-0.050661230729373175,"[-0.11962793540385452, 0.018305473945108175]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 77.80155576901412}",-0.02422031627978105,"[-0.07008839146603285, 0.02164775890647075]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.4135935551752299}",-0.20750476630551618,"[-0.4322424676766292, 0.017232935065596866]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 23.72330072992193}",-0.0856595025809887,"[-0.18771944774225724, 0.01640044258027984]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.860866271460544}",-0.1575000850868618,"[-0.3318284041218471, 0.016828233948123494]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.059803874660431}",-0.14755157897618482,"[-0.31177769429400315, 0.016674536341633517]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 59.812219011525556}",-0.03818314373788845,"[-0.09598907642426391, 0.019622788948487013]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.16334587611069498}",-0.5475380862712125,"[-1.1125709084757829, 0.01749473593335793]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.18255254802399}",-0.5209577685035349,"[-1.0594059349554827, 0.017490397948412895]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11498870747119451}",-0.632634101006365,"[-1.2827739053443232, 0.01750570333159318]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 31.46730406166004}",-0.07185850457966753,"[-0.16060207676686766, 0.01688506760753261]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.600820741402043}",-0.09005244027134207,"[-0.1964113423945475, 0.016306461851863352]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 40.7414465416623}",-0.05859209012315336,"[-0.1348498414478767, 0.017665661201569982]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 86.26905220714896}",-0.018848834680548543,"[-0.06031536811369498, 0.022617698752597892]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 24.973286104060584}",-0.08321244798300298,"[-0.18288960071177685, 0.016464704745770886]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.4234724484675927}",-0.1768979433106565,"[-0.3708457631650659, 0.017049876543752895]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.957734465394555}",-0.0892912517630639,"[-0.1949033456748761, 0.016320842148748294]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.2263722969739548}",-0.47106612078057253,"[-0.9596127808106198, 0.01748053924947479]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.313101133778733}",-0.1295714803121334,"[-0.27552000834035684, 0.016377047716090054]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.26919058249260697}",-0.4330224365769012,"[-0.8835158303559634, 0.017470957202160964]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 68.23493012435793}",-0.031151955665168818,"[-0.08286440279655904, 0.02056049146622141]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.6774346621052136}",-0.15935680753971793,"[-0.33556776690367296, 0.016854151824237107]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.7538232373118046}",-0.193790327035607,"[-0.40474922399270796, 0.01716856992149396]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.6218230782016851}",-0.28778058006839174,"[-0.5929551065920651, 0.017393946455281584]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.023308743480115}",-0.09130467881813709,"[-0.19889384547485833, 0.01628448783858416]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.3358825194833552}",-0.17864121639113517,"[-0.37434724945992914, 0.0170648166776588]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.073432032394333}",-0.1474546080939534,"[-0.31158215544772183, 0.016672939259815056]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11385953381489414}",-0.635013573853557,"[-1.287533107915602, 0.017505960208488158]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 7.126995609048578}",-0.1352219900735545,"[-0.2869111672809588, 0.01646718713384976]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.859416411328697}",-0.13660947330097584,"[-0.2897092207886658, 0.016490274186714116]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 7.092543214735832}",-0.13539799754679965,"[-0.28726609595121766, 0.016470100857618353]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 67.80227021579829}",-0.03149024907086562,"[-0.08349225077698352, 0.02051175263525229]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 11.103525577197582}",-0.11851580981144294,"[-0.2532662645876236, 0.0162346449647377]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.198184512601387}",-0.21972510918690485,"[-0.4567253757349936, 0.0172751573611839]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.046896396312667}",-0.18524808447457425,"[-0.3876115145714716, 0.017115345622323086]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 12.384930898256401}",-0.114157581796558,"[-0.2445127015205517, 0.016197537927435723]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.1515920461138471}",-0.5655800945828641,"[-1.1486575848639449, 0.017497395698216733]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 10.006913513545575}",-0.12256472512928268,"[-0.2614093223044067, 0.01627987204584136]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 10.278118224157009}",-0.12153240815811939,"[-0.259332279258361, 0.016267462942122224]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.42770830499620704}",-0.34413099232854827,"[-0.7056979063349764, 0.017435921677879884]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.24365700014641997}",-0.4546389187657861,"[-0.9267545026452113, 0.0174766651136391]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.8836597074694355}",-0.24699104070534722,"[-0.5113209951958531, 0.017338913785158616]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.2334805700860019}",-0.21745947719294123,"[-0.45218711393194444, 0.01726815954606198]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.135589606500229}",-0.14701586145333778,"[-0.31069741902755177, 0.016665696120876206]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0692098656538342}",-0.18468331094098217,"[-0.3864779976191808, 0.01711137573721644]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 92.28295957427436}",-0.015400540935298412,"[-0.05410748605760096, 0.023306404187004137]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.202364548436489}",-0.4967588616576757,"[-1.0110036573035828, 0.017485933988231395]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.423282455862012}",-0.34589884110150837,"[-0.7092345727757976, 0.01743689057278086]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.3047393617736388}",-0.4072522738217959,"[-0.8319675880000033, 0.01746304035641144]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 9.105944026265275}",-0.12616107540639748,"[-0.26864934974688515, 0.01632719893409018]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.5752740814116687}",-0.29835060234054356,"[-0.6141051246518505, 0.017403919970763404]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.5057187257477667}",-0.17535096935486594,"[-0.36773794303121043, 0.01703600432147856]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.5410990556767874}",-0.30708727306364497,"[-0.6315858252805531, 0.017411279153263126]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.2998532434945439}",-0.41053468130736503,"[-0.8385334890675515, 0.01746412645282147]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.21435095535798537}",-0.4834784444057817,"[-0.9844401273590859, 0.01748323854752254]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 9.310837957239837}",-0.12531909148159331,"[-0.26695377243743534, 0.016315589474248715]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.2597459914786605}",-0.4406808595035582,"[-0.8988347854063723, 0.017473066399255943]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.3888186473153666}",-0.3607410389333759,"[-0.7389265313783877, 0.017444453511635927]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.2769547619045511}",-0.21482510761280116,"[-0.44690979853527035, 0.017259583309668036]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 29.038868465087933}",-0.07586441952091566,"[-0.16844154818859014, 0.01671270914675882]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.19557071673386747}",-0.5047238235025049,"[-1.0269351105242017, 0.01748746351919206]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 32.64635677523521}",-0.07000341352846134,"[-0.1569811500345184, 0.016974322977595713]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.19422056969726925}",-0.5063466971084825,"[-1.0301811618544354, 0.01748776763747062]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 84.99206771743685}",-0.019618308997306433,"[-0.061707937630224086, 0.02247131963561122]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.5465581928924363}",-0.17461254326109937,"[-0.3662542585034432, 0.01702917198124443]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 85.16933662231996}",-0.019510673488702,"[-0.061512987329757296, 0.022491640352353293]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.524339610666338}",-0.13841790059271253,"[-0.29335649140893527, 0.016520690223510215]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 16.511660035531794}",-0.10211013106216127,"[-0.22039570063530411, 0.016175438510981577]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.1310881325831351}",-0.6008803236914103,"[-1.2192626921175842, 0.017502044734763578]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.7053763390632227}",-0.27187646347453764,"[-0.5611291160235719, 0.017376189074496562]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.2293980298131186}",-0.46807453262010196,"[-0.953628925715325, 0.017479860475121067]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.7734292502064646}",-0.261176190141416,"[-0.5397142426064634, 0.01736186232363135]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.22708223335487526}",-0.4703595760208096,"[-0.9581995320055701, 0.01748037996395091]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.8993930726120073}",-0.24522168986691245,"[-0.5077790438524656, 0.017335664118640737]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.7489966737814584}",-0.1939516225108036,"[-0.40507270849426225, 0.017169463472655022]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.15575517641504763}",-0.5590217974093834,"[-1.1355400480052595, 0.017496453186492733]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 11.951333297092354}",-0.11559208755260059,"[-0.24739246828864525, 0.016208293183444078]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.009615137983936}",-0.1479111537092463,"[-0.31250275342216094, 0.01668044600366836]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.6254152586876391}",-0.2870213069648484,"[-0.5914357931322691, 0.01739317920257233]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.713164249534621}",-0.15898577844687806,"[-0.33482060819902815, 0.016849051305272034]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.1913469447807097}",-0.5098463881668585,"[-1.037181191418711, 0.017488415084994102]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.343668232660404}",-0.14558727390460985,"[-0.3078164831656942, 0.016641935356474513]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 61.36045802294311}",-0.03681632450853678,"[-0.09342575296050404, 0.01979310394343048]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.903039728888593}",-0.24481950875990244,"[-0.5069739293522055, 0.017334911832400657]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 10.05150608466081}",-0.12239349305373315,"[-0.2610647609335781, 0.016277774826111813]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.24853845095262}",-0.45027603055538395,"[-0.9180276336077624, 0.017475572496994496]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 14.092291316435567}",-0.10885356080834324,"[-0.23387886200441454, 0.016171740387728062]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.7382751981499337}",-0.2664861378294474,"[-0.5503415235137665, 0.017369247854871706]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.3544655931853291}",-0.37772540579907343,"[-0.772902835949199, 0.017452024351052087]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.748291778269796}",-0.14296763869656642,"[-0.30253310914383924, 0.016597831750706393]",3,1,60,True,
