model,IC_mean,IC_std,N
L-En,0.016718643675165363,0.43969235706365767,3
N-En,0.033432075171205666,0.4153230524598304,3
elasticnet#1,0.07157074809248727,0.3614510101246298,3
elasticnet#2,0.064358250445207,0.3686044984582236,3
ffn#1,0.14779597214379817,0.3550222796490898,3
ffn#2,0.15457180500658754,0.34360810855980906,3
lasso#1,0.0375844445409663,0.37932113971566317,3
lasso#2,0.0375844445409663,0.37932113971566317,3
lgbm_dart#1,0.0004956737438330805,0.41681508821489677,3
lgbm_dart#2,0.02561212231615634,0.41047378488110303,3
lgbm_gbdt#1,-0.03974925746822061,0.3893620077012998,3
lgbm_gbdt#2,-0.007210920228252297,0.40481591888165913,3
pcr#1,0.14861804861804856,0.25161185118754426,3
pcr#2,0.14861804861804856,0.25161185118754426,3
pls#1,-0.03315554011206192,0.4220585365476342,3
pls#2,0.03677192372844538,0.46109991314067716,3
rf#1,-0.03507709681622728,0.40620050470391045,3
rf#2,0.006600816173648429,0.3472733116229795,3
ridge#1,0.18238862586688676,0.2775354439479239,3
ridge#2,0.18803515325254458,0.26778292487752914,3
