group,model,ic
2023-03-03,L-En,-0.7316821465428278
2023-03-06,L-En,0.022807017543859685
2023-03-07,L-En,0.11176470588235295
2023-03-10,L-En,0.6567521367521366
2023-03-13,L-En,0.7568548387096774
2023-03-14,L-En,0.44071190211345934
2023-03-15,L-En,0.7610837438423643
2023-03-16,L-En,0.391124871001032
2023-03-17,L-En,-0.04961067853170182
2023-03-20,L-En,0.02647385984427131
2023-03-21,L-En,-0.4028921023359289
2023-03-22,L-En,0.7399999999999998
2023-03-24,L-En,0.6058823529411765
2023-04-06,L-En,0.6758893280632411
2023-04-10,L-En,0.5810113519091848
2023-04-11,L-En,-0.19560439560439552
2023-04-12,L-En,-0.0505675954592364
2023-04-13,L-En,0.717857142857143
2023-04-18,L-En,0.5588235294117645
2023-04-19,L-En,0.3015384615384615
2023-04-20,L-En,0.7127819548872181
2023-04-21,L-En,-0.47303921568627466
2023-04-24,L-En,0.41421568627450994
2023-04-25,L-En,-0.8892857142857143
2023-05-01,L-En,0.5730769230769233
2023-05-02,L-En,-0.029442508710801413
2023-05-03,L-En,-0.10905923344947735
2023-05-04,L-En,0.7555385790679909
2023-05-09,L-En,0.5593984962406016
2023-05-10,L-En,0.5411965811965813
2023-05-11,L-En,0.4078260869565217
2023-05-12,L-En,-0.6558441558441557
2023-05-15,L-En,0.15873015873015872
2023-05-16,L-En,0.37142857142857144
2023-06-02,L-En,0.30975073313782997
2023-06-05,L-En,0.3644688644688644
2023-06-06,L-En,0.45934065934065926
2023-06-07,L-En,0.28656126482213445
2023-06-08,L-En,0.5076923076923077
2023-06-09,L-En,0.3140350877192983
2023-06-12,L-En,0.13406593406593412
2023-06-15,L-En,0.4240542066629022
2023-06-20,L-En,0.6703296703296703
2023-06-26,L-En,-0.3802197802197802
2023-07-03,L-En,0.35714285714285726
2023-07-06,L-En,0.6323529411764707
2023-07-07,L-En,0.2666666666666668
2023-07-12,L-En,0.4607843137254901
2023-07-14,L-En,0.27032967032967037
2023-08-02,L-En,-0.7294117647058822
2023-08-03,L-En,0.5637254901960785
2023-08-08,L-En,0.12941176470588234
2023-08-16,L-En,0.8373626373626373
2023-03-03,N-En,-0.7378740970072242
2023-03-06,N-En,0.06491228070175444
2023-03-07,N-En,0.11176470588235295
2023-03-10,N-En,0.6259829059829058
2023-03-13,N-En,0.6495967741935486
2023-03-14,N-En,0.16796440489432707
2023-03-15,N-En,0.6916256157635466
2023-03-16,N-En,0.1867905056759545
2023-03-17,N-En,-0.022469410456062235
2023-03-20,N-En,-0.10745272525027816
2023-03-21,N-En,-0.5986651835372637
2023-03-22,N-En,0.6852173913043478
2023-03-24,N-En,0.5764705882352943
2023-04-06,N-En,0.5978260869565217
2023-04-10,N-En,0.5913312693498453
2023-04-11,N-En,-0.12967032967032963
2023-04-12,N-En,0.14138286893704843
2023-04-13,N-En,0.7142857142857144
2023-04-18,N-En,0.012254901960784216
2023-04-19,N-En,0.2607692307692309
2023-04-20,N-En,0.6481203007518801
2023-04-21,N-En,-0.588235294117647
2023-04-24,N-En,0.29901960784313725
2023-04-25,N-En,-0.7749999999999999
2023-05-01,N-En,0.42510121457489874
2023-05-02,N-En,-0.10714285714285712
