model,IC_mean,IC_std,N
L-En,-0.26696227748859325,0.49420074382194457,3
N-En,-0.26225820962663066,0.5562406230508996,3
elasticnet#1,-0.27077951288477603,0.47180778886182684,3
elasticnet#2,-0.27077951288477603,0.47180778886182684,3
ffn#1,-0.26624252940042414,0.6025635249041786,3
ffn#2,-0.26184692500481976,0.5955519181094953,3
lasso#1,-0.26785553627658887,0.47447509127225135,3
lasso#2,-0.27077951288477603,0.47180778886182684,3
lgbm_dart#1,-0.3461248612966466,0.43367514720127887,3
lgbm_dart#2,-0.13706702654071076,0.18037860737419611,3
lgbm_gbdt#1,-0.27695799211960553,0.17242701031863067,3
lgbm_gbdt#2,-0.3351730309849141,0.47827077993695466,3
pcr#1,0.23954116059379219,0.490243701861102,3
pcr#2,0.23954116059379219,0.490243701861102,3
pls#1,-0.18761005076794546,0.5728610183883858,3
pls#2,-0.2762161814793394,0.5362076892254399,3
rf#1,-0.11355471272829103,0.6497357902550535,3
rf#2,-0.1471977730758874,0.5952042667261461,3
ridge#1,-0.3111368163999742,0.41466996721096716,3
ridge#2,-0.3111368163999742,0.41466996721096716,3
