group,model,ic
2023-03-03,ridge#1,-0.8466004583651638
2023-03-06,ridge#1,-0.3674089068825912
2023-03-07,ridge#1,-0.005013368983957221
2023-03-08,ridge#1,0.8557312252964429
2023-03-09,ridge#1,0.3709401709401708
2023-03-10,ridge#1,0.7544137022397892
2023-03-13,ridge#1,0.5450678733031676
2023-03-14,ridge#1,-0.13188405797101424
2023-03-15,ridge#1,0.48078593139383413
2023-03-16,ridge#1,-0.12459677419354837
2023-03-17,ridge#1,-0.16258234519104087
2023-03-20,ridge#1,-0.03749119097956311
2023-03-21,ridge#1,-0.3989361702127657
2023-03-22,ridge#1,0.4815958815958815
2023-03-23,ridge#1,-0.3616600790513834
2023-03-24,ridge#1,0.7313049853372433
2023-03-28,ridge#1,0.28791208791208783
2023-03-31,ridge#1,-0.0775303643724697
2023-03-03,ridge#2,-0.8466004583651638
2023-03-06,ridge#2,-0.3674089068825912
2023-03-07,ridge#2,-0.0033422459893047837
2023-03-08,ridge#2,0.8557312252964429
2023-03-09,ridge#2,0.3709401709401708
2023-03-10,ridge#2,0.758893280632411
2023-03-13,ridge#2,0.5450678733031676
2023-03-14,ridge#2,-0.13188405797101424
2023-03-15,ridge#2,0.48078593139383413
2023-03-16,ridge#2,-0.12459677419354837
2023-03-17,ridge#2,-0.1623188405797102
2023-03-20,ridge#2,-0.04045102184637061
2023-03-21,ridge#2,-0.3989361702127657
2023-03-22,ridge#2,0.4815958815958815
2023-03-23,ridge#2,-0.3616600790513834
2023-03-24,ridge#2,0.7313049853372433
2023-03-28,ridge#2,0.28791208791208783
2023-03-31,ridge#2,-0.08198380566801616
2023-03-03,lasso#1,-0.8472116119174942
2023-03-06,lasso#1,-0.31619433198380575
2023-03-07,lasso#1,-0.11062834224598933
2023-03-08,lasso#1,0.8369565217391304
2023-03-09,lasso#1,0.5063247863247861
2023-03-10,lasso#1,0.7234519104084324
2023-03-13,lasso#1,0.5257918552036199
2023-03-14,lasso#1,-0.12832674571804994
2023-03-15,lasso#1,0.5223621363438992
2023-03-16,lasso#1,-0.08346774193548388
2023-03-17,lasso#1,-0.11989459815546771
2023-03-20,lasso#1,0.021000704721634945
2023-03-21,lasso#1,-0.4680851063829785
2023-03-22,lasso#1,0.6203346203346204
2023-03-23,lasso#1,-0.3774703557312253
2023-03-24,lasso#1,0.7181085043988268
2023-03-28,lasso#1,0.29670329670329654
2023-03-31,lasso#1,0.07530364372469638
2023-03-03,lasso#2,-0.8472116119174942
2023-03-06,lasso#2,-0.31619433198380575
2023-03-07,lasso#2,-0.11062834224598933
2023-03-08,lasso#2,0.8369565217391304
2023-03-09,lasso#2,0.5063247863247861
2023-03-10,lasso#2,0.7234519104084324
2023-03-13,lasso#2,0.5273303167420815
2023-03-14,lasso#2,-0.12832674571804994
2023-03-15,lasso#2,0.5213851498046026
2023-03-16,lasso#2,-0.08346774193548388
2023-03-17,lasso#2,-0.11989459815546771
2023-03-20,lasso#2,0.021000704721634945
2023-03-21,lasso#2,-0.4680851063829785
2023-03-22,lasso#2,0.6203346203346204
2023-03-23,lasso#2,-0.3774703557312253
