model,IC_mean,IC_std,N
L-En,0.200272031889679,0.684912645294877,4
N-En,0.1752208575737988,0.6290038277715942,4
elasticnet#1,0.07685439560439564,0.5869317488094056,4
elasticnet#2,0.06950145442792505,0.6047828227389117,4
ffn#1,0.2125390540831717,0.6848751013378027,4
ffn#2,0.2118037599655247,0.6862783696263071,4
lasso#1,0.04684065934065937,0.5797703253735162,4
lasso#2,0.04684065934065937,0.5797703253735162,4
lgbm_dart#1,0.18774913811678523,0.5791529825012044,4
lgbm_dart#2,0.14144247778269692,0.605555270138206,4
lgbm_gbdt#1,0.07432909274151053,0.500189871447697,4
lgbm_gbdt#2,0.10349733408705303,0.5668687733671552,4
pcr#1,-0.17210865115276885,0.3579938530260329,4
pcr#2,-0.17210865115276885,0.3579938530260329,4
pls#1,0.17172619047619045,0.6518881957878442,4
pls#2,0.27727321697909935,0.6640398930376165,4
rf#1,0.08963450764921346,0.599169223486442,4
rf#2,0.1346153846153846,0.6231960582789783,4
ridge#1,0.21389517345399697,0.6970850515593248,4
ridge#2,0.21242458521870286,0.6973536614859845,4
