model,R2_OS,R2_OS_XS,CW_t,CW_t_XS,R2_OS_day,R2_OS_winsor
pls#2,0.033098834843762526,-0.01212380342540298,0.9296846970921004,0.04846662744312763,0.040428536296216344,0.033098834843762526
lgbm_dart#2,0.02853708926970222,-0.012090949087341318,1.3038688077732001,-0.09464275230927588,0.038306016967791345,0.02853708926970222
lgbm_dart#1,0.018543617732742046,-0.01613440738805716,1.6711646760489904,-0.2249031849732305,0.024748637180408317,0.018543617732742046
N-En,0.016397024228431922,-0.017164113530229175,1.2557458922266496,-0.27320106666315314,0.03292530846625441,0.016397024228431922
rf#2,0.0026407665554244453,-0.026433022750468327,0.927575957731979,-0.3298853099287504,0.03886242970740461,0.0026407665554244453
rf#1,0.0024392266492802017,-0.022866217569307734,0.8669284190201474,-0.12967651969572083,0.03006462862331083,0.0024392266492802017
ffn#1,-0.0037380955875903066,-0.02807648222168657,0.15293966951157356,-1.7554566147066353,0.004612525474535278,-0.0037380955875903066
lgbm_gbdt#1,-0.007648221063978555,-0.03185299526043228,0.5997886568493628,-0.8285951017712425,0.016707983772486168,-0.007648221063978555
pcr#2,-0.008265295922218696,0.0016510844805908143,0.6144130120354245,0.3839854912792373,0.010108432873439988,-0.008265295922218696
pcr#1,-0.008266032470760187,0.001651036229466385,0.6143805885138953,0.3839894376233729,0.010107966405258684,-0.008266032470760187
elasticnet#1,-0.009900901990399058,0.0028059922397775106,0.24110424237440906,0.6612108286055705,0.005383860974669474,-0.009900901990399058
lgbm_gbdt#2,-0.01248584985914647,-0.023583714299296066,0.473761493582241,-0.5156575459492546,0.012491651334594733,-0.01248584985914647
ffn#2,-0.016413625299246393,-0.028439561660915436,0.24256765377878425,-1.631127083842851,0.005984113094954613,-0.016413625299246393
L-En,-0.035179505082102214,-0.006278002093854207,-0.5541596248396654,0.2366662992052319,-0.015421637925294718,-0.035179505082102214
lasso#1,-0.0368290724774234,0.0,-0.4416343184393927,-1.8203148794496922,-0.009144790526935509,-0.0368290724774234
lasso#2,-0.0368290724774234,0.0,-0.4416343184393927,-1.8203148794496922,-0.009144790526935509,-0.0368290724774234
elasticnet#2,-0.0368290724774234,0.0,-0.4416343184393927,-1.8203148794496922,-0.009144790526935509,-0.0368290724774234
pls#1,-0.07747687363060352,-0.09806236114164113,-0.8628530644580801,-1.5732029540272452,-0.04573978257374067,-0.07747687363060352
ridge#1,-0.6486224918177135,-0.18687143713335552,-5.058438392083271,-1.7041976156543783,-0.48589818543973706,-0.6486224918177135
ridge#2,-0.6528974012767408,-0.1865017346418043,-5.103951073723486,-1.69163533722478,-0.48731282239020146,-0.6528974012767408
