date,L-En,N-En,elasticnet#2,ffn#1,lasso#1,lgbm_dart#1,lgbm_gbdt#2,pcr#2,pls#1,rf#1,ridge#2
2023-03-03,-12.09720825779273,-29.244039792862335,-16.00252386539534,-38.76959093311494,-16.727099031985063,-27.984493089695583,-9.839062259401743,-8.81464838487521,-33.655803986653595,-51.07795336869904,-6.714084986268403
2023-03-06,0.14177515503282734,0.16736446118231552,0.15055563362844115,0.06930764242550547,0.15097873210680623,0.27129337016074473,0.10451931571579154,0.09203616174375018,0.17402879408257277,0.22611618720321236,0.15415315892203652
2023-03-07,0.1264468486235092,0.1569718006819837,0.10518510915468449,-0.09663559183682202,0.10395706203166044,0.21591716422006302,0.06434749815175989,0.08177531731862153,0.10827857418958509,0.13823290200568827,0.14599432628161213
2023-03-08,0.5875042333016889,0.5980225649292683,0.5628554830839185,0.7482060395288133,0.5718319409138701,0.6874129518146668,0.2678672457864869,0.4778407841348269,0.6114641604798696,0.6094302906461941,0.6832110128158991
2023-03-09,-171.09254520412438,-272.2810239373406,-176.22511949527885,-1004.131887829448,-179.97408772735307,-160.03621503690724,-33.01442125648475,-94.76716459663145,-544.0636175369231,-345.48358244577423,-79.59517652170496
2023-03-10,0.12145647164085582,0.171319794401106,0.08972430989671931,0.2209136307854489,0.09253907793443694,0.22893697438041472,0.0947112153468963,0.12785253960571508,0.22158516899222236,0.18330691259675536,0.09416111293687568
2023-03-13,-1.816433393806535,-2.601038292545218,-2.306426027836847,-11.330641191239618,-2.2576470756415583,-0.9488574584243314,-0.3864926642729869,-0.4918712891350743,-2.567264917016397,-2.08437304932992,-2.390778475592272
2023-03-14,-33.041136801287735,-41.98619634114673,-28.47763385405825,-187.8532334260132,-27.126133166039264,-71.01217561684076,-2.582296440079509,-4.1455611513321,-73.43798056987143,-33.249429263913456,-53.537588995998384
2023-03-15,0.2293734403730705,0.2302059903790198,0.18091550060715167,-0.2763837437670231,0.18030600152345044,0.28255107223208664,0.18929117011927266,0.1392541416580111,0.40417887755611304,0.21880167087406677,0.08520639040266631
2023-03-16,-0.08036050320519839,-0.08384561343720831,-0.05692971330470442,-0.23394337244308372,-0.05558084392321616,-0.05032738465815756,-0.006505986482491455,-0.043092191382201106,-0.15450891779524656,-0.08734408221978573,-0.10216834011925213
2023-03-17,-0.4506554676396055,-0.8610535834661863,-0.3791369382918235,-3.0194247875241125,-0.3611108497980553,-0.94334046013796,-0.1616695546578708,-0.10550297548435839,-1.1474445281356767,-0.68700603933235,-0.5316322629454651
2023-03-20,-17.637426703885303,-16.01299432037073,-13.363246661087759,-76.30559509424417,-12.793408195317665,-4.727892041068013,-1.7909956722055447,-2.337131423302597,-39.546030101349885,-14.012754829910827,-25.944895574757588
2023-03-21,-29.16893198829323,-24.85198211522283,-35.534182245065935,-117.59689735725297,-34.384274558182085,-18.19011905533572,-3.2495793478218786,-2.920522344787081,-62.167228267641896,-21.926023941678768,-38.398415033122
2023-03-22,0.11982016752726765,0.19889944744092403,0.06343072607537326,0.3261016981891557,0.060267534647549525,0.14789357184739316,0.10402372619283917,0.06009162405860535,0.24964816156771297,0.19736627495443415,0.1378670396324163
2023-03-23,-14.455355173366513,-10.001048794286037,-11.027731478585507,-16.234438799850235,-10.706179257404996,-16.233608512794962,-2.1339639785789104,-3.244980075929451,-40.819032642028894,-19.957539809033626,-14.571643009019159
2023-03-24,0.1178502881685104,0.1920863998043424,0.08798234282839279,0.3214371962212085,0.08562544487222201,0.19173961734514988,0.06324190856458667,0.033672437797426236,0.21847768527600842,0.2075514963440649,0.10873067748623999
2023-03-27,-1.6395740961963674,-0.2448864325042972,-1.6729923921323837,-0.305113336142786,-1.7173509577254435,-0.1020660541594276,-0.8734265122456888,-0.35244803563722993,-3.8867155349214917,-1.1161426798552188,-1.4368734870885778
2023-03-28,-0.29189192473332315,-0.23045274092810342,-0.22870455937929313,-1.8087851140286464,-0.21494512017658463,0.062468847227845514,0.016612740411687366,0.06975562600156471,-0.4019519015140556,0.047631837479109485,-0.8583780423317515
2023-03-29,0.07795432739088504,0.1035746603269071,0.06352215496807534,0.2022486675134757,0.06239524821828002,0.057603599068987155,0.041108677638841074,0.04273913056568057,0.12188917570978464,0.08841862599953232,0.09287516648652483
2023-03-30,-0.740850581115778,0.13754385105016997,-0.8753462034580604,-1.8818308759568887,-0.8874339278346015,0.5064043633785333,0.04522203092303578,0.2782864418487976,-1.9237971483125036,-0.004302621779503912,-0.6935583190106362
2023-03-31,0.2790300180159001,0.41986290630668,0.2837686325267015,-1.2122137225569047,0.2845069407785188,0.6943320433731659,0.2327039282595852,0.1273504811932139,-0.2024606029777416,0.6155308037273188,0.3059508001916549
2023-04-03,-0.41326613377015,-1.2762339751618663,-0.32307775465520083,-0.82265945880451,-0.32610226431461986,-1.6987331292604795,-0.4891924453258203,0.006025121937395239,-2.8602096587959154,-1.6785214569956524,-0.7572953554835329
2023-04-04,0.3627578968023777,0.23927404265183905,0.34555228531021065,0.37879548473305824,0.3421251536952453,0.19280106548394316,0.23814386308264612,0.19732733699111005,0.3902993976229351,0.2014224499990782,0.4284649167775083
2023-04-05,-0.7343860295679656,-0.41893083342965554,-0.9148784882681942,-1.0532059603991946,-0.9266565016808181,-0.3319859619116394,0.19390578045121576,-0.11849619868174233,-1.1071263748392788,-0.9438875905159425,-0.27604620267228097
2023-04-06,0.18463917862393142,0.19966629452708284,0.14378809222498456,-0.07555121341556759,0.15306290944411804,0.20831999521532196,0.2884400303675053,0.11684205573277495,-0.19621153575186767,0.3332206972513324,-0.008318632584834562
2023-04-07,0.46043024161357116,-0.9707546503796598,0.6002862281704355,-0.44179969815384124,0.6058893808466528,-0.46572634759949105,-0.323514589868789,0.3757961774817191,-1.4715431323496486,-0.9428279160339814,0.4834925887479601
2023-04-10,-0.3163048714212038,-0.4639894248491956,-1.0226272325849632,-0.44227526567642794,-1.0582168444879843,-0.13067549066411188,-0.14480774385269557,-0.24725417707361053,-0.6087370296227428,-0.6949091640083078,-0.2506491972868552
2023-04-11,-15.211072744372398,-14.71413674260211,-11.484592745099663,-18.609803855662847,-10.57379614078679,-9.510098208790769,-7.257825319281546,-5.675633480525499,-26.823075342610633,-22.60602243967974,-31.47482934597111
2023-04-12,-1.343810318672078,-1.4055271616220342,-1.9635366290471747,-3.2745074674824304,-1.756641387525149,-0.10603744498548284,-0.38445743277066624,-0.016605744242309095,-1.6555462125907372,-1.3960100830318387,-3.715051122400272
2023-04-13,0.2755240433170516,0.3680743974991978,0.2352478954652344,0.2815084402122421,0.2300827232377043,0.3107678093106835,0.26454675003032235,0.16828041988146314,0.39871219331286945,0.43805636757168764,0.2883523592295206
2023-04-14,0.01604677534598342,-1.9123494401552423,0.07746253317523077,-3.372441901248192,0.13716400375316562,-0.1866203185790689,-0.3220731662373102,0.3955099094972432,-2.2242623197897124,-1.5204856829858189,-0.49358911296841046
2023-04-17,-0.16215147817942377,-1.345681715342307,-0.18505538925897635,-1.112864845571253,-0.20284501149627987,-0.8959933757277054,-0.4638724973223356,0.05444159245492719,-2.368673467054719,-2.1971538804320825,-0.12025400151589882
2023-04-18,-61.96232367105123,-131.66084477982923,-50.64132922357451,-139.73780199582046,-46.57306351137824,-80.92670156069953,-48.80693805971505,-29.77640420204939,-108.04962507168102,-107.92878139635677,-156.79556382126614
2023-04-19,-2.7784509637096773,-13.894375509316612,-1.2743507237930731,-15.59088811424773,-1.022068878089446,-7.720895976105712,-2.3915928091433267,0.9079108691521705,-13.022201462283645,-13.351888352092631,-6.576340980734994
2023-04-20,0.14454224536923554,0.1933846477509461,0.13513470172472541,0.19869811492082068,0.1323627052863413,0.14300972122756217,0.12302464051377682,0.0738182383435434,0.19417026698475814,0.182490846474893,0.1705046602599959
2023-04-21,-3.2693345660589355,-11.1271550034427,-3.02044265755082,-8.965992672850156,-2.9622435431556795,-8.673235055169359,-3.49197238931992,-0.8588674788485609,-8.238570510296206,-12.121211914511866,-1.6452620061043128
2023-04-24,-0.19025647774516563,-0.46471319314492754,-0.16175281759090798,-0.48364918414434954,-0.15592944585684898,-0.29927400415809746,0.005646202203640427,-0.005925425794164774,-0.5553789354804719,-0.2997470167732168,-0.262886581826532
2023-04-25,-7.415587628202708,-14.132708396663217,-6.080994196889627,-23.111622713510737,-5.615400273221398,-7.2784987313473835,-5.452195362306267,-2.0650965739919016,-17.858377080035805,-7.602756381090089,-10.110378607670269
2023-04-26,0.08627054701166681,0.019113355552144107,0.05012154442290706,0.10984057788218371,0.048313145549966685,-0.05298672957412309,0.09559302870234654,0.03645768369667335,0.20838763310943376,0.15795581841076067,0.06808150906149668
2023-04-27,0.3141246045946048,0.43695713149925874,0.3089630006302492,0.5664623146637214,0.3036395708581061,0.22272207203699823,0.31697117024570876,-0.023858295521500095,0.4383325754378964,0.4104832312973826,0.4342263086296876
2023-05-01,-7.44080091299371,-13.874741577178206,-3.8465290576625133,-19.13519279024451,-4.412846410356446,-7.178958871098361,-12.478937829517964,-4.375262187993737,-12.793480417354564,-35.87736200328738,-22.474385675546696
2023-05-02,-124.98372993887482,-174.88545114509805,-79.24154467522955,-309.75911987895,-92.74629139674502,-169.5666377208287,-141.79865426828087,-38.24355805407941,-268.0727068717165,-342.7022808624449,-221.7388105797512
