feature,coef,intercept
moneyness_std,-0.0,0.22472982297992494
tau,-0.0,0.22472982297992494
is_call,0.0,0.22472982297992494
delta_model,0.0,0.22472982297992494
theta_model,-0.008542666804811104,0.22472982297992494
gamma_model,0.0,0.22472982297992494
vega_model,-0.03403852886025527,0.22472982297992494
iv,-0.06461305178753665,0.22472982297992494
log_mid_t,-0.09488724749881869,0.22472982297992494
opt_rel_spread_final,0.15948738667307463,0.22472982297992494
opt_rel_spread_chg,0.015815918760764245,0.22472982297992494
baspread_chg,1.1705561659537698e-16,0.22472982297992494
log_open_interest_opt,0.0,0.22472982297992494
d_log_open_interest_opt,-0.0062842860515421985,0.22472982297992494
atm_iv,0.10802900474063826,0.22472982297992494
smile_slope,0.0,0.22472982297992494
convexity_proxy,-0.0,0.22472982297992494
rr25_proxy,-0.020755855901321313,0.22472982297992494
bf25_proxy,0.010527744236219631,0.22472982297992494
ivrv_ratio_pred,-0.009424461746165465,0.22472982297992494
d_iv_atm,0.04867152897860836,0.22472982297992494
atm_ivchg_proxy,0.0,0.22472982297992494
dist_to_wall,-5.5311431226997313e-05,0.22472982297992494
ddist_to_wall,-0.015488093590933508,0.22472982297992494
gex_proxy,0.022510672567908258,0.22472982297992494
dgex_proxy,-0.0,0.22472982297992494
ddist_to_wall_date,0.0,0.22472982297992494
dgex_proxy_date,0.0,0.22472982297992494
oi_herf_date,0.0,0.22472982297992494
log_pcr_oi_opt,-0.007464601977149732,0.22472982297992494
d_log_pcr_oi_opt,0.02276396159667026,0.22472982297992494
