feature,coef,intercept
moneyness_std,-0.03218401406074186,0.24996666300299564
tau,0.09057385189181848,0.24996666300299564
is_call,0.06586018475913143,0.24996666300299564
delta_model,-0.04349754113462395,0.24996666300299564
theta_model,-0.21443659919970395,0.24996666300299564
gamma_model,-0.008377951631810723,0.24996666300299564
vega_model,-0.2626534394277696,0.24996666300299564
iv,-0.11652124978696114,0.24996666300299564
log_mid_t,-0.11044679518892835,0.24996666300299564
opt_rel_spread_final,0.13334652729775393,0.24996666300299564
opt_rel_spread_chg,0.01889186026016208,0.24996666300299564
baspread_chg,0.018891860260162156,0.24996666300299564
log_open_interest_opt,-0.006846758202512489,0.24996666300299564
d_log_open_interest_opt,-0.011093936115914133,0.24996666300299564
atm_iv,0.11717819931195056,0.24996666300299564
smile_slope,0.003315476153719858,0.24996666300299564
convexity_proxy,-0.010312964022763308,0.24996666300299564
rr25_proxy,-0.03546504273539052,0.24996666300299564
bf25_proxy,0.018075021656018608,0.24996666300299564
ivrv_ratio_pred,-0.024725280795079817,0.24996666300299564
d_iv_atm,0.025977211661821393,0.24996666300299564
atm_ivchg_proxy,0.025977211661820022,0.24996666300299564
dist_to_wall,-0.010795298027677048,0.24996666300299564
ddist_to_wall,-0.003773399030914751,0.24996666300299564
gex_proxy,0.019461221740809807,0.24996666300299564
dgex_proxy,-0.4166502876117629,0.24996666300299564
ddist_to_wall_date,-0.007312256955085791,0.24996666300299564
dgex_proxy_date,0.42825638261220716,0.24996666300299564
oi_herf_date,-0.02609639296132613,0.24996666300299564
log_pcr_oi_opt,-0.023436989586317562,0.24996666300299564
d_log_pcr_oi_opt,0.053199859364739234,0.24996666300299564
