feature,coef,intercept
moneyness_std,0.09070453683920124,0.31374872100587625
tau,-0.05358171918993123,0.31374872100587625
is_call,0.073681695899602,0.31374872100587625
delta_model,0.0050128527436319285,0.31374872100587625
theta_model,0.022345350979698406,0.31374872100587625
gamma_model,-0.0754820740584605,0.31374872100587625
vega_model,-0.09232001708861844,0.31374872100587625
iv,0.09630275080887825,0.31374872100587625
log_mid_t,-0.2116979037892606,0.31374872100587625
opt_rel_spread_final,0.223112411989357,0.31374872100587625
opt_rel_spread_chg,0.03947224315100971,0.31374872100587625
baspread_chg,0.03947224315100971,0.31374872100587625
log_open_interest_opt,-0.01147687792155723,0.31374872100587625
d_log_open_interest_opt,0.054707597228219704,0.31374872100587625
atm_iv,0.009355178257895589,0.31374872100587625
smile_slope,0.010951550269956336,0.31374872100587625
convexity_proxy,0.07250563652178282,0.31374872100587625
rr25_proxy,-0.043850315075798695,0.31374872100587625
bf25_proxy,-0.03164317712151224,0.31374872100587625
ivrv_ratio_pred,-0.09977180231054046,0.31374872100587625
d_iv_atm,0.036921039996529854,0.31374872100587625
atm_ivchg_proxy,0.036921039996529854,0.31374872100587625
dist_to_wall,0.014024940676180394,0.31374872100587625
ddist_to_wall,-0.035019615922416945,0.31374872100587625
gex_proxy,-0.01205894967936665,0.31374872100587625
dgex_proxy,-0.10376694112468407,0.31374872100587625
ddist_to_wall_date,0.024197310328732922,0.31374872100587625
dgex_proxy_date,0.018859248960950793,0.31374872100587625
oi_herf_date,0.009403376602221583,0.31374872100587625
log_pcr_oi_opt,0.009222255924350053,0.31374872100587625
d_log_pcr_oi_opt,-0.09059459709999161,0.31374872100587625
