feature,coef,intercept
moneyness_std,-0.0,0.22268468529880509
tau,-0.0,0.22268468529880509
is_call,0.0,0.22268468529880509
delta_model,-0.0,0.22268468529880509
theta_model,-0.015023110551163458,0.22268468529880509
gamma_model,0.0,0.22268468529880509
vega_model,-0.037908343340869816,0.22268468529880509
iv,-0.06149255885967154,0.22268468529880509
log_mid_t,-0.09851726847801694,0.22268468529880509
opt_rel_spread_final,0.15055340718008953,0.22268468529880509
opt_rel_spread_chg,0.009743300036641516,0.22268468529880509
baspread_chg,0.009743405880229811,0.22268468529880509
log_open_interest_opt,0.0,0.22268468529880509
d_log_open_interest_opt,-0.006097538720797587,0.22268468529880509
atm_iv,0.10429688227274585,0.22268468529880509
smile_slope,0.0,0.22268468529880509
convexity_proxy,-0.0,0.22268468529880509
rr25_proxy,-0.021511520933482776,0.22268468529880509
bf25_proxy,0.010576496994072053,0.22268468529880509
ivrv_ratio_pred,-0.008877825858081466,0.22268468529880509
d_iv_atm,0.025503623335033705,0.22268468529880509
atm_ivchg_proxy,0.023885654281768347,0.22268468529880509
dist_to_wall,-0.00019331073201142284,0.22268468529880509
ddist_to_wall,-0.015465383668619579,0.22268468529880509
gex_proxy,0.021772729537475697,0.22268468529880509
dgex_proxy,-0.0,0.22268468529880509
ddist_to_wall_date,0.0,0.22268468529880509
dgex_proxy_date,0.0010529154138466108,0.22268468529880509
oi_herf_date,0.0,0.22268468529880509
log_pcr_oi_opt,-0.00867281096153848,0.22268468529880509
d_log_pcr_oi_opt,0.023302394079756927,0.22268468529880509
