model,IC_mean,IC_std,N
L-En,0.18461371115975284,0.4561533035938503,14
N-En,0.17272552609654,0.44518519900600007,14
elasticnet#1,0.1518494128972398,0.4694412011091004,14
elasticnet#2,0.1505790029573641,0.4693902897252338,14
ffn#1,0.21133318504164075,0.44228119286812256,14
ffn#2,0.21530837096752906,0.44588344941243513,14
lasso#1,0.12738978239521334,0.4649068000085367,14
lasso#2,0.12738978239521334,0.4649068000085367,14
lgbm_dart#1,0.14985891013244412,0.4561832299947494,14
lgbm_dart#2,0.1548849957198999,0.42732317705436834,14
lgbm_gbdt#1,0.1547378423878923,0.4637098206955444,14
lgbm_gbdt#2,0.13767758066391989,0.459439229027098,14
pcr#1,-0.21066732630099833,0.42267074530313314,14
pcr#2,-0.21066732630099833,0.42267074530313314,14
pls#1,0.20651200543660927,0.4417356420899572,14
pls#2,0.20036608713303822,0.4527390058634224,14
rf#1,0.14393464810528922,0.4498519945524827,14
rf#2,0.15126526001037874,0.45835938755037625,14
ridge#1,0.16288513445222225,0.4655749958862984,14
ridge#2,0.16305060604626528,0.4655230104928485,14
