group,model,ls_return
2023-07-03,L-En,3.9831626412929535
2023-07-06,L-En,0.15150653369838818
2023-07-07,L-En,7.484383735597597
2023-07-12,L-En,8.800371982944593
2023-07-14,L-En,4.773467834581034
2023-07-03,N-En,3.9831626412929535
2023-07-06,N-En,0.16017466230678687
2023-07-07,N-En,7.6487672503697
2023-07-12,N-En,12.028946071953888
2023-07-14,N-En,4.773467834581034
2023-07-03,elasticnet#1,3.9831626412929535
2023-07-06,elasticnet#1,0.15284541438941454
2023-07-07,elasticnet#1,7.484383735597597
2023-07-12,elasticnet#1,7.219333901482197
2023-07-14,elasticnet#1,4.773467834581034
2023-07-03,elasticnet#2,3.9831626412929535
2023-07-06,elasticnet#2,0.15284541438941454
2023-07-07,elasticnet#2,7.484383735597597
2023-07-12,elasticnet#2,7.219333901482197
2023-07-14,elasticnet#2,4.773467834581034
2023-07-03,ffn#1,3.9831626412929535
2023-07-06,ffn#1,0.15306302578798076
2023-07-07,ffn#1,7.484383735597597
2023-07-12,ffn#1,13.628296135902637
2023-07-14,ffn#1,4.773467834581034
2023-07-03,ffn#2,3.9831626412929535
2023-07-06,ffn#2,0.15306302578798076
2023-07-07,ffn#2,7.484383735597597
2023-07-12,ffn#2,13.628296135902637
2023-07-14,ffn#2,4.773467834581034
2023-07-03,lasso#1,3.9831626412929535
2023-07-06,lasso#1,0.15284541438941454
2023-07-07,lasso#1,7.484383735597597
2023-07-12,lasso#1,7.219333901482197
2023-07-14,lasso#1,4.773467834581034
2023-07-03,lasso#2,3.9831626412929535
2023-07-06,lasso#2,0.15284541438941454
2023-07-07,lasso#2,7.484383735597597
2023-07-12,lasso#2,7.219333901482197
2023-07-14,lasso#2,4.773467834581034
2023-07-03,lgbm_dart#1,3.926678481498216
2023-07-06,lgbm_dart#1,0.16017466230678687
2023-07-07,lgbm_dart#1,8.059460142912068
2023-07-12,lgbm_dart#1,8.873409245040026
2023-07-14,lgbm_dart#1,4.724791225856015
2023-07-03,lgbm_dart#2,3.9594907897338363
2023-07-06,lgbm_dart#2,0.16017466230678687
2023-07-07,lgbm_dart#2,7.229975425582237
2023-07-12,lgbm_dart#2,8.873409245040026
2023-07-14,lgbm_dart#2,4.753431686155305
2023-07-03,lgbm_gbdt#1,3.977132638074776
2023-07-06,lgbm_gbdt#1,0.16017466230678687
2023-07-07,lgbm_gbdt#1,7.704427892400739
2023-07-12,lgbm_gbdt#1,8.873409245040026
2023-07-14,lgbm_gbdt#1,4.773467834581034
2023-07-03,lgbm_gbdt#2,3.926678481498216
2023-07-06,lgbm_gbdt#2,0.16017466230678687
2023-07-07,lgbm_gbdt#2,8.003799500881028
2023-07-12,lgbm_gbdt#2,7.344375177851643
2023-07-14,lgbm_gbdt#2,4.724791225856015
2023-07-03,pcr#1,-3.9831626412929535
2023-07-06,pcr#1,0.10266252273261484
2023-07-07,pcr#1,3.443205454333711
2023-07-12,pcr#1,8.45151420571381
2023-07-14,pcr#1,-0.5035897115749354
2023-07-03,pcr#2,-3.9831626412929535
2023-07-06,pcr#2,0.10266252273261484
2023-07-07,pcr#2,3.443205454333711
2023-07-12,pcr#2,8.45151420571381
2023-07-14,pcr#2,-0.5035897115749354
2023-07-03,pls#1,3.9831626412929535
2023-07-06,pls#1,0.15306302578798076
2023-07-07,pls#1,7.704000417084099
2023-07-12,pls#1,5.881403655448537
2023-07-14,pls#1,4.773467834581034
2023-07-03,pls#2,4.039549644761349
2023-07-06,pls#2,0.15306302578798076
2023-07-07,pls#2,5.753856839024854
2023-07-12,pls#2,12.08400743886173
2023-07-14,pls#2,0.48084568075675416
2023-07-03,rf#1,3.926678481498216
2023-07-06,rf#1,0.16017466230678687
2023-07-07,rf#1,7.648339775053061
2023-07-12,rf#1,7.219333901482197
2023-07-14,rf#1,4.753431686155305
2023-07-03,rf#2,3.926678481498216
2023-07-06,rf#2,0.16017466230678687
2023-07-07,rf#2,7.648339775053061
2023-07-12,rf#2,7.219333901482197
2023-07-14,rf#2,4.753431686155305
2023-07-03,ridge#1,3.9831626412929535
2023-07-06,ridge#1,0.16094084097178027
2023-07-07,ridge#1,7.484383735597597
2023-07-12,ridge#1,4.072191269582464
2023-07-14,ridge#1,4.718817003682286
2023-07-03,ridge#2,3.9831626412929535
2023-07-06,ridge#2,0.16094084097178027
2023-07-07,ridge#2,7.484383735597597
2023-07-12,ridge#2,4.072191269582464
2023-07-14,ridge#2,4.718817003682286
