group,model,ls_return
2023-03-03,L-En,-0.05517113569242155
2023-03-06,L-En,5.400675292560402
2023-03-07,L-En,4.5051086386749475
2023-03-10,L-En,6.522296237842602
2023-03-13,L-En,0.709579963338728
2023-03-14,L-En,0.13555004694736328
2023-03-15,L-En,4.604787420887897
2023-03-16,L-En,0.3143761151205341
2023-03-17,L-En,0.679098189418131
2023-03-20,L-En,0.0034787854308912097
2023-03-21,L-En,-0.23580961831654446
2023-03-22,L-En,13.263460889578196
2023-03-24,L-En,7.30069326673408
2023-03-03,N-En,-0.05840993519073279
2023-03-06,N-En,5.438319034949857
2023-03-07,N-En,4.4568659504043
2023-03-10,N-En,6.423544115489
2023-03-13,N-En,0.5043361803473712
2023-03-14,N-En,0.032960813294393196
2023-03-15,N-En,4.577943711847565
2023-03-16,N-En,0.19814256160497315
2023-03-17,N-En,0.695761646671652
2023-03-20,N-En,-0.12163034679800082
2023-03-21,N-En,-0.314478381729783
2023-03-22,N-En,12.726288722692049
2023-03-24,N-En,7.120339170972306
2023-03-03,elasticnet#1,-0.05517113569242155
2023-03-06,elasticnet#1,5.400675292560402
2023-03-07,elasticnet#1,4.546568563728581
2023-03-10,elasticnet#1,3.4971425862266443
2023-03-13,elasticnet#1,0.37048812849242385
2023-03-14,elasticnet#1,0.13555004694736328
2023-03-15,elasticnet#1,4.571156427967311
2023-03-16,elasticnet#1,0.0022941043281078932
2023-03-17,elasticnet#1,0.6643182317493751
2023-03-20,elasticnet#1,-0.054964448587336893
2023-03-21,elasticnet#1,-0.37628838071475484
2023-03-22,elasticnet#1,13.263460889578196
2023-03-24,elasticnet#1,9.827073496458087
2023-03-03,elasticnet#2,-0.05517113569242155
2023-03-06,elasticnet#2,5.400675292560402
2023-03-07,elasticnet#2,4.546568563728581
2023-03-10,elasticnet#2,5.513371400219916
2023-03-13,elasticnet#2,0.26734286249051487
2023-03-14,elasticnet#2,0.13555004694736328
2023-03-15,elasticnet#2,4.571156427967311
2023-03-16,elasticnet#2,0.0022941043281078932
2023-03-17,elasticnet#2,0.6501453512850468
2023-03-20,elasticnet#2,-0.054964448587336893
2023-03-21,elasticnet#2,-0.37062167731071777
2023-03-22,elasticnet#2,13.263460889578196
2023-03-24,elasticnet#2,9.646719400696314
2023-03-03,ffn#1,-0.05517113569242155
2023-03-06,ffn#1,5.573775537303933
2023-03-07,ffn#1,4.4568659504043
2023-03-10,ffn#1,6.434809451508763
2023-03-13,ffn#1,0.709579963338728
2023-03-14,ffn#1,0.16162858784966389
2023-03-15,ffn#1,4.610727079350114
2023-03-16,ffn#1,0.5664705590403147
2023-03-17,ffn#1,0.680161892054998
2023-03-20,ffn#1,-0.054964448587336893
2023-03-21,ffn#1,-0.08060179341361579
2023-03-22,ffn#1,13.527251000429834
2023-03-24,ffn#1,8.35449741490779
2023-03-03,ffn#2,-0.05517113569242155
2023-03-06,ffn#2,5.53429400003292
2023-03-07,ffn#2,4.436647363735878
2023-03-10,ffn#2,7.336343657910647
2023-03-13,ffn#2,0.709579963338728
2023-03-14,ffn#2,0.16162858784966389
2023-03-15,ffn#2,4.594955177963913
2023-03-16,ffn#2,0.5664705590403147
2023-03-17,ffn#2,0.695761646671652
2023-03-20,ffn#2,-0.054964448587336893
2023-03-21,ffn#2,0.011916031388802276
2023-03-22,ffn#2,11.458995503951078
2023-03-24,ffn#2,8.35449741490779
2023-03-03,lasso#1,-0.05517113569242155
2023-03-06,lasso#1,5.400675292560402
2023-03-07,lasso#1,4.546568563728581
2023-03-10,lasso#1,4.487088040275885
2023-03-13,lasso#1,0.26734286249051487
2023-03-14,lasso#1,0.13555004694736328
2023-03-15,lasso#1,4.571156427967311
2023-03-16,lasso#1,0.0022941043281078932
2023-03-17,lasso#1,0.6501453512850468
2023-03-20,lasso#1,-0.054964448587336893
2023-03-21,lasso#1,-0.37062167731071777
2023-03-22,lasso#1,13.263460889578196
2023-03-24,lasso#1,9.646719400696314
2023-03-03,lasso#2,-0.05517113569242155
2023-03-06,lasso#2,5.400675292560402
2023-03-07,lasso#2,4.546568563728581
2023-03-10,lasso#2,5.513371400219916
2023-03-13,lasso#2,0.40870357914016286
2023-03-14,lasso#2,0.13555004694736328
2023-03-15,lasso#2,4.571156427967311
2023-03-16,lasso#2,0.0022941043281078932
2023-03-17,lasso#2,0.6501453512850468
2023-03-20,lasso#2,-0.054964448587336893
2023-03-21,lasso#2,-0.37062167731071777
2023-03-22,lasso#2,13.263460889578196
2023-03-24,lasso#2,9.646719400696314
2023-03-03,lgbm_dart#1,-0.0550599517558899
2023-03-06,lgbm_dart#1,5.400675292560402
2023-03-07,lgbm_dart#1,4.5051086386749475
2023-03-10,lgbm_dart#1,6.3946843592656295
2023-03-13,lgbm_dart#1,0.2754288118212753
2023-03-14,lgbm_dart#1,0.02297395181268875
2023-03-15,lgbm_dart#1,4.593966063136662
2023-03-16,lgbm_dart#1,0.004848499137702855
2023-03-17,lgbm_dart#1,0.6750898757229542
2023-03-20,lgbm_dart#1,-0.07617382895546862
2023-03-21,lgbm_dart#1,-0.37628838071475484
2023-03-22,lgbm_dart#1,12.569632093230963
2023-03-24,lgbm_dart#1,8.301859694111815
2023-03-03,lgbm_dart#2,-0.07034960555115455
2023-03-06,lgbm_dart#2,5.432453540970996
2023-03-07,lgbm_dart#2,4.519493305731756
2023-03-10,lgbm_dart#2,6.423544115489
2023-03-13,lgbm_dart#2,0.5043361803473712
2023-03-14,lgbm_dart#2,0.02297395181268875
2023-03-15,lgbm_dart#2,4.6109775292530095
2023-03-16,lgbm_dart#2,0.004848499137702855
2023-03-17,lgbm_dart#2,0.6592462154173314
2023-03-20,lgbm_dart#2,-0.08330882709182764
2023-03-21,lgbm_dart#2,-0.3481942233523778
2023-03-22,lgbm_dart#2,12.726288722692049
2023-03-24,lgbm_dart#2,7.120339170972306
2023-03-03,lgbm_gbdt#1,-0.07034960555115455
2023-03-06,lgbm_gbdt#1,5.436249776444613
2023-03-07,lgbm_gbdt#1,4.4568659504043
2023-03-10,lgbm_gbdt#1,6.3946843592656295
2023-03-13,lgbm_gbdt#1,0.2740961703379486
2023-03-14,lgbm_gbdt#1,0.034081058328470026
2023-03-15,lgbm_gbdt#1,4.334034272703305
2023-03-16,lgbm_gbdt#1,0.0022941043281078932
2023-03-17,lgbm_gbdt#1,0.6607416525415869
2023-03-20,lgbm_gbdt#1,-0.08615097015715104
2023-03-21,lgbm_gbdt#1,-0.29061619216768303
2023-03-22,lgbm_gbdt#1,11.209059701691618
2023-03-24,lgbm_gbdt#1,6.913672679110856
2023-03-03,lgbm_gbdt#2,-0.07034960555115455
2023-03-06,lgbm_gbdt#2,5.436249776444613
2023-03-07,lgbm_gbdt#2,4.546568563728581
2023-03-10,lgbm_gbdt#2,6.423544115489
2023-03-13,lgbm_gbdt#2,0.2754288118212753
2023-03-14,lgbm_gbdt#2,0.023754871191423096
2023-03-15,lgbm_gbdt#2,4.582868383918665
2023-03-16,lgbm_gbdt#2,0.004848499137702855
2023-03-17,lgbm_gbdt#2,0.6592462154173314
2023-03-20,lgbm_gbdt#2,-0.147516486569081
2023-03-21,lgbm_gbdt#2,-0.314478381729783
2023-03-22,lgbm_gbdt#2,13.263460889578196
2023-03-24,lgbm_gbdt#2,7.120339170972306
2023-03-03,pcr#1,0.0239234595966612
2023-03-06,pcr#1,-4.0178241151676435
2023-03-07,pcr#1,-5.410999679826254
2023-03-10,pcr#1,-9.936947092020286
2023-03-13,pcr#1,-0.3147463270307747
2023-03-14,pcr#1,-0.1965524035745318
2023-03-15,pcr#1,0.22274716525145083
2023-03-16,pcr#1,0.10351365060826062
2023-03-17,pcr#1,-0.6048707385073985
2023-03-20,pcr#1,0.15677027189974055
2023-03-21,pcr#1,0.40306885785689694
2023-03-22,pcr#1,-0.658467476839343
2023-03-24,pcr#1,-5.939097083316387
2023-03-03,pcr#2,0.0239234595966612
2023-03-06,pcr#2,-4.0178241151676435
2023-03-07,pcr#2,-5.410999679826254
2023-03-10,pcr#2,-9.936947092020286
2023-03-13,pcr#2,-0.3147463270307747
2023-03-14,pcr#2,-0.1965524035745318
2023-03-15,pcr#2,0.22274716525145083
2023-03-16,pcr#2,0.10351365060826062
2023-03-17,pcr#2,-0.6048707385073985
2023-03-20,pcr#2,0.15677027189974055
2023-03-21,pcr#2,0.40306885785689694
2023-03-22,pcr#2,-0.658467476839343
2023-03-24,pcr#2,-5.939097083316387
2023-03-03,pls#1,-0.05517113569242155
2023-03-06,pls#1,5.451547223532984
2023-03-07,pls#1,4.4568659504043
2023-03-10,pls#1,8.093174361368337
2023-03-13,pls#1,0.7394447718930522
2023-03-14,pls#1,0.1965524035745318
2023-03-15,pls#1,4.632451587202419
2023-03-16,pls#1,0.5664705590403147
2023-03-17,pls#1,0.679098189418131
2023-03-20,pls#1,-0.08628111071567043
2023-03-21,pls#1,-0.027004607727211777
2023-03-22,pls#1,11.458995503951078
2023-03-24,pls#1,7.30069326673408
2023-03-03,pls#2,-0.07034960555115455
2023-03-06,pls#2,5.400675292560402
2023-03-07,pls#2,4.4568659504043
2023-03-10,pls#2,7.336343657910647
2023-03-13,pls#2,0.7170237802842095
2023-03-14,pls#2,0.13555004694736328
2023-03-15,pls#2,4.648825356445787
2023-03-16,pls#2,0.5664705590403147
2023-03-17,pls#2,0.6755313521200534
2023-03-20,pls#2,-0.027837876697442303
2023-03-21,pls#2,-0.1425826893912034
2023-03-22,pls#2,13.238857175261275
2023-03-24,pls#2,7.30069326673408
2023-03-03,rf#1,-0.07034960555115455
2023-03-06,rf#1,5.387108340399207
2023-03-07,rf#1,4.5051086386749475
2023-03-10,rf#1,3.4971425862266443
2023-03-13,rf#1,0.4572686338350473
2023-03-14,rf#1,-0.008181320202192102
2023-03-15,rf#1,4.587178779256408
2023-03-16,rf#1,0.004848499137702855
2023-03-17,rf#1,0.6833580599179888
2023-03-20,rf#1,-0.07416038536306702
2023-03-21,rf#1,-0.3749747004945199
2023-03-22,rf#1,12.440616130917856
2023-03-24,rf#1,5.964751592460557
2023-03-03,rf#2,-0.05840993519073279
2023-03-06,rf#2,5.436249776444613
2023-03-07,rf#2,4.5079810062729315
2023-03-10,rf#2,6.442072475892974
2023-03-13,rf#2,0.6419207130035607
2023-03-14,rf#2,0.02297395181268875
2023-03-15,rf#2,4.566846032629568
2023-03-16,rf#2,0.015441976704107074
2023-03-17,rf#2,0.680161892054998
2023-03-20,rf#2,-0.12163034679800082
2023-03-21,rf#2,-0.2853058376624371
2023-03-22,rf#2,10.73972806760586
2023-03-24,rf#2,8.35449741490779
2023-03-03,ridge#1,-0.07034960555115455
2023-03-06,ridge#1,5.436249776444613
2023-03-07,ridge#1,4.4568659504043
2023-03-10,ridge#1,1.4396313606890399
2023-03-13,ridge#1,0.5655133157648402
2023-03-14,ridge#1,0.06495704714097858
2023-03-15,ridge#1,4.59211673884318
2023-03-16,ridge#1,0.12089178491106212
2023-03-17,ridge#1,0.680161892054998
2023-03-20,ridge#1,0.005994360010360612
2023-03-21,ridge#1,-0.34252751994834074
2023-03-22,ridge#1,12.440616130917856
2023-03-24,ridge#1,6.145105688222331
2023-03-03,ridge#2,-0.07034960555115455
2023-03-06,ridge#2,5.436249776444613
2023-03-07,ridge#2,4.4568659504043
2023-03-10,ridge#2,1.4396313606890399
2023-03-13,ridge#2,0.5655133157648402
2023-03-14,ridge#2,0.06495704714097858
2023-03-15,ridge#2,4.59211673884318
2023-03-16,ridge#2,0.12089178491106212
2023-03-17,ridge#2,0.680161892054998
2023-03-20,ridge#2,0.005994360010360612
2023-03-21,ridge#2,-0.34252751994834074
2023-03-22,ridge#2,12.440616130917856
2023-03-24,ridge#2,6.145105688222331
