group,model,ic
2023-03-03,ridge#1,-0.7543859649122807
2023-03-06,ridge#1,0.09824561403508775
2023-03-07,ridge#1,0.09411764705882351
2023-03-10,ridge#1,0.314871794871795
2023-03-13,ridge#1,0.6298387096774194
2023-03-14,ridge#1,0.22046718576195773
2023-03-15,ridge#1,0.7231527093596056
2023-03-16,ridge#1,0.19917440660474714
2023-03-17,ridge#1,-0.02647385984427138
2023-03-20,ridge#1,0.1070077864293659
2023-03-21,ridge#1,-0.6743047830923251
2023-03-22,ridge#1,0.5756521739130435
2023-03-24,ridge#1,0.561764705882353
2023-03-03,ridge#2,-0.7543859649122807
2023-03-06,ridge#2,0.09824561403508775
2023-03-07,ridge#2,0.09411764705882351
2023-03-10,ridge#2,0.314871794871795
2023-03-13,ridge#2,0.6298387096774194
2023-03-14,ridge#2,0.21023359288097887
2023-03-15,ridge#2,0.7231527093596056
2023-03-16,ridge#2,0.19917440660474714
2023-03-17,ridge#2,-0.02647385984427138
2023-03-20,ridge#2,0.1070077864293659
2023-03-21,ridge#2,-0.6743047830923251
2023-03-22,ridge#2,0.5756521739130435
2023-03-24,ridge#2,0.561764705882353
2023-03-03,lasso#1,-0.6676986584107328
2023-03-06,lasso#1,-0.0052631578947367925
2023-03-07,lasso#1,0.17647058823529413
2023-03-10,lasso#1,0.5152136752136753
2023-03-13,lasso#1,0.4681451612903226
2023-03-14,lasso#1,0.404226918798665
2023-03-15,lasso#1,0.6669950738916255
2023-03-16,lasso#1,0.11661506707946338
2023-03-17,lasso#1,-0.0958843159065628
2023-03-20,lasso#1,-0.028253615127919948
2023-03-21,lasso#1,-0.6729699666295884
2023-03-22,lasso#1,0.7617391304347826
2023-03-24,lasso#1,0.6852941176470588
2023-03-03,lasso#2,-0.6676986584107328
2023-03-06,lasso#2,-0.035087719298245564
2023-03-07,lasso#2,0.17647058823529413
2023-03-10,lasso#2,0.5384615384615385
2023-03-13,lasso#2,0.4907258064516129
2023-03-14,lasso#2,0.37530589543937704
2023-03-15,lasso#2,0.6497536945812808
2023-03-16,lasso#2,0.11661506707946338
2023-03-17,lasso#2,-0.09944382647385976
2023-03-20,lasso#2,-0.05228031145717465
2023-03-21,lasso#2,-0.6827586206896552
2023-03-22,lasso#2,0.7469565217391303
