model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.430375245218266}",-0.18109312865438365,"[-0.3518021288983635, -0.010384128410403815]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 13.981961408994046}",-0.14564513635763754,"[-0.279570947752082, -0.011719324963193056]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.431172050131989}",-0.16945760940559407,"[-0.32805501492490263, -0.010860203886285502]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.31171005868549}",-0.181947429702233,"[-0.35354348941230573, -0.010351369992160242]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8662266976517967}",-0.20803706209426132,"[-0.4065329173925929, -0.009541206795929735]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.663279761354557}",-0.16032305334366892,"[-0.30939978359029374, -0.011246323097044097]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0547625125911337}",-0.2050984988508905,"[-0.40058323544714947, -0.009613762254631508]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 47.34989304499475}",-0.0963429655144501,"[-0.1836165581831184, -0.009069372845781798]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 77.80155576901412}",-0.066972519289903,"[-0.1294757137371645, -0.004469324842641509]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.4135935551752299}",-0.2164226161285453,"[-0.42348597205533123, -0.009359260201759367]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 23.72330072992193}",-0.1276648080034074,"[-0.243736469398955, -0.011593146607859817]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.860866271460544}",-0.18542606967275932,"[-0.3606303202222192, -0.010221819123299447]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.059803874660431}",-0.17692265147469055,"[-0.34329632762912277, -0.010548975320258336]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 59.812219011525556}",-0.08314334381499888,"[-0.15902841046824556, -0.007258277161752202]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.16334587611069498}",-0.2962811696903437,"[-0.5837674764915746, -0.008794862889112798]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.18255254802399}",-0.2907382423295296,"[-0.5726722120556345, -0.008804272603424756]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11498870747119451}",-0.3146782733772323,"[-0.6205854831425026, -0.008771063611962004]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 31.46730406166004}",-0.1162151707254776,"[-0.22144365348174366, -0.01098668796921154]",3,1,60,True,
