group,model,ls_return
2023-03-03,L-En,-0.10101896269229406
2023-03-06,L-En,2.83476784870966
2023-03-07,L-En,2.3965214894824296
2023-03-08,L-En,1.490633485401358
2023-03-09,L-En,0.03817260620328972
2023-03-10,L-En,9.432259480160685
2023-03-13,L-En,0.5413089276811497
2023-03-14,L-En,-0.059876231828532446
2023-03-15,L-En,3.073525077786492
2023-03-16,L-En,-1.3343268214105006
2023-03-17,L-En,0.23522959187988654
2023-03-20,L-En,-0.09042737085757846
2023-03-21,L-En,-0.11398782033506444
2023-03-22,L-En,9.014888451458269
2023-03-23,L-En,-0.12627622190293036
2023-03-24,L-En,8.889926161254444
2023-03-31,L-En,0.2549174504047032
2023-03-03,N-En,-0.10101896269229406
2023-03-06,N-En,2.83476784870966
2023-03-07,N-En,2.3968931892068834
2023-03-08,N-En,1.4725399383213453
2023-03-09,N-En,0.053399268844310475
2023-03-10,N-En,9.432259480160685
2023-03-13,N-En,0.5429212025036403
2023-03-14,N-En,-0.07451362555499377
2023-03-15,N-En,3.1131481116230155
2023-03-16,N-En,-1.303756106213876
2023-03-17,N-En,0.22491463893297853
2023-03-20,N-En,-0.08406209793335519
2023-03-21,N-En,-0.13822220915851124
2023-03-22,N-En,8.969164862380293
2023-03-23,N-En,-0.09737712435410892
2023-03-24,N-En,8.793351002589452
2023-03-31,N-En,0.25729904794071456
2023-03-03,elasticnet#1,-0.09934397097487264
2023-03-06,elasticnet#1,2.83476784870966
2023-03-07,elasticnet#1,2.3358675629906136
2023-03-08,elasticnet#1,1.4725399383213453
2023-03-09,elasticnet#1,0.053399268844310475
2023-03-10,elasticnet#1,8.57080212895029
2023-03-13,elasticnet#1,0.5413089276811497
2023-03-14,elasticnet#1,-0.07451362555499377
2023-03-15,elasticnet#1,3.0923747231316563
2023-03-16,elasticnet#1,-1.3245284500069925
2023-03-17,elasticnet#1,0.24566579811903325
2023-03-20,elasticnet#1,-0.09042737085757846
2023-03-21,elasticnet#1,-0.13822220915851124
2023-03-22,elasticnet#1,9.19571432455123
2023-03-23,elasticnet#1,-0.12484800817742314
2023-03-24,elasticnet#1,9.330405785834683
2023-03-31,elasticnet#1,0.2813803894211271
2023-03-03,elasticnet#2,-0.09934397097487264
2023-03-06,elasticnet#2,2.83476784870966
2023-03-07,elasticnet#2,2.3358675629906136
2023-03-08,elasticnet#2,1.4725399383213453
2023-03-09,elasticnet#2,0.053399268844310475
2023-03-10,elasticnet#2,8.57080212895029
2023-03-13,elasticnet#2,0.5413089276811497
2023-03-14,elasticnet#2,-0.07451362555499377
2023-03-15,elasticnet#2,3.0923747231316563
2023-03-16,elasticnet#2,-1.3245284500069925
2023-03-17,elasticnet#2,0.24566579811903325
2023-03-20,elasticnet#2,-0.08264195480432586
2023-03-21,elasticnet#2,-0.13822220915851124
2023-03-22,elasticnet#2,10.337706012512164
2023-03-23,elasticnet#2,-0.10990112801112303
2023-03-24,elasticnet#2,9.330405785834683
2023-03-31,elasticnet#2,0.2813803894211271
2023-03-03,ffn#1,-0.10101896269229406
2023-03-06,ffn#1,2.833352622085203
2023-03-07,ffn#1,2.450694103779307
2023-03-08,ffn#1,1.490633485401358
2023-03-09,ffn#1,0.04760051192841433
2023-03-10,ffn#1,8.57548384362787
2023-03-13,ffn#1,0.5429212025036403
2023-03-14,ffn#1,-0.07451362555499377
2023-03-15,ffn#1,3.0923747231316563
2023-03-16,ffn#1,-1.3123230981826217
2023-03-17,ffn#1,0.24306954299777592
2023-03-20,ffn#1,-0.0807531511237849
2023-03-21,ffn#1,-0.13822220915851124
2023-03-22,ffn#1,9.014888451458269
2023-03-23,ffn#1,-0.10937618898991043
2023-03-24,ffn#1,8.852506062199238
2023-03-31,ffn#1,0.25729904794071456
2023-03-03,ffn#2,-0.10101896269229406
2023-03-06,ffn#2,2.833352622085203
2023-03-07,ffn#2,2.450694103779307
2023-03-08,ffn#2,1.490633485401358
2023-03-09,ffn#2,0.04760051192841433
2023-03-10,ffn#2,8.57548384362787
2023-03-13,ffn#2,0.5429212025036403
2023-03-14,ffn#2,-0.07451362555499377
2023-03-15,ffn#2,3.0923747231316563
2023-03-16,ffn#2,-1.3123230981826217
2023-03-17,ffn#2,0.24306954299777592
2023-03-20,ffn#2,-0.0807531511237849
2023-03-21,ffn#2,-0.13822220915851124
2023-03-22,ffn#2,9.014888451458269
2023-03-23,ffn#2,-0.10937618898991043
2023-03-24,ffn#2,8.852506062199238
2023-03-31,ffn#2,0.25729904794071456
2023-03-03,lasso#1,-0.09934397097487264
2023-03-06,lasso#1,2.83476784870966
2023-03-07,lasso#1,2.3358675629906136
2023-03-08,lasso#1,1.4725399383213453
2023-03-09,lasso#1,0.053399268844310475
2023-03-10,lasso#1,8.57080212895029
2023-03-13,lasso#1,0.5413089276811497
2023-03-14,lasso#1,-0.07451362555499377
2023-03-15,lasso#1,3.0923747231316563
2023-03-16,lasso#1,-1.3245284500069925
2023-03-17,lasso#1,0.24566579811903325
2023-03-20,lasso#1,-0.09042737085757846
2023-03-21,lasso#1,-0.13822220915851124
2023-03-22,lasso#1,9.19571432455123
2023-03-23,lasso#1,-0.12484800817742314
2023-03-24,lasso#1,8.875330137026621
2023-03-31,lasso#1,0.2599519963282501
2023-03-03,lasso#2,-0.09934397097487264
2023-03-06,lasso#2,2.83476784870966
2023-03-07,lasso#2,2.3358675629906136
2023-03-08,lasso#2,1.4725399383213453
2023-03-09,lasso#2,0.053399268844310475
2023-03-10,lasso#2,8.57080212895029
2023-03-13,lasso#2,0.5413089276811497
2023-03-14,lasso#2,-0.07451362555499377
2023-03-15,lasso#2,3.0923747231316563
2023-03-16,lasso#2,-1.3245284500069925
2023-03-17,lasso#2,0.24566579811903325
2023-03-20,lasso#2,-0.09042737085757846
2023-03-21,lasso#2,-0.13822220915851124
2023-03-22,lasso#2,9.19571432455123
2023-03-23,lasso#2,-0.12484800817742314
2023-03-24,lasso#2,8.875330137026621
2023-03-31,lasso#2,0.2599519963282501
2023-03-03,lgbm_dart#1,-0.09769718821977344
2023-03-06,lgbm_dart#1,2.8723109326289213
2023-03-07,lgbm_dart#1,2.4571264158366684
2023-03-08,lgbm_dart#1,1.4929020807790945
2023-03-09,lgbm_dart#1,0.053399268844310475
2023-03-10,lgbm_dart#1,8.606514499515463
2023-03-13,lgbm_dart#1,0.5525935403626946
2023-03-14,lgbm_dart#1,-0.08269319974122434
