group,model,ls_return
2023-03-03,L-En,-0.0515310416501782
2023-03-06,L-En,-0.10575443672565743
2023-03-07,L-En,-0.45499015720057834
2023-03-10,L-En,-1.3467200110815059
2023-03-13,L-En,0.29597925513139706
2023-03-14,L-En,0.17247186326979497
2023-03-15,L-En,0.20841261770974165
2023-03-17,L-En,-0.5572987652087182
2023-03-21,L-En,0.48096614550977546
2023-03-24,L-En,1.0622772958476427
2023-03-31,L-En,0.04861784901804593
2023-04-03,L-En,0.35107442755541035
2023-04-04,L-En,0.1140224227776204
2023-04-06,L-En,-0.057292549822880776
2023-04-07,L-En,0.28364051758841613
2023-04-10,L-En,0.40634486678417986
2023-04-11,L-En,-0.13675029063342817
2023-04-12,L-En,0.07475298041151526
2023-04-13,L-En,0.23828412103287952
2023-04-18,L-En,0.5862589950697483
2023-05-01,L-En,-0.06341721025372715
2023-05-02,L-En,0.10282891657977329
2023-05-03,L-En,-0.06231151436712137
2023-05-04,L-En,0.4893670420099523
2023-05-05,L-En,1.1114970107795725
2023-05-09,L-En,0.12049969159386664
2023-05-10,L-En,0.20975566933755818
2023-05-15,L-En,0.06324163268475785
2023-06-07,L-En,0.0239934929387398
2023-06-08,L-En,-0.062252980905679496
2023-06-30,L-En,0.12390858644594854
2023-07-03,L-En,-0.20942540813399982
2023-07-05,L-En,0.0008986165821457566
2023-07-06,L-En,-0.22057919626931144
2023-07-07,L-En,0.26259048924547335
2023-07-10,L-En,-0.07595939328703265
2023-07-11,L-En,-0.08276377807765078
2023-07-12,L-En,0.7224894467204765
2023-07-13,L-En,0.8245536060796406
2023-07-14,L-En,0.0003604154312963903
2023-08-08,L-En,0.04132172955148382
2023-08-09,L-En,-0.19359743843704003
2023-08-10,L-En,-0.06958143865536237
2023-08-11,L-En,1.0143942161741504
2023-08-15,L-En,0.1488397141139658
2023-08-16,L-En,1.2738543010269212
2023-08-18,L-En,-0.18355778725782235
2023-03-03,N-En,-0.0515310416501782
2023-03-06,N-En,-0.1167384776836785
2023-03-07,N-En,-0.46237210213788643
2023-03-10,N-En,-1.5703811352568098
2023-03-13,N-En,0.4579833701872557
2023-03-14,N-En,0.252008453051629
2023-03-15,N-En,0.20841261770974165
2023-03-17,N-En,-0.5572987652087182
2023-03-21,N-En,0.5520507664966383
2023-03-24,N-En,1.0622772958476427
2023-03-31,N-En,0.06268393119541144
2023-04-03,N-En,0.39609023354476686
2023-04-04,N-En,-0.027647739054339177
2023-04-06,N-En,-0.057292549822880776
2023-04-07,N-En,0.2983138621813144
2023-04-10,N-En,-0.017297264447528462
2023-04-11,N-En,-0.08036468222406842
2023-04-12,N-En,0.11264902295353166
2023-04-13,N-En,0.16661493381075304
2023-04-18,N-En,0.5320530700313096
2023-05-01,N-En,-0.09669530241843592
2023-05-02,N-En,0.13251412097049747
2023-05-03,N-En,-0.03611043698178708
2023-05-04,N-En,0.5122875433912936
2023-05-05,N-En,1.29680619653818
2023-05-09,N-En,0.0901706174462334
2023-05-10,N-En,0.20975566933755818
2023-05-15,N-En,0.037108443559083604
2023-06-07,N-En,0.03277690448415231
2023-06-08,N-En,-0.062252980905679496
2023-06-30,N-En,-0.1046394681901059
2023-07-03,N-En,-0.1276802360121107
2023-07-05,N-En,-0.007101801127316579
2023-07-06,N-En,-0.09483712063819341
2023-07-07,N-En,0.03078083849035429
2023-07-10,N-En,0.010407742792093319
2023-07-11,N-En,-0.08276377807765078
2023-07-12,N-En,1.1260161374453725
