group,model,ic
2023-03-03,L-En,-0.5071428571428573
2023-03-06,L-En,-0.28771929824561404
2023-03-07,L-En,-0.7529411764705882
2023-03-10,L-En,-0.37254901960784315
2023-03-13,L-En,-0.03508771929824558
2023-03-14,L-En,0.2703296703296704
2023-03-15,L-En,-0.12899896800825594
2023-03-17,L-En,0.2
2023-03-21,L-En,0.4000000000000001
2023-03-24,L-En,0.5
2023-03-31,L-En,-0.24603174603174593
2023-04-03,L-En,0.1880293619424054
2023-04-04,L-En,-0.01176470588235307
2023-04-06,L-En,-0.7745098039215687
2023-04-07,L-En,0.7499999999999999
2023-04-10,L-En,0.2947368421052632
2023-04-11,L-En,-0.752450980392157
2023-04-12,L-En,-0.22280701754385965
2023-04-13,L-En,0.13480392156862747
2023-04-18,L-En,0.7142857142857143
2023-05-01,L-En,0.3817391304347826
2023-05-02,L-En,-0.13376623376623373
2023-05-03,L-En,-0.057894736842105235
2023-05-04,L-En,0.3172932330827068
2023-05-05,L-En,0.5264705882352942
2023-05-09,L-En,0.1544117647058824
2023-05-10,L-En,0.19560439560439552
2023-05-15,L-En,-0.24395604395604387
2023-06-07,L-En,0.03296703296703292
2023-06-08,L-En,-0.8373626373626373
2023-06-30,L-En,0.0035087719298245615
2023-07-03,L-En,-0.8844169246646025
2023-07-05,L-En,0.09313725490196058
2023-07-06,L-En,-0.9278195488721807
2023-07-07,L-En,0.005882352941176528
2023-07-10,L-En,-0.6588235294117648
2023-07-11,L-En,-0.5340659340659341
2023-07-12,L-En,0.4535714285714286
2023-07-13,L-En,0.5857142857142857
2023-07-14,L-En,-0.5642857142857144
2023-08-08,L-En,0.323529411764706
2023-08-09,L-En,-0.980392156862745
2023-08-10,L-En,-0.5384615384615385
2023-08-11,L-En,0.19285714285714292
2023-08-15,L-En,-0.2859649122807019
2023-08-16,L-En,0.7000000000000001
2023-08-18,L-En,-0.621978021978022
2023-03-03,N-En,-0.5714285714285715
2023-03-06,N-En,-0.3736842105263158
2023-03-07,N-En,-0.8294117647058826
2023-03-10,N-En,-0.2920536635706914
2023-03-13,N-En,0.18421052631578952
2023-03-14,N-En,0.47252747252747257
2023-03-15,N-En,-0.08978328173374617
2023-03-17,N-En,0.14725274725274723
2023-03-21,N-En,0.8264705882352941
2023-03-24,N-En,0.5392857142857143
