group,model,ls_return
2023-03-03,L-En,-0.10101896269229406
2023-03-06,L-En,2.83476784870966
2023-03-07,L-En,2.3965214894824296
2023-03-08,L-En,1.490633485401358
2023-03-09,L-En,0.03817260620328972
2023-03-10,L-En,9.731090648323285
2023-03-13,L-En,0.5413089276811497
2023-03-14,L-En,-0.06326407366621851
2023-03-15,L-En,3.073525077786492
2023-03-16,L-En,-1.3245284500069925
2023-03-17,L-En,0.23522959187988654
2023-03-20,L-En,-0.09042737085757846
2023-03-21,L-En,-0.12065666122350838
2023-03-22,L-En,8.99690424482052
2023-03-23,L-En,-0.10990112801112303
2023-03-24,L-En,8.875330137026621
2023-03-31,L-En,0.2649618145127064
2023-03-03,N-En,-0.10101896269229406
2023-03-06,N-En,2.83476784870966
2023-03-07,N-En,2.355170916240171
2023-03-08,N-En,1.4725399383213453
2023-03-09,N-En,0.04397136311918587
2023-03-10,N-En,9.446733956553159
2023-03-13,N-En,0.5413089276811497
2023-03-14,N-En,-0.05585189821422688
2023-03-15,N-En,3.107278354979578
2023-03-16,N-En,-1.3762155689747928
2023-03-17,N-En,0.23547625283233284
2023-03-20,N-En,-0.08374138624176285
2023-03-21,N-En,-0.11625743641801262
2023-03-22,N-En,9.130058889415915
2023-03-23,N-En,-0.09737712435410892
2023-03-24,N-En,8.793351002589452
2023-03-31,N-En,0.25729904794071456
2023-03-03,elasticnet#1,-0.10101896269229406
2023-03-06,elasticnet#1,2.83476784870966
2023-03-07,elasticnet#1,2.3478879305579077
2023-03-08,elasticnet#1,1.490633485401358
2023-03-09,elasticnet#1,0.04760051192841433
2023-03-10,elasticnet#1,9.731090648323285
2023-03-13,elasticnet#1,0.5413089276811497
2023-03-14,elasticnet#1,-0.06358164148584057
2023-03-15,elasticnet#1,3.073525077786492
2023-03-16,elasticnet#1,-1.3245284500069925
2023-03-17,elasticnet#1,0.23522959187988654
2023-03-20,elasticnet#1,-0.0737423023779838
2023-03-21,elasticnet#1,-0.13822220915851124
2023-03-22,elasticnet#1,9.15483532496103
2023-03-23,elasticnet#1,-0.13919216545448126
2023-03-24,elasticnet#1,8.889926161254444
2023-03-31,elasticnet#1,0.27294628621265693
2023-03-03,elasticnet#2,-0.10101896269229406
2023-03-06,elasticnet#2,2.83476784870966
2023-03-07,elasticnet#2,2.3478879305579077
2023-03-08,elasticnet#2,1.490633485401358
2023-03-09,elasticnet#2,0.04760051192841433
2023-03-10,elasticnet#2,9.731090648323285
2023-03-13,elasticnet#2,0.5413089276811497
2023-03-14,elasticnet#2,-0.06358164148584057
2023-03-15,elasticnet#2,3.073525077786492
2023-03-16,elasticnet#2,-1.3245284500069925
2023-03-17,elasticnet#2,0.23522959187988654
2023-03-20,elasticnet#2,-0.0737423023779838
2023-03-21,elasticnet#2,-0.13822220915851124
2023-03-22,elasticnet#2,9.15483532496103
2023-03-23,elasticnet#2,-0.13919216545448126
2023-03-24,elasticnet#2,8.889926161254444
2023-03-31,elasticnet#2,0.2897679156354849
2023-03-03,ffn#1,-0.10885380092416519
2023-03-06,ffn#1,2.8298337987361646
2023-03-07,ffn#1,2.5037240223587793
2023-03-08,ffn#1,1.5596969035477555
2023-03-09,ffn#1,0.03817260620328972
2023-03-10,ffn#1,10.011713682218184
2023-03-13,ffn#1,0.5413089276811497
2023-03-14,ffn#1,-0.059876231828532446
2023-03-15,ffn#1,3.057736691229368
2023-03-16,ffn#1,-1.3762155689747928
2023-03-17,ffn#1,0.22955923087703312
2023-03-20,ffn#1,-0.09042737085757846
2023-03-21,ffn#1,-0.10808946951200582
2023-03-22,ffn#1,9.013306721031801
2023-03-23,ffn#1,-0.12627622190293036
2023-03-24,ffn#1,8.889926161254444
2023-03-31,ffn#1,0.2649618145127064
2023-03-03,ffn#2,-0.10885380092416519
2023-03-06,ffn#2,2.8282005380370983
2023-03-07,ffn#2,2.438243762449142
2023-03-08,ffn#2,1.5596969035477555
2023-03-09,ffn#2,0.03817260620328972
2023-03-10,ffn#2,10.011713682218184
2023-03-13,ffn#2,0.5413089276811497
2023-03-14,ffn#2,-0.059876231828532446
2023-03-15,ffn#2,3.057736691229368
2023-03-16,ffn#2,-1.3762155689747928
2023-03-17,ffn#2,0.22955923087703312
2023-03-20,ffn#2,-0.09042737085757846
2023-03-21,ffn#2,-0.10808946951200582
2023-03-22,ffn#2,9.013306721031801
2023-03-23,ffn#2,-0.12627622190293036
2023-03-24,ffn#2,8.889926161254444
2023-03-31,ffn#2,0.2649618145127064
2023-03-03,lasso#1,-0.09811596415464409
2023-03-06,lasso#1,2.83476784870966
2023-03-07,lasso#1,2.315365758268872
2023-03-08,lasso#1,1.490633485401358
2023-03-09,lasso#1,0.053399268844310475
2023-03-10,lasso#1,9.731090648323285
2023-03-13,lasso#1,0.5413089276811497
2023-03-14,lasso#1,-0.06326407366621851
2023-03-15,lasso#1,3.073525077786492
2023-03-16,lasso#1,-1.3245284500069925
2023-03-17,lasso#1,0.23782584700114387
2023-03-20,lasso#1,-0.0737423023779838
2023-03-21,lasso#1,-0.13493073770757236
2023-03-22,lasso#1,9.15483532496103
2023-03-23,lasso#1,-0.13919216545448126
2023-03-24,lasso#1,8.875330137026621
2023-03-31,lasso#1,0.27294628621265693
2023-03-03,lasso#2,-0.09811596415464409
2023-03-06,lasso#2,2.83476784870966
2023-03-07,lasso#2,2.315365758268872
2023-03-08,lasso#2,1.490633485401358
2023-03-09,lasso#2,0.053399268844310475
2023-03-10,lasso#2,9.731090648323285
2023-03-13,lasso#2,0.5413089276811497
2023-03-14,lasso#2,-0.06326407366621851
2023-03-15,lasso#2,3.073525077786492
2023-03-16,lasso#2,-1.3245284500069925
2023-03-17,lasso#2,0.23782584700114387
2023-03-20,lasso#2,-0.07563110605852477
2023-03-21,lasso#2,-0.13493073770757236
2023-03-22,lasso#2,9.15483532496103
2023-03-23,lasso#2,-0.13919216545448126
2023-03-24,lasso#2,9.330405785834683
2023-03-31,lasso#2,0.27294628621265693
2023-03-03,lgbm_dart#1,-0.09781419278703997
2023-03-06,lgbm_dart#1,2.8431620313154977
2023-03-07,lgbm_dart#1,2.453703951179285
2023-03-08,lgbm_dart#1,1.490633485401358
2023-03-09,lgbm_dart#1,0.03702527116874957
2023-03-10,lgbm_dart#1,9.298443271579398
2023-03-13,lgbm_dart#1,0.5403066081582422
2023-03-14,lgbm_dart#1,-0.05585189821422688
2023-03-15,lgbm_dart#1,3.076602778966569
