group,model,ls_return
2023-03-03,L-En,-0.09578761813036761
2023-03-06,L-En,2.83476784870966
2023-03-07,L-En,2.3965214894824296
2023-03-08,L-En,1.5446535649994102
2023-03-09,L-En,0.03817260620328972
2023-03-10,L-En,9.622362390859486
2023-03-13,L-En,0.5691099045596701
2023-03-14,L-En,-0.011925083611731545
2023-03-15,L-En,3.125272438153176
2023-03-16,L-En,-1.2074727097839735
2023-03-17,L-En,0.22302127025152474
2023-03-20,L-En,-0.05884017201184782
2023-03-21,L-En,-0.09459285446962559
2023-03-22,L-En,10.316243178814616
2023-03-23,L-En,-0.12627622190293036
2023-03-24,L-En,8.962788329714664
2023-03-28,L-En,0.6287172853138168
2023-03-31,L-En,0.2649618145127064
2023-03-03,N-En,-0.10885380092416519
2023-03-06,N-En,2.8807371570844227
2023-03-07,N-En,2.4472661893548304
2023-03-08,N-En,1.5436131525424384
2023-03-09,N-En,0.03213938200196227
2023-03-10,N-En,9.446733956553159
2023-03-13,N-En,0.5413089276811497
2023-03-14,N-En,-0.05585189821422688
2023-03-15,N-En,3.1131481116230155
2023-03-16,N-En,-1.2592426729550423
2023-03-17,N-En,0.22876503006172993
2023-03-20,N-En,-0.08406209793335519
2023-03-21,N-En,-0.07518131209022713
2023-03-22,N-En,10.316243178814616
2023-03-23,N-En,-0.07566131574453652
2023-03-24,N-En,8.793351002589452
2023-03-28,N-En,0.6561545222588004
2023-03-31,N-En,0.19023176942824732
2023-03-03,elasticnet#1,-0.09578761813036761
2023-03-06,elasticnet#1,2.83476784870966
2023-03-07,elasticnet#1,2.3478879305579077
2023-03-08,elasticnet#1,1.5343323467490793
2023-03-09,elasticnet#1,0.053399268844310475
2023-03-10,elasticnet#1,8.851425162845189
2023-03-13,elasticnet#1,0.5413089276811497
2023-03-14,elasticnet#1,-0.015198434612248794
2023-03-15,elasticnet#1,3.1131481116230155
2023-03-16,elasticnet#1,-1.2592426729550423
2023-03-17,elasticnet#1,0.2150851185418064
2023-03-20,elasticnet#1,-0.09042737085757846
2023-03-21,elasticnet#1,-0.10993690362924782
2023-03-22,elasticnet#1,10.337706012512164
2023-03-23,elasticnet#1,-0.12484800817742314
2023-03-24,elasticnet#1,8.889926161254444
2023-03-28,elasticnet#1,0.25260515220158386
2023-03-31,elasticnet#1,0.2383767829911383
2023-03-03,elasticnet#2,-0.09578761813036761
2023-03-06,elasticnet#2,2.83476784870966
2023-03-07,elasticnet#2,2.3478879305579077
2023-03-08,elasticnet#2,1.5343323467490793
2023-03-09,elasticnet#2,0.058210681686892224
2023-03-10,elasticnet#2,8.57080212895029
2023-03-13,elasticnet#2,0.5096375068097951
2023-03-14,elasticnet#2,-0.015198434612248794
2023-03-15,elasticnet#2,3.1131481116230155
2023-03-16,elasticnet#2,-1.2592426729550423
2023-03-17,elasticnet#2,0.19684219372610492
2023-03-20,elasticnet#2,-0.08406209793335519
2023-03-21,elasticnet#2,-0.13493073770757236
2023-03-22,elasticnet#2,10.316912371672073
2023-03-23,elasticnet#2,-0.12627622190293036
2023-03-24,elasticnet#2,8.793351002589452
2023-03-28,elasticnet#2,0.25260515220158386
2023-03-31,elasticnet#2,0.2383767829911383
2023-03-03,ffn#1,-0.09939956294313844
2023-03-06,ffn#1,2.89679066394868
2023-03-07,ffn#1,2.4541198505498865
2023-03-08,ffn#1,1.5192987473081825
2023-03-09,ffn#1,0.010540140521144091
2023-03-10,ffn#1,10.011713682218184
2023-03-13,ffn#1,0.5691099045596701
2023-03-14,ffn#1,-0.007914849708377724
2023-03-15,ffn#1,3.125272438153176
2023-03-16,ffn#1,-1.1581657804833667
2023-03-17,ffn#1,0.2313814250134889
2023-03-20,ffn#1,-0.09042737085757846
2023-03-21,ffn#1,-0.03432128652014005
2023-03-22,ffn#1,10.388726694132522
2023-03-23,ffn#1,-0.1029917265961531
2023-03-24,ffn#1,8.793351002589452
2023-03-28,ffn#1,0.25260515220158386
2023-03-31,ffn#1,0.14241698024778676
2023-03-03,ffn#2,-0.09578761813036761
2023-03-06,ffn#2,2.878570189729422
2023-03-07,ffn#2,2.4976695379474285
2023-03-08,ffn#2,1.5192987473081825
2023-03-09,ffn#2,0.003087576514212648
2023-03-10,ffn#2,10.180902759617519
2023-03-13,ffn#2,0.601341901173349
2023-03-14,ffn#2,0.009056314424229913
2023-03-15,ffn#2,3.125272438153176
2023-03-16,ffn#2,-1.1581657804833667
2023-03-17,ffn#2,0.2313814250134889
2023-03-20,ffn#2,-0.09042737085757846
2023-03-21,ffn#2,-0.015913995418141424
2023-03-22,ffn#2,10.699869046955204
2023-03-23,ffn#2,-0.1029917265961531
2023-03-24,ffn#2,8.793351002589452
2023-03-28,ffn#2,0.25260515220158386
2023-03-31,ffn#2,0.1977087407611256
2023-03-03,lasso#1,-0.09578761813036761
2023-03-06,lasso#1,2.83476784870966
2023-03-07,lasso#1,2.3478879305579077
2023-03-08,lasso#1,1.5343323467490793
2023-03-09,lasso#1,0.058210681686892224
2023-03-10,lasso#1,8.57080212895029
2023-03-13,lasso#1,0.5096375068097951
2023-03-14,lasso#1,-0.015198434612248794
2023-03-15,lasso#1,3.1131481116230155
2023-03-16,lasso#1,-1.2592426729550423
2023-03-17,lasso#1,0.19684219372610492
2023-03-20,lasso#1,-0.08406209793335519
2023-03-21,lasso#1,-0.13493073770757236
2023-03-22,lasso#1,10.337706012512164
2023-03-23,lasso#1,-0.12627622190293036
2023-03-24,lasso#1,8.793351002589452
2023-03-28,lasso#1,0.25260515220158386
2023-03-31,lasso#1,0.2383767829911383
2023-03-03,lasso#2,-0.09578761813036761
2023-03-06,lasso#2,2.83476784870966
2023-03-07,lasso#2,2.3478879305579077
2023-03-08,lasso#2,1.5343323467490793
2023-03-09,lasso#2,0.058210681686892224
2023-03-10,lasso#2,8.57080212895029
2023-03-13,lasso#2,0.5096375068097951
2023-03-14,lasso#2,-0.03591718335389283
2023-03-15,lasso#2,3.1131481116230155
2023-03-16,lasso#2,-1.2592426729550423
2023-03-17,lasso#2,0.19684219372610492
2023-03-20,lasso#2,-0.08406209793335519
2023-03-21,lasso#2,-0.13493073770757236
2023-03-22,lasso#2,10.316912371672073
2023-03-23,lasso#2,-0.12627622190293036
2023-03-24,lasso#2,8.793351002589452
2023-03-28,lasso#2,0.25260515220158386
2023-03-31,lasso#2,0.2383767829911383
2023-03-03,lgbm_dart#1,-0.09934397097487264
2023-03-06,lgbm_dart#1,2.8384384802683704
2023-03-07,lgbm_dart#1,2.3711626685558067
2023-03-08,lgbm_dart#1,1.5401521999183234
2023-03-09,lgbm_dart#1,0.02766142865463714
2023-03-10,lgbm_dart#1,9.088716177330154
2023-03-13,lgbm_dart#1,0.4861282835676612
2023-03-14,lgbm_dart#1,-0.06759420038932654
2023-03-15,lgbm_dart#1,3.1131481116230155
2023-03-16,lgbm_dart#1,-1.257108557823495
2023-03-17,lgbm_dart#1,0.22924570891075602
2023-03-20,lgbm_dart#1,-0.08232124311273352
2023-03-21,lgbm_dart#1,-0.1470119749155387
2023-03-22,lgbm_dart#1,9.184047643671791
2023-03-23,lgbm_dart#1,-0.09564950745012815
2023-03-24,lgbm_dart#1,8.496066509009111
2023-03-28,lgbm_dart#1,1.0210447501444442
2023-03-31,lgbm_dart#1,0.2813803894211271
