group,model,ic
2023-03-03,ridge#1,-0.8404889228418639
2023-03-06,ridge#1,-0.3680161943319839
2023-03-07,ridge#1,-0.029077540106951863
2023-03-08,ridge#1,0.9476284584980236
2023-03-09,ridge#1,0.33743589743589736
2023-03-10,ridge#1,0.7492753623188404
2023-03-13,ridge#1,0.53420814479638
2023-03-14,ridge#1,-0.0368906455862976
2023-03-15,ridge#1,0.5250759878419453
2023-03-16,ridge#1,0.03870967741935476
2023-03-17,ridge#1,-0.16969696969696973
2023-03-20,ridge#1,0.07582804792107133
2023-03-21,ridge#1,-0.3850601295097131
2023-03-22,ridge#1,0.5382239382239382
2023-03-23,ridge#1,-0.4308300395256917
2023-03-24,ridge#1,0.7265395894428154
2023-03-28,ridge#1,0.2747252747252745
2023-03-31,ridge#1,-0.04008097165991902
2023-03-03,ridge#2,-0.8404889228418639
2023-03-06,ridge#2,-0.3680161943319839
2023-03-07,ridge#2,-0.014037433155080204
2023-03-08,ridge#2,0.9476284584980236
2023-03-09,ridge#2,0.33743589743589736
2023-03-10,ridge#2,0.7492753623188404
2023-03-13,ridge#2,0.53420814479638
2023-03-14,ridge#2,-0.04057971014492746
2023-03-15,ridge#2,0.5250759878419453
2023-03-16,ridge#2,0.03870967741935476
2023-03-17,ridge#2,-0.16969696969696973
2023-03-20,ridge#2,0.07582804792107133
2023-03-21,ridge#2,-0.3850601295097131
2023-03-22,ridge#2,0.5382239382239382
2023-03-23,ridge#2,-0.4308300395256917
2023-03-24,ridge#2,0.7258064516129034
2023-03-28,ridge#2,0.2747252747252745
2023-03-31,ridge#2,-0.03927125506072871
2023-03-03,lasso#1,-0.8105423987776927
2023-03-06,lasso#1,-0.3208502024291498
2023-03-07,lasso#1,-0.11296791443850265
2023-03-08,lasso#1,0.8992094861660079
2023-03-09,lasso#1,0.5302564102564102
2023-03-10,lasso#1,0.7563899868247693
2023-03-13,lasso#1,0.46687782805429856
2023-03-14,lasso#1,0.07562582345191056
2023-03-15,lasso#1,0.5319148936170213
2023-03-16,lasso#1,-0.027016129032258144
2023-03-17,lasso#1,-0.20948616600790515
2023-03-20,lasso#1,0.019591261451726568
2023-03-21,lasso#1,-0.4085337650323773
2023-03-22,lasso#1,0.6664092664092665
2023-03-23,lasso#1,-0.3764822134387352
2023-03-24,lasso#1,0.7584310850439883
2023-03-28,lasso#1,0.18241758241758232
2023-03-31,lasso#1,-0.0004048582995950295
