model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.5575186893674787}",-0.8188879087493262,"[-1.665897043221249, 0.028121225722596566]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.351456545529511}",-0.1908226446794069,"[-0.4111137523228763, 0.02946846296406247]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.972082434777331}",-0.17172595654359946,"[-0.37308826401668993, 0.029636350929491018]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.209016311370383}",-0.19563353179063525,"[-0.4206967982279637, 0.029429734646693184]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.46692260295589777}",-0.9001816800697682,"[-1.8284581803787798, 0.02809482023924359]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 72.1517774831431}",0.03449393906939535,"[0.026369181759550386, 0.04261869637924032]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.1947049130435388}",-0.37352694539419884,"[-0.7756458910815076, 0.02859200029310993]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 34.61194599494399}",0.011498798767725693,"[-0.0132267949109941, 0.036224392446445486]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 12.544051430643316}",-0.06518792027073217,"[-0.16171169398753915, 0.03133585344607481]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.7803884850277908}",-0.6811479048842544,"[-1.390481830924927, 0.028186021156418106]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 27.630799986965464}",0.0003905686895658289,"[-0.034012333235863945, 0.0347934706149956]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.5470958549309934}",-0.46182063082799724,"[-0.9520484598602568, 0.028407198204262296]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 43.98550589524232}",0.020782046189744663,"[0.0035558417996643943, 0.03800825057982493]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.543941231681779}",-0.1845894967511837,"[-0.39869967438078757, 0.02952068087842019]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 44.17800353023779}",0.02093132020279298,"[0.0038192549326182545, 0.038043385472967706]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 11.956244022128883}",-0.07076213307815915,"[-0.17271354172533315, 0.03118927556901485]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 14.98866107685077}",-0.0461804215931404,"[-0.12429579030149118, 0.03193494711521039]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.1913405152468184}",-0.29059283706156486,"[-0.6100586292824446, 0.028872955159314873]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 73.83306613811968}",0.035011594366032295,"[0.027158696589681508, 0.04286449214238308]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.550088256963294}",-0.1149629287462714,"[-0.2602453235732394, 0.030319466080696578]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8688099841937895}",-0.41258872641705335,"[-0.8536766815288483, 0.02849922869474164]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.59446613570237}",-0.15514481732365143,"[-0.34009297762361435, 0.029803342976311487]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11417725427734145}",-1.6536090999348034,"[-3.335209836994161, 0.027991637124554325]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.80301646482701}",-0.670429822018103,"[-1.3690522310077942, 0.028192586971588218]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.044303752452182654}",0.057256205634349966,"[0.04738316078904392, 0.06712925047965601]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.13981961408994045}",0.0015802906307616493,"[-0.0007706904169877404, 0.003931271678511039]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.06431172050131989}",0.046326520756246936,"[0.037641775787691456, 0.055011265724802416]",3,1,60,True,
