model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.430375245218266}",-0.1483148193809174,"[-0.2609018789719679, -0.035727759789866864]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 13.981961408994046}",-0.03417114413007827,"[-0.04732572306003835, -0.021016565200118187]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.431172050131989}",-0.10339048394627581,"[-0.17449931511518835, -0.03228165277736328]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.31171005868549}",-0.15190347847628072,"[-0.26786577592496164, -0.0359411810275998]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8662266976517967}",-0.28098660444182944,"[-0.5213298250277651, -0.04064338385589372]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.663279761354557}",-0.07322297732351724,"[-0.11773549517276383, -0.028710459474270644]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0547625125911337}",-0.2645945408360545,"[-0.4889328612516606, -0.04025622042044841]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 47.34989304499475}",0.03314114231257209,"[0.052682528438330656, 0.013599756186813527]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 77.80155576901412}",0.05426767094744811,"[0.07437297183571667, 0.03416237005917955]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.4135935551752299}",-0.330034525621406,"[-0.6184749317595344, -0.041594119483277625]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 23.72330072992193}",-0.0010682407044742548,"[0.006808210339062426, -0.008944691748010936]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.860866271460544}",-0.16693205898330954,"[-0.29710136082065053, -0.03676275714596855]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.059803874660431}",-0.13136952528227686,"[-0.2281250795985914, -0.034613970965962304]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 59.812219011525556}",0.043369162252209936,"[0.06383139050370412, 0.02290693400071575]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.16334587611069498}",-0.8072432146538613,"[-1.5700783633366004, -0.044408065971122124]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.18255254802399}",-0.7783083117086124,"[-1.5122542604287754, -0.04436236298844931]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11498870747119451}",-0.8984403767477611,"[-1.7523572278974937, -0.044523525598028524]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 31.46730406166004}",0.013798047110984146,"[0.028278409826518414, -0.0006823156045501211]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.600820741402043}",-0.006364600059734049,"[-0.0013326072774224595, -0.011396592842045639]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 40.7414465416623}",0.02626550273550793,"[0.04449769624552391, 0.008033309225491947]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 86.26905220714896}",0.05836941858918138,"[0.07799188211519348, 0.038746955063169275]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 24.973286104060584}",0.001749516340144197,"[0.011040053423437168, -0.007541020743148774]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.4234724484675927}",-0.23730156065972086,"[-0.43509031251934704, -0.03951280880009467]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.957734465394555}",-0.005423530368402374,"[0.0001309848380872669, -0.010978045574892015]",3,1,60,True,
