group,y_target,y_raw,yhat_ridge#1,resid_ridge#1,yhat_ridge#2,resid_ridge#2,yhat_lasso#1,resid_lasso#1,yhat_lasso#2,resid_lasso#2,yhat_elasticnet#1,resid_elasticnet#1,yhat_elasticnet#2,resid_elasticnet#2,yhat_pcr#1,resid_pcr#1,yhat_pcr#2,resid_pcr#2,yhat_pls#1,resid_pls#1,yhat_pls#2,resid_pls#2,yhat_L-En,resid_L-En,yhat_ffn#1,resid_ffn#1,yhat_ffn#2,resid_ffn#2,yhat_rf#1,resid_rf#1,yhat_rf#2,resid_rf#2,yhat_lgbm_gbdt#1,resid_lgbm_gbdt#1,yhat_lgbm_gbdt#2,resid_lgbm_gbdt#2,yhat_lgbm_dart#1,resid_lgbm_dart#1,yhat_lgbm_dart#2,resid_lgbm_dart#2,yhat_N-En,resid_N-En
2023-07-03,0.009710231374661272,0.009710231374661272,-0.2821361945633317,0.291846425937993,-0.28234755464387623,0.2920577860185375,-0.2520410354505402,0.26175126682520145,-0.25255598335966883,0.2622662147343301,-0.26170170389183056,0.2714119352664918,-0.27436194462356567,0.28407217599822693,0.03933234467153787,-0.029622113296876598,0.03933234324544328,-0.02962211187078201,-0.30820823106909556,0.3179184624437568,-0.8132683344687045,0.8229785658433658,-0.26479562941536317,0.2745058607900244,-0.16180500388145447,0.17151523525611573,-0.06518413871526718,0.07489437008992846,-0.08120917491974597,0.09091940629440724,-0.09583574351853383,0.1055459748931951,-0.05951583857429435,0.06922606994895562,-0.062244851143151855,0.07195508251781313,-0.11297633627330694,0.12268656764796822,-0.09538107252604328,0.10509130390070455,-0.09176901994397474,0.10147925131863601
2023-07-03,-0.08305937145443203,-0.08305937145443203,0.3180822452652819,-0.40114161671971393,0.31889230881635655,-0.4019516802707886,0.21257701072129043,-0.29563638217572247,0.21227563692581625,-0.2953350083802483,0.20531407837126953,-0.28837344982570157,0.19842597696290398,-0.281485348417336,0.0728519068682035,-0.15591127832263552,0.07285190502083037,-0.1559112764752624,0.5992454482707688,-0.6823048197252007,0.5010100200346859,-0.5840693914891179,0.2711526537257407,-0.35421202518017275,0.5414425730705261,-0.6245019445249581,0.45784974098205566,-0.5409091124364876,-0.007367887874879027,-0.07569148357955299,-0.008514413421091166,-0.07454495803334087,-0.05773041939101275,-0.02532895206341928,-0.006011193542669025,-0.07704817791176301,0.013792014499444635,-0.09685138595387666,-0.03172931606793481,-0.051330055386497216,0.11271638728180496,-0.19577575873623698
2023-07-03,0.006470512652092172,0.006470512652092172,-0.19932529079889394,0.2057958034509861,-0.1997790380811893,0.20624955073328147,-0.1811849939624381,0.18765550661453026,-0.18168767808414787,0.18815819073624004,-0.19022502356911736,0.19669553622120953,-0.20275157156702994,0.2092220842191221,0.04595949588810547,-0.0394889832360133,0.045959494370666806,-0.03948898171857464,-0.15569362870174142,0.16216414135383359,-0.5941419309405572,0.6006124435926494,-0.1812870165446343,0.18775752919672647,-0.08774384111166,0.09421435376375217,-0.027923811227083206,0.034394323879175376,-0.07877111717613917,0.08524162982823134,-0.0959203436295933,0.10239085628168547,-0.05951583857429435,0.06598635122638652,-0.062244851143151855,0.06871536379524402,-0.12718536678670317,0.13365587943879534,-0.08922046604449181,0.09569097869658398,-0.0785657044616396,0.08503621711373177
2023-07-03,-0.07575832449635059,-0.07575832449635059,-0.025205288602932807,-0.05055303589341778,-0.02469720160719796,-0.05106112288915263,0.02093874269971574,-0.09669706719606633,0.020379058340942557,-0.09613738283729314,0.00622518150581175,-0.08198350600216234,-0.006670200293220074,-0.06908812420313051,0.04036974541814223,-0.11612806991449282,0.040369743981130066,-0.11612806847748065,0.02459891654198504,-0.10035724103833563,-0.30558106402965324,0.22982273953330265,-0.020927236604527673,-0.054831087891822915,-0.13677114248275757,0.06101281798640698,-0.0067892782390117645,-0.06896904625733882,-0.03173761141917291,-0.04402071307717768,-0.02856564203139051,-0.04719268246496008,-0.060300110332719266,-0.015458214163631322,-0.01412741286184327,-0.06163091163450732,0.0018278840099725771,-0.07758620850632317,-0.048990646705143394,-0.026767677791207194,-0.04068174500775826,-0.03507657948859233
2023-07-03,-0.06617964704784335,-0.06617964704784335,-0.035856823161171,-0.030322823886672345,-0.03553756352314391,-0.030642083524699437,-0.0013841818951299545,-0.0647954651527134,-0.0019245963770023744,-0.06425505067084097,-0.014886457245584517,-0.05129318980225883,-0.02752011565456941,-0.03865953139327394,0.04287641400694371,-0.10905606105478706,0.04287641253535053,-0.10905605958319388,0.0280615379004574,-0.09424118494830075,-0.3055498093916633,0.23937016234381997,-0.030884518280551287,-0.03529512876729206,-0.11571880429983139,0.04953915725198804,-0.004016172140836716,-0.06216347490700663,-0.031115070646978053,-0.0350645764008653,-0.04169259369328464,-0.02448705335455871,-0.03546431189231882,-0.030715335155524527,-0.018036294032657454,-0.048143353015185894,-0.033720570307559775,-0.032459076740283574,-0.04280287430326995,-0.0233767727445734,-0.040320836414592096,-0.025858810633251253
2023-07-03,-0.07341652975641896,-0.07341652975641896,0.4231344619158946,-0.49655099167231354,0.4248276825943412,-0.4982442123507602,0.28704877739070817,-0.3604653071471271,0.2868006355958215,-0.36021716535224046,0.279526206628032,-0.35294273638445095,0.27433273040466094,-0.3477492601610799,0.07613941908130417,-0.14955594883772313,0.07613941719523123,-0.1495559469516502,0.7180371610165908,-0.7914536907730098,0.6734877681959561,-0.7469042979523751,0.3519474260018541,-0.425363955758273,0.7017717361450195,-0.7751882659014385,0.5820528864860535,-0.6554694162424725,0.10084683172168857,-0.17426336147810753,0.07653024028146467,-0.14994677003788365,0.01768412180549046,-0.09110065156190943,0.049187789275633095,-0.12260431903205206,0.14853656368183518,-0.22195309343825415,0.03469719373646232,-0.10811372349288129,0.2139134203917059,-0.2873299501481249
2023-07-03,13.682420288864419,13.682420288864419,1.5736159288733385,12.10880435999108,1.5895419153750106,12.092878373489409,1.1954518101565939,12.486968478707825,1.1957271457843064,12.486693143080112,1.1831974104104477,12.49922287845397,1.1965825887856674,12.485837700078752,0.10842553824467789,13.573994750619741,0.10842553592752875,13.57399475293689,1.803762233748257,11.878658055116162,2.2547970086053435,11.427623280259075,1.2209527115911172,12.461467577273302,2.9933345317840576,10.689085757080361,2.2550623416900635,11.427357947174356,2.2830795548566742,11.399340734007744,2.199508169035311,11.482912119829109,0.9030795651328871,12.779340723731533,1.4262180167313971,12.256202272133022,1.7450521536441022,11.937368135220318,1.6198024021827215,12.062617886681698,1.928142091882152,11.754278196982266
2023-07-03,5.940707798119263,5.940707798119263,1.1791894592378365,4.761518338881427,1.1887285371397671,4.751979260979496,0.8855037915041382,5.055204006615124,0.885567012264884,5.055140785854379,0.8755949703942061,5.0651128277250566,0.8812501147967748,5.0594576833224885,0.09943971305044583,5.841268085068817,0.09943971087023303,5.84126808724903,1.5027431996420186,4.437964598477244,1.8152398769122784,4.125467921206985,0.9412696385812582,4.999438159538005,2.2428553104400635,3.6978524876791994,1.7332556247711182,4.207452173348145,2.063088199388024,3.877619598731239,2.0810769648901095,3.8596308332291533,0.9030795651328871,5.037628232986376,1.4448104634068126,4.49589733471245,1.6564175753602917,4.284290222758971,1.6174245669016243,4.323283231217639,1.7177510337863664,4.2229567643328965
2023-07-03,0.011959114358271232,0.011959114358271232,-0.22398111241381435,0.2359402267720856,-0.2243476180268234,0.23630673238509464,-0.20779764147485352,0.21975675583312476,-0.20829322511579734,0.22025233947406858,-0.2166352662867671,0.22859438064503834,-0.22895840350099017,0.2409175178592614,0.04472839046233591,-0.03276927610406468,0.04472838896327304,-0.03276927460500181,-0.19983135982776112,0.21179047418603236,-0.6592419165908777,0.671201030949149,-0.20796297638120756,0.2199220907394788,-0.10480958968400955,0.11676870404228079,-0.036278821527957916,0.04823793588622915,-0.07923096277988878,0.09119007713816002,-0.09517633947191476,0.107135453830186,-0.05951583857429435,0.07147495293256559,-0.062244851143151855,0.07420396550142308,-0.13750763250581274,0.14946674686408398,-0.09643333713630048,0.10839245149457172,-0.08389967160291631,0.09585878596118755
2023-07-03,-0.01075097466612192,-0.01075097466612192,-0.1495813111518679,0.13883033648574597,-0.14999937523260914,0.1392484005664872,-0.12942307223885197,0.11867209757273005,-0.1299348226835496,0.1191838480174277,-0.1392379915538367,0.12848701688771477,-0.15190252745306726,0.14115155278694533,0.04687372354240217,-0.05762469820852409,0.04687372201175806,-0.05762469667787998,-0.0823895980437428,0.07163862337762088,-0.4832438138525693,0.4724928391864474,-0.13219650666559343,0.12144553199947151,-0.06497608870267868,0.05422511403655676,-0.009276352822780609,-0.0014746218433413106,-0.07732412690834586,0.06657315224222395,-0.09174778286032097,0.08099680819419905,-0.05951583857429435,0.04876486390817243,-0.062244851143151855,0.05149387647702994,-0.0986756644365614,0.08792468977043948,-0.08922046604449181,0.0784694913783699,-0.06912264643657819,0.05837167177045627
