model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 73.83306613811968}",0.0030234139117977787,"[-0.05537538561283273, 0.061422213436428286]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.550088256963294}",-0.032373303480521864,"[-0.14101182091726816, 0.07626521395622443]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8688099841937895}",-0.12255450136888718,"[-0.3268030586900921, 0.08169405595231771]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.59446613570237}",-0.04531446477913881,"[-0.1683172743694914, 0.07768834481121378]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11417725427734145}",-0.2074500040011224,"[-0.4983070283913953, 0.08340702038915049]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.80301646482701}",-0.1653996959799805,"[-0.4135186244078306, 0.0827192324478696]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.044303752452182654}",0.06400987987008311,"[0.04798619806098503, 0.08003356167918119]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.13981961408994045}",0.027451810806258747,"[0.037730267728368294, 0.0171733538841492]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.06431172050131989}",0.05826213456411827,"[0.04928519350780736, 0.06723907562042919]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0431171005868549}",0.06444275171527303,"[0.0480931244925209, 0.08079237893802516]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.018662266976517967}",0.0458394287291099,"[-0.0010044410715810415, 0.09268329852980084]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.08663279761354557}",0.05199399678123656,"[0.04927650844157894, 0.05471148512089419]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.020547625125911337}",0.05136701588469428,"[0.010826814992636935, 0.09190721677675162]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.4734989304499475}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.7780155576901415}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.014135935551752304}",0.024597342395347443,"[-0.04387605536079131, 0.0930707401514862]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.2372330072992193}",0.005207059247953116,"[0.00977503918401712, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.03860866271460544}",0.06494574596882541,"[0.046288149880110874, 0.08360334205753994]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.05059803874660431}",0.061146711365657025,"[0.046886021627961516, 0.07540740110335253]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.5981221901152552}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.00163345876110695}",-0.006167225435253942,"[-0.08332458945205112, 0.07099013858154324]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.001825525480239901}",-0.0035811716756036782,"[-0.07789182239679371, 0.07072947904558635]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.001149887074711945}",-0.027218460272433798,"[-0.12685476096629378, 0.07241784042142618]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.31467304061660045}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.2160082074140204}",0.005240541118868014,"[0.009842002925846915, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.407414465416623}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.86269052207149}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.24973286104060582}",0.005183853676547667,"[0.009728628041206222, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.024234724484675927}",0.05726529004052938,"[0.024053132272641164, 0.0904774478084176]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.21957734465394557}",0.005235432127808248,"[0.009831784943727384, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0022637229697395483}",0.00041346914933187984,"[-0.06976705362123492, 0.07059399191989868]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.08313101133778733}",0.05325382564689812,"[0.04970419494677725, 0.056803456347019]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0026919058249260685}",0.0035177207368088936,"[-0.0641155759494596, 0.07115101742307739]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.6823493012435791}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.03677434662105213}",0.06453876204539116,"[0.04440837542064957, 0.08466914867013275]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.017538232373118037}",0.041550309443192324,"[-0.010010582220629338, 0.09311120110701399]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.006218230782016854}",0.007167795585408809,"[-0.07048656025762612, 0.08482215142844374]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.21023308743480115}",0.00654523796635581,"[0.012451396620822508, 0.0006390793118891125]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.023358825194833552}",0.05632599828297058,"[0.021805899940612217, 0.09084609662532894]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.05073432032394333}",0.06108562728886424,"[0.0468584239140456, 0.07531283066368288]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0011385953381489414}",-0.027898529859251786,"[-0.12832830871891843, 0.07253124900041485]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.07126995609048578}",0.05672645958646261,"[0.04996248799408631, 0.0634904311788389]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.06859416411328696}",0.05733637104969658,"[0.049754445495463595, 0.06491829660392956]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.07092543214735832}",0.05680843654285278,"[0.04994097569471456, 0.063675897390991]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.6780227021579832}",0.0051518968004490295,"[0.009664714289008947, 0.0006390793118891125]",3,1,60,True,
