feature,coef,intercept
moneyness_std,-0.0,0.21492533031990124
tau,-0.0,0.21492533031990124
is_call,0.0,0.21492533031990124
delta_model,0.0,0.21492533031990124
theta_model,-0.0,0.21492533031990124
gamma_model,0.0,0.21492533031990124
vega_model,-0.0,0.21492533031990124
iv,-0.018786218800591132,0.21492533031990124
log_mid_t,-0.09147244676853104,0.21492533031990124
opt_rel_spread_final,0.15333113332069778,0.21492533031990124
opt_rel_spread_chg,0.0,0.21492533031990124
baspread_chg,0.0,0.21492533031990124
log_open_interest_opt,-0.0,0.21492533031990124
d_log_open_interest_opt,-0.002851775393942934,0.21492533031990124
atm_iv,0.061732477407990226,0.21492533031990124
smile_slope,-0.0,0.21492533031990124
convexity_proxy,0.0,0.21492533031990124
rr25_proxy,-0.009144487680100073,0.21492533031990124
bf25_proxy,0.0,0.21492533031990124
ivrv_ratio_pred,-0.0,0.21492533031990124
d_iv_atm,0.020176444101722854,0.21492533031990124
atm_ivchg_proxy,0.012399594230093215,0.21492533031990124
dist_to_wall,-0.0,0.21492533031990124
ddist_to_wall,-0.01308390520124607,0.21492533031990124
gex_proxy,0.009481038957557057,0.21492533031990124
dgex_proxy,-0.0,0.21492533031990124
ddist_to_wall_date,-0.0,0.21492533031990124
dgex_proxy_date,0.0,0.21492533031990124
oi_herf_date,0.0,0.21492533031990124
log_pcr_oi_opt,-0.0,0.21492533031990124
d_log_pcr_oi_opt,0.008618965983629134,0.21492533031990124
rv_chg,-0.021142445652037017,0.21492533031990124
realskew_chg,0.0,0.21492533031990124
fut_baspread_chg,0.0,0.21492533031990124
fut_baspread_z,-0.04180596798465039,0.21492533031990124
log_taker_buy_sell_ratio,-0.0,0.21492533031990124
log1p_taker_buy_volume,0.0,0.21492533031990124
log1p_long_liquidations_usd,0.0,0.21492533031990124
log1p_short_liquidations_usd,0.004480640714328736,0.21492533031990124
d_log_taker_buy_sell_ratio,0.0,0.21492533031990124
d_log1p_taker_buy_volume,0.0077560114680025076,0.21492533031990124
d_log1p_long_liquidations_usd,-0.0,0.21492533031990124
d_log1p_short_liquidations_usd,-0.0,0.21492533031990124
basis,0.0,0.21492533031990124
d_basis,-0.0,0.21492533031990124
funding_rates,0.0,0.21492533031990124
d_funding_rates,-0.012798042309901591,0.21492533031990124
log_estimated_leverage_ratio,-0.00859465055034206,0.21492533031990124
d_log_estimated_leverage_ratio,-0.0,0.21492533031990124
log_open_interest,-0.0,0.21492533031990124
d_log_open_interest,-0.0,0.21492533031990124
log_pcr_oi,-0.005086893358139594,0.21492533031990124
d_log_pcr_oi,0.0,0.21492533031990124
futmom_5,0.009142076705560387,0.21492533031990124
futmom_10,-0.03094225891879617,0.21492533031990124
futmom_21,0.0,0.21492533031990124
log1p_spot_inflow_total,0.008144192212730987,0.21492533031990124
log1p_spot_outflow_total,0.0,0.21492533031990124
asinh_spot_netflow_total,0.014363890074501085,0.21492533031990124
log1p_spot_reserve_usd,0.0,0.21492533031990124
log1p_spot_transactions_count_inflow,-0.0,0.21492533031990124
log1p_spot_transactions_count_outflow,0.00930439790478149,0.21492533031990124
addresses_count_active,-0.0,0.21492533031990124
d_log1p_spot_inflow_total,0.009555292013801503,0.21492533031990124
d_log1p_spot_outflow_total,-0.0,0.21492533031990124
d_asinh_spot_netflow_total,0.02325584473913289,0.21492533031990124
d_log1p_spot_reserve_usd,0.021810623771070077,0.21492533031990124
d_log1p_spot_transactions_count_inflow,-0.0023248376635099377,0.21492533031990124
d_log1p_spot_transactions_count_outflow,-0.0,0.21492533031990124
log1p_der_inflow_total,-0.0,0.21492533031990124
d_log1p_der_inflow_total,-0.0,0.21492533031990124
log1p_der_outflow_total,-0.024177439322574157,0.21492533031990124
d_log1p_der_outflow_total,-0.0,0.21492533031990124
asinh_der_netflow_total,-0.0,0.21492533031990124
d_asinh_der_netflow_total,-0.013583453496366938,0.21492533031990124
d_funding_rates_x_mny,0.006525526563929037,0.21492533031990124
d_funding_rates_x_tau,0.004749822472277318,0.21492533031990124
d_log1p_spot_inflow_total_x_mny,-0.015393595005441872,0.21492533031990124
d_log1p_spot_inflow_total_x_tau,-0.0,0.21492533031990124
d_log_open_interest_x_mny,-0.0,0.21492533031990124
d_log_open_interest_x_tau,-0.0,0.21492533031990124
d_log_pcr_oi_x_mny,0.012643833093764522,0.21492533031990124
d_log_pcr_oi_x_tau,0.0,0.21492533031990124
