group,model,ls_return
2023-03-03,L-En,-0.07034960555115455
2023-03-06,L-En,5.436249776444613
2023-03-07,L-En,4.4568659504043
2023-03-10,L-En,5.513371400219916
2023-03-13,L-En,0.4175556750047478
2023-03-14,L-En,0.034081058328470026
2023-03-15,L-En,4.582868383918665
2023-03-16,L-En,-0.18512161158278917
2023-03-17,L-En,0.679098189418131
2023-03-20,L-En,-0.08628111071567043
2023-03-21,L-En,-0.3481942233523778
2023-03-22,L-En,12.183266230425028
2023-03-24,L-En,7.30069326673408
2023-03-03,N-En,-0.07034960555115455
2023-03-06,N-En,5.436249776444613
2023-03-07,N-En,4.546568563728581
2023-03-10,N-En,6.423544115489
2023-03-13,N-En,0.3159079171853993
2023-03-14,N-En,0.004379962836171942
2023-03-15,N-En,4.571156427967311
2023-03-16,N-En,-0.07931385664642066
2023-03-17,N-En,0.6750898757229542
2023-03-20,N-En,-0.12163034679800082
2023-03-21,N-En,-0.37062167731071777
2023-03-22,N-En,12.440616130917856
2023-03-24,N-En,7.120339170972306
2023-03-03,elasticnet#1,-0.06699962211631166
2023-03-06,elasticnet#1,5.400675292560402
2023-03-07,elasticnet#1,4.546568563728581
2023-03-10,elasticnet#1,3.4971425862266443
2023-03-13,elasticnet#1,0.4175556750047478
2023-03-14,elasticnet#1,0.013754954306543901
2023-03-15,elasticnet#1,4.571156427967311
2023-03-16,elasticnet#1,0.0022941043281078932
2023-03-17,elasticnet#1,0.6750898757229542
2023-03-20,elasticnet#1,-0.054964448587336893
2023-03-21,elasticnet#1,-0.37628838071475484
2023-03-22,elasticnet#1,12.569632093230963
2023-03-24,elasticnet#1,7.146272115600066
2023-03-03,elasticnet#2,-0.06699962211631166
2023-03-06,elasticnet#2,5.400675292560402
2023-03-07,elasticnet#2,4.546568563728581
2023-03-10,elasticnet#2,4.470684915515043
2023-03-13,elasticnet#2,0.37048812849242385
2023-03-14,elasticnet#2,0.013754954306543901
2023-03-15,elasticnet#2,4.571156427967311
