group,model,ic
2023-03-03,ridge#1,-0.7708978328173376
2023-03-06,ridge#1,-0.01929824561403509
2023-03-07,ridge#1,0.11176470588235295
2023-03-10,ridge#1,0.47692307692307684
2023-03-13,ridge#1,0.6375000000000002
2023-03-14,ridge#1,0.05050055617352619
2023-03-15,ridge#1,0.5945812807881773
2023-03-16,ridge#1,-0.16202270381836945
2023-03-17,ridge#1,-0.0362625139043381
2023-03-20,ridge#1,-0.10700778642936604
2023-03-21,ridge#1,-0.6907675194660736
2023-03-22,ridge#1,0.4660869565217393
2023-03-24,ridge#1,0.5294117647058825
2023-03-03,ridge#2,-0.7708978328173376
2023-03-06,ridge#2,-0.01929824561403509
2023-03-07,ridge#2,0.11176470588235295
2023-03-10,ridge#2,0.47692307692307684
2023-03-13,ridge#2,0.6375000000000002
2023-03-14,ridge#2,0.05050055617352619
2023-03-15,ridge#2,0.5945812807881773
2023-03-16,ridge#2,-0.16202270381836945
2023-03-17,ridge#2,-0.03537263626251386
2023-03-20,ridge#2,-0.11546162402669641
2023-03-21,ridge#2,-0.6907675194660736
2023-03-22,ridge#2,0.4660869565217393
2023-03-24,ridge#2,0.5294117647058825
2023-03-03,lasso#1,-0.7564499484004131
2023-03-06,lasso#1,0.008771929824561403
2023-03-07,lasso#1,0.1705882352941176
2023-03-10,lasso#1,0.4434188034188034
2023-03-13,lasso#1,0.5661290322580644
2023-03-14,lasso#1,0.05761957730812008
2023-03-15,lasso#1,0.6428571428571428
2023-03-16,lasso#1,-0.0423116615067081
2023-03-17,lasso#1,0.019354838709677476
2023-03-20,lasso#1,-0.029588431590656366
2023-03-21,lasso#1,-0.7748609566184652
2023-03-22,lasso#1,0.668695652173913
2023-03-24,lasso#1,0.5588235294117647
2023-03-03,lasso#2,-0.7564499484004131
2023-03-06,lasso#2,0.008771929824561403
2023-03-07,lasso#2,0.1705882352941176
2023-03-10,lasso#2,0.4434188034188034
2023-03-13,lasso#2,0.5661290322580644
2023-03-14,lasso#2,0.05761957730812008
2023-03-15,lasso#2,0.6428571428571428
2023-03-16,lasso#2,-0.0423116615067081
2023-03-17,lasso#2,0.019354838709677476
2023-03-20,lasso#2,-0.029588431590656366
2023-03-21,lasso#2,-0.7748609566184652
2023-03-22,lasso#2,0.668695652173913
2023-03-24,lasso#2,0.5588235294117647
2023-03-03,elasticnet#1,-0.7564499484004131
2023-03-06,elasticnet#1,0.008771929824561403
2023-03-07,elasticnet#1,0.1705882352941176
2023-03-10,elasticnet#1,0.45230769230769224
2023-03-13,elasticnet#1,0.5661290322580644
2023-03-14,elasticnet#1,0.06117908787541709
2023-03-15,elasticnet#1,0.6428571428571428
2023-03-16,elasticnet#1,-0.0423116615067081
2023-03-17,elasticnet#1,0.019354838709677476
2023-03-20,elasticnet#1,-0.029588431590656366
2023-03-21,elasticnet#1,-0.7757508342602892
2023-03-22,elasticnet#1,0.668695652173913
2023-03-24,elasticnet#1,0.5676470588235294
2023-03-03,elasticnet#2,-0.7564499484004131
2023-03-06,elasticnet#2,0.012280701754386015
2023-03-07,elasticnet#2,0.1705882352941176
2023-03-10,elasticnet#2,0.500854700854701
2023-03-13,elasticnet#2,0.5524193548387094
2023-03-14,elasticnet#2,0.06384872080088984
2023-03-15,elasticnet#2,0.6344827586206895
2023-03-16,elasticnet#2,-0.0423116615067081
2023-03-17,elasticnet#2,0.019354838709677476
2023-03-20,elasticnet#2,-0.030033370411568512
2023-03-21,elasticnet#2,-0.7650723025583984
2023-03-22,elasticnet#2,0.6843478260869565
2023-03-24,elasticnet#2,0.5676470588235294
2023-03-03,pcr#1,-0.7089783281733746
2023-03-06,pcr#1,0.049122807017543846
2023-03-07,pcr#1,-0.0029411764705882717
2023-03-10,pcr#1,0.593846153846154
2023-03-13,pcr#1,0.646774193548387
2023-03-14,pcr#1,0.13548387096774195
2023-03-15,pcr#1,0.308374384236453
2023-03-16,pcr#1,-0.058823529411764656
2023-03-17,pcr#1,0.04382647385984432
2023-03-20,pcr#1,0.009566184649610652
2023-03-21,pcr#1,-0.663626251390434
2023-03-22,pcr#1,0.34
2023-03-24,pcr#1,0.3764705882352942
2023-03-03,pcr#2,-0.7089783281733746
2023-03-06,pcr#2,0.049122807017543846
2023-03-07,pcr#2,-0.0029411764705882717
2023-03-10,pcr#2,0.593846153846154
2023-03-13,pcr#2,0.646774193548387
2023-03-14,pcr#2,0.13548387096774195
2023-03-15,pcr#2,0.308374384236453
2023-03-16,pcr#2,-0.058823529411764656
2023-03-17,pcr#2,0.04382647385984432
2023-03-20,pcr#2,0.009566184649610652
2023-03-21,pcr#2,-0.663626251390434
2023-03-22,pcr#2,0.34
2023-03-24,pcr#2,0.3764705882352942
2023-03-03,pls#1,-0.7131062951496389
2023-03-06,pls#1,0.13508771929824562
2023-03-07,pls#1,-0.011764705882352993
2023-03-10,pls#1,0.6635897435897435
2023-03-13,pls#1,0.37580645161290316
2023-03-14,pls#1,0.21112347052280311
2023-03-15,pls#1,0.46059113300492605
2023-03-16,pls#1,-0.2837977296181631
2023-03-17,pls#1,-0.032703003337041105
2023-03-20,pls#1,-0.3397107897664072
2023-03-21,pls#1,-0.5248053392658509
2023-03-22,pls#1,0.3495652173913043
2023-03-24,pls#1,0.6294117647058822
2023-03-03,pls#2,-0.692466460268318
2023-03-06,pls#2,0.13508771929824562
2023-03-07,pls#2,0.047058823529411764
2023-03-10,pls#2,0.617094017094017
2023-03-13,pls#2,0.4068548387096774
2023-03-14,pls#2,0.17775305895439383
2023-03-15,pls#2,0.4798029556650245
2023-03-16,pls#2,-0.27760577915376683
2023-03-17,pls#2,-0.06785317018909898
2023-03-20,pls#2,-0.36507230255839834
2023-03-21,pls#2,-0.5341490545050056
2023-03-22,pls#2,0.34608695652173915
2023-03-24,pls#2,0.6294117647058822
2023-03-03,L-En,-0.7358101135190919
2023-03-06,L-En,0.05614035087719302
2023-03-07,L-En,0.07352941176470584
2023-03-10,L-En,0.5904273504273504
2023-03-13,L-En,0.5310483870967742
2023-03-14,L-En,0.1452725250278087
2023-03-15,L-En,0.5615763546798027
2023-03-16,L-En,-0.2074303405572756
2023-03-17,L-En,-0.041156840934371455
2023-03-20,L-En,-0.17686318131256953
2023-03-21,L-En,-0.6360400444938821
2023-03-22,L-En,0.4643478260869565
2023-03-24,L-En,0.5647058823529413
2023-03-03,ffn#1,-0.7543859649122807
2023-03-06,ffn#1,0.005263157894736892
2023-03-07,ffn#1,0.1
2023-03-10,ffn#1,0.5712820512820513
2023-03-13,ffn#1,0.4491935483870968
2023-03-14,ffn#1,0.0411568409343715
2023-03-15,ffn#1,0.6359605911330048
2023-03-16,ffn#1,-0.1929824561403508
2023-03-17,ffn#1,0.017575083426029
2023-03-20,ffn#1,-0.06429365962180207
2023-03-21,ffn#1,-0.7232480533926585
2023-03-22,ffn#1,0.49130434782608695
2023-03-24,ffn#1,0.573529411764706
2023-03-03,ffn#2,-0.7523219814241486
2023-03-06,ffn#2,0.005263157894736892
2023-03-07,ffn#2,0.1
2023-03-10,ffn#2,0.561709401709402
2023-03-13,ffn#2,0.4491935483870968
2023-03-14,ffn#2,0.0411568409343715
2023-03-15,ffn#2,0.6359605911330048
2023-03-16,ffn#2,-0.1929824561403508
2023-03-17,ffn#2,0.014905450500556236
2023-03-20,ffn#2,-0.06429365962180207
2023-03-21,ffn#2,-0.7232480533926585
2023-03-22,ffn#2,0.49130434782608695
2023-03-24,ffn#2,0.573529411764706
2023-03-03,rf#1,-0.7543859649122806
2023-03-06,rf#1,0.11754385964912281
2023-03-07,rf#1,0.1294117647058823
2023-03-10,rf#1,0.45709401709401726
2023-03-13,rf#1,0.36209677419354847
2023-03-14,rf#1,-0.006006674082313709
2023-03-15,rf#1,0.6059113300492608
2023-03-16,rf#1,-0.18266253869969037
2023-03-17,rf#1,-0.17552836484983309
2023-03-20,rf#1,-0.3072302558398221
2023-03-21,rf#1,-0.7045606229143496
2023-03-22,rf#1,0.4573913043478261
2023-03-24,rf#1,0.6558823529411765
2023-03-03,rf#2,-0.7543859649122806
2023-03-06,rf#2,0.11754385964912281
2023-03-07,rf#2,0.1294117647058823
2023-03-10,rf#2,0.45709401709401726
2023-03-13,rf#2,0.36209677419354847
2023-03-14,rf#2,-0.006006674082313709
2023-03-15,rf#2,0.6059113300492608
2023-03-16,rf#2,-0.18266253869969037
2023-03-17,rf#2,-0.17552836484983309
2023-03-20,rf#2,-0.3072302558398221
2023-03-21,rf#2,-0.7045606229143496
2023-03-22,rf#2,0.4573913043478261
2023-03-24,rf#2,0.6558823529411765
2023-03-03,lgbm_gbdt#1,-0.7351039055657264
2023-03-06,lgbm_gbdt#1,0.02952271113112235
2023-03-07,lgbm_gbdt#1,0.13579428244948125
2023-03-10,lgbm_gbdt#1,0.5976467458892497
2023-03-13,lgbm_gbdt#1,0.4640112694682056
2023-03-14,lgbm_gbdt#1,-0.006911945831961615
2023-03-15,lgbm_gbdt#1,0.6227794162867039
2023-03-16,lgbm_gbdt#1,-0.03663369323915719
2023-03-17,lgbm_gbdt#1,-0.04426612897785638
2023-03-20,lgbm_gbdt#1,-0.14058928531095474
2023-03-21,lgbm_gbdt#1,-0.7117930484321031
2023-03-22,lgbm_gbdt#1,0.5935789942215381
2023-03-24,lgbm_gbdt#1,0.551537980582773
2023-03-03,lgbm_gbdt#2,-0.679422342521555
2023-03-06,lgbm_gbdt#2,0.13632413328264173
2023-03-07,lgbm_gbdt#2,0.1117647058823529
2023-03-10,lgbm_gbdt#2,0.5759896671640555
2023-03-13,lgbm_gbdt#2,0.28122721109594795
2023-03-14,lgbm_gbdt#2,-0.009800653306189785
2023-03-15,lgbm_gbdt#2,0.6147022025938985
2023-03-16,lgbm_gbdt#2,-0.0807227670677559
2023-03-17,lgbm_gbdt#2,-0.05690721815903345
2023-03-20,lgbm_gbdt#2,-0.29218913780343847
2023-03-21,lgbm_gbdt#2,-0.5763310245269607
2023-03-22,lgbm_gbdt#2,0.5717465674563972
2023-03-24,lgbm_gbdt#2,0.4756324394844863
2023-03-03,lgbm_dart#1,-0.5149638802889577
2023-03-06,lgbm_dart#1,0.06491228070175444
2023-03-07,lgbm_dart#1,0.26470588235294107
2023-03-10,lgbm_dart#1,0.5323076923076924
2023-03-13,lgbm_dart#1,0.4016129032258064
2023-03-14,lgbm_dart#1,-0.10077864293659614
2023-03-15,lgbm_dart#1,0.7182266009852215
2023-03-16,lgbm_dart#1,-0.13106295149638808
2023-03-17,lgbm_dart#1,-0.21512791991101216
2023-03-20,lgbm_dart#1,-0.3877641824249167
2023-03-21,lgbm_dart#1,-0.6311457174638487
2023-03-22,lgbm_dart#1,0.4600000000000001
2023-03-24,lgbm_dart#1,0.5441176470588235
2023-03-03,lgbm_dart#2,-0.7391339991502129
2023-03-06,lgbm_dart#2,0.024969960161511453
2023-03-07,lgbm_dart#2,0.1133186473082626
2023-03-10,lgbm_dart#2,0.515496221366806
2023-03-13,lgbm_dart#2,0.43172899747183047
2023-03-14,lgbm_dart#2,-0.013354107710751347
2023-03-15,lgbm_dart#2,0.6262037466925705
2023-03-16,lgbm_dart#2,-0.02175053131315421
2023-03-17,lgbm_dart#2,-0.02940523900851655
2023-03-20,lgbm_dart#2,-0.12338537717162583
2023-03-21,lgbm_dart#2,-0.7131573136413991
2023-03-22,lgbm_dart#2,0.6013086166036097
2023-03-24,lgbm_dart#2,0.5557507164717459
2023-03-03,N-En,-0.7481940144478845
2023-03-06,N-En,0.03684210526315792
2023-03-07,N-En,0.1264705882352941
2023-03-10,N-En,0.5391452991452992
2023-03-13,N-En,0.4274193548387097
2023-03-14,N-En,0.00556173526140169
2023-03-15,N-En,0.6418719211822657
2023-03-16,N-En,-0.14757481940144482
2023-03-17,N-En,-0.026918798665183475
2023-03-20,N-En,-0.2080088987764183
2023-03-21,N-En,-0.7139043381535041
2023-03-22,N-En,0.5460869565217392
2023-03-24,N-En,0.5794117647058825
