group,y_target,y_raw,yhat_ridge#1,resid_ridge#1,yhat_ridge#2,resid_ridge#2,yhat_lasso#1,resid_lasso#1,yhat_lasso#2,resid_lasso#2,yhat_elasticnet#1,resid_elasticnet#1,yhat_elasticnet#2,resid_elasticnet#2,yhat_pcr#1,resid_pcr#1,yhat_pcr#2,resid_pcr#2,yhat_pls#1,resid_pls#1,yhat_pls#2,resid_pls#2,yhat_L-En,resid_L-En,yhat_ffn#1,resid_ffn#1,yhat_ffn#2,resid_ffn#2,yhat_rf#1,resid_rf#1,yhat_rf#2,resid_rf#2,yhat_lgbm_gbdt#1,resid_lgbm_gbdt#1,yhat_lgbm_gbdt#2,resid_lgbm_gbdt#2,yhat_lgbm_dart#1,resid_lgbm_dart#1,yhat_lgbm_dart#2,resid_lgbm_dart#2,yhat_N-En,resid_N-En
2023-05-01,0.1646732691680405,0.1646732691680405,0.2389360705937466,-0.0742628014257061,0.25078908114750054,-0.08611581197946003,0.12278593889416449,0.04188733027387602,0.12278593889416449,0.04188733027387602,0.12278593889416449,0.04188733027387602,0.12278593889416449,0.04188733027387602,0.3195792108839869,-0.15490594171594638,0.31959036278368885,-0.15491709361564834,0.47188926142025617,-0.30721599225221563,0.3213971384339492,-0.15672386926590867,0.2413324880839786,-0.0766592189159381,0.30366870760917664,-0.13899543844113613,0.6283226013183594,-0.4636493321503189,0.3702603680170988,-0.20558709884905826,0.38561867466511845,-0.22094540549707795,0.23738434578969347,-0.07271107662165296,0.3545654344684904,-0.18989216530044992,0.2435946807190637,-0.0789214115510232,0.19386486464435787,-0.02919159547631736,0.3396599596539198,-0.1749866904858793
2023-05-01,0.15801259612719415,0.15801259612719415,0.22321608498405793,-0.06520348885686378,0.23528335476075488,-0.07727075863356073,0.12278593889416449,0.03522665723302966,0.12278593889416449,0.03522665723302966,0.12278593889416449,0.03522665723302966,0.12278593889416449,0.03522665723302966,0.34177142087551493,-0.18375882474832078,0.3417840043522079,-0.18377140822501375,0.5255168479537868,-0.3675042518265927,0.3661171415494415,-0.20810454542224738,0.2524832610052422,-0.09447066487804806,0.32651326060295105,-0.1685006644757569,0.4237799644470215,-0.26576736831982734,0.37081842897191614,-0.212805832844722,0.38449057631416456,-0.2264779801869704,0.23738434578969347,-0.07937174966249932,0.34232829989972346,-0.18431570377252932,0.23857810853830366,-0.08056551241110951,0.19113500372019898,-0.03312240759300483,0.3143784985354966,-0.15636590240830245
2023-05-01,0.18965440239320988,0.18965440239320988,0.2506241554035083,-0.060969753010298416,0.26217205391086373,-0.07251765151765385,0.12278593889416449,0.06686846349904539,0.12278593889416449,0.06686846349904539,0.12278593889416449,0.06686846349904539,0.12278593889416449,0.06686846349904539,0.30686852684211896,-0.11721412444890908,0.3068788376287065,-0.11722443523549661,0.4361016413015755,-0.24644723890836565,0.29003751020156976,-0.10038310780835988,0.2343826480865001,-0.04472824569329023,0.2889181971549988,-0.0992637947617889,0.7966638803482056,-0.6070094779549957,0.3597940943133404,-0.17013969192013054,0.3738606841176759,-0.18420628172446604,0.23738434578969347,-0.04772994339648359,0.3545654344684904,-0.16491103207528054,0.23857379992019823,-0.048919397526988345,0.203041521780296,-0.013387119387086116,0.35660024473661234,-0.16694584234340246
2023-05-01,0.224173507902143,0.224173507902143,0.24144308781236395,-0.01726957991022096,0.2534854555377959,-0.029311947635652896,0.12278593889416449,0.1013875690079785,0.12278593889416449,0.1013875690079785,0.12278593889416449,0.1013875690079785,0.12278593889416449,0.1013875690079785,0.33281749848271175,-0.10864399058056876,0.3328295051769863,-0.10865599727484329,0.5039312626815268,-0.2797577547793838,0.3503109572262201,-0.12613744932407708,0.2505961522494263,-0.02642264434728328,0.3172932267189026,-0.0931197188167596,0.56927490234375,-0.34510139444160703,0.3707424306476282,-0.1465689227454852,0.3859693520907457,-0.16179584418860268,0.23738434578969347,-0.01321083788755048,0.3545654344684904,-0.13039192656634743,0.24605589080340914,-0.02188238290126615,0.19120898559151828,0.032964522310624716,0.3340618210567672,-0.10988831315462419
2023-05-01,0.11551182608793881,0.11551182608793881,0.23946063496052045,-0.12394880887258164,0.2495904363913125,-0.1340786103033737,0.12278593889416449,-0.007274112806225683,0.12278593889416449,-0.007274112806225683,0.12278593889416449,-0.007274112806225683,0.12278593889416449,-0.007274112806225683,0.2829052617659339,-0.16739343567799508,0.2829139294990476,-0.16740210341110878,0.3569374950077324,-0.2414256689197936,0.21153247125840996,-0.09602064517047115,0.2114483984459615,-0.09593657235802269,0.2582458257675171,-0.14273399967957828,0.8861451745033264,-0.7706333484153876,0.3533729647072895,-0.2378611386193507,0.3573872063720916,-0.24187538028415279,0.22663035394090764,-0.11111852785296883,0.3346152678634394,-0.21910344177550062,0.21599372342062403,-0.10048189733268523,0.1869380350088308,-0.07142620892089199,0.3524160689480033,-0.2369042428600645
2023-05-01,0.184764058901075,0.184764058901075,0.23631845718380085,-0.051554398282725844,0.24831103630263554,-0.06354697740156054,0.12278593889416449,0.06197812000691051,0.12278593889416449,0.06197812000691051,0.12278593889416449,0.06197812000691051,0.12278593889416449,0.06197812000691051,0.3284977775123732,-0.1437337186112982,0.3285095084170263,-0.1437454495159513,0.49426141148934444,-0.30949735258826944,0.34104985871061433,-0.15628579980953933,0.24680918051924525,-0.062045121618170246,0.3136385381221771,-0.12887447922110212,0.5600364208221436,-0.37527236192106855,0.3707424306476282,-0.18597837174655318,0.38694751211960327,-0.20218345321852826,0.23738434578969347,-0.05262028688861847,0.3545654344684904,-0.16980137556741542,0.24539386565335505,-0.06062980675228005,0.19126279720793687,-0.006498738306861873,0.3324964181038785,-0.14773235920280348
2023-05-01,0.04298903916866585,0.04298903916866585,0.16661714775972092,-0.12362810859105507,0.17428354214156702,-0.13129450297290118,0.12278593889416449,-0.07979689972549864,0.12278593889416449,-0.07979689972549864,0.12278593889416449,-0.07979689972549864,0.12278593889416449,-0.07979689972549864,0.2582646184298024,-0.21527557926113655,0.2582715197832566,-0.2152824806145907,0.26341516019843964,-0.22042612102977377,0.10831647690490909,-0.06532743773624324,0.1720312220794354,-0.12904218291076952,0.19655337929725647,-0.1535643401285906,0.37657099962234497,-0.3335819604536791,0.2893182713272001,-0.24632923215853425,0.2999561291941322,-0.25696709002546636,0.20015123773932783,-0.157162198570662,0.3057543330803526,-0.26276529391168674,0.1945194045148226,-0.15153036534615677,0.14936336011328222,-0.10637432094461637,0.25152338936108987,-0.208534350192424
2023-05-01,-0.008620992209481149,-0.008620992209481149,0.07978576475219144,-0.08840675696167259,0.08601659930875488,-0.09463759151823603,0.12278593889416449,-0.13140693110364565,0.12278593889416449,-0.13140693110364565,0.12278593889416449,-0.13140693110364565,0.12278593889416449,-0.13140693110364565,0.2383433461834078,-0.24696433839288895,0.23834881608226643,-0.24696980829174758,0.18962855068192397,-0.19824954289140512,0.02113332141137564,-0.029754313620856787,0.1344400153996578,-0.14306100760913895,0.13325929641723633,-0.14188028862671748,-0.006260186433792114,-0.0023608057756890344,0.2155436868949219,-0.22416467910440305,0.22251155034217543,-0.23113254255165658,0.136294092075748,-0.14491508428522915,0.2563534457328338,-0.26497443794231496,0.17126058637768188,-0.17988157858716303,0.11108984358840032,-0.11971083579788147,0.1550065393744007,-0.16362753158388185
2023-05-01,-0.007270005810361071,-0.007270005810361071,-0.06419877304525747,0.05692876723489639,-0.056830402350489,0.04956039654012793,0.12278593889416449,-0.13005594470452556,0.12278593889416449,-0.13005594470452556,0.12278593889416449,-0.13005594470452556,0.12278593889416449,-0.13005594470452556,0.21072022231213217,-0.21799022812249325,0.21072381141850122,-0.2179938172288623,0.12538852440661677,-0.13265853021697785,-0.06627262381644002,0.05900261800607894,0.08506745145017215,-0.09233745726053322,0.05710502713918686,-0.06437503294954793,-0.10769228637218475,0.10042228056182369,0.20823546795392042,-0.2155054737642815,0.22495208406116035,-0.23222208987152143,0.12480397561847796,-0.13207398142883903,0.24843004738843788,-0.25570005319879896,0.1490525146828196,-0.15632252049318068,0.08124936461340962,-0.08851937042377069,0.12326702438565348,-0.13053703019601456
2023-05-01,-0.043702570197070724,-0.043702570197070724,-0.06941331505996569,0.025710744862894964,-0.062382773388459545,0.01868020319138882,0.12278593889416449,-0.16648850909123522,0.12278593889416449,-0.16648850909123522,0.12278593889416449,-0.16648850909123522,0.12278593889416449,-0.16648850909123522,0.2121997797583413,-0.25590234995541206,0.2122034646898512,-0.25590603488692193,0.1267256214354885,-0.1704281916325592,-0.06548910072069423,0.02178653052362351,0.08449874322912196,-0.12820131342619268,0.060095977038145065,-0.10379854723521578,-0.10701403021812439,0.06331146002105367,0.20720316142291142,-0.25090573161998214,0.22490082504599695,-0.2686033952430677,0.12480397561847796,-0.1685065458155487,0.24843004738843788,-0.2921326175855086,0.14960312849979712,-0.19330569869686784,0.08124936461340962,-0.12495193481048034,0.12365905617613145,-0.16736162637320218
