group,model,ls_return
2023-08-01,L-En,-0.10999911681968755
2023-08-02,L-En,-0.05202867575362435
2023-08-03,L-En,3.832182684187634
2023-08-04,L-En,0.1958204777016296
2023-08-08,L-En,-0.08397019381373522
2023-08-09,L-En,0.023809386897149995
2023-08-10,L-En,-0.04352145476777289
2023-08-11,L-En,-0.18325904273820004
2023-08-14,L-En,-0.025114177389134233
2023-08-15,L-En,2.1362049811619515
2023-08-16,L-En,3.364215398333181
2023-08-17,L-En,1.2352893826921396
2023-08-18,L-En,2.8383588953493137
2023-08-01,N-En,-0.10999911681968755
2023-08-02,N-En,-0.04651331327453733
2023-08-03,N-En,3.832182684187634
2023-08-04,N-En,0.21963878732973852
2023-08-08,N-En,-0.0392243516388752
2023-08-09,N-En,0.03476523305979615
2023-08-10,N-En,-0.04118817839181463
2023-08-11,N-En,0.1572314626164128
2023-08-14,N-En,-0.037333039620632204
2023-08-15,N-En,2.1104130855832257
2023-08-16,N-En,3.39976413959328
2023-08-17,N-En,1.2772477014907602
2023-08-18,N-En,2.8503857402813355
2023-08-01,elasticnet#1,-0.10999911681968755
2023-08-02,elasticnet#1,-0.05202867575362435
2023-08-03,elasticnet#1,3.80085559294469
2023-08-04,elasticnet#1,0.21963878732973852
2023-08-08,elasticnet#1,-0.11051847980526999
2023-08-09,elasticnet#1,0.0214217280941678
2023-08-10,elasticnet#1,-0.04352145476777289
2023-08-11,elasticnet#1,-0.18325904273820004
2023-08-14,elasticnet#1,-0.025114177389134233
2023-08-15,elasticnet#1,2.1438704773672472
2023-08-16,elasticnet#1,3.214598877192114
2023-08-17,elasticnet#1,0.7741098673186304
2023-08-18,elasticnet#1,0.7233126960628723
2023-08-01,elasticnet#2,-0.10999911681968755
2023-08-02,elasticnet#2,-0.05202867575362435
2023-08-03,elasticnet#2,3.80085559294469
2023-08-04,elasticnet#2,0.21963878732973852
2023-08-08,elasticnet#2,-0.08397019381373522
2023-08-09,elasticnet#2,0.028013182427491817
2023-08-10,elasticnet#2,-0.04352145476777289
2023-08-11,elasticnet#2,-0.18325904273820004
2023-08-14,elasticnet#2,-0.025114177389134233
2023-08-15,elasticnet#2,2.13673876746016
2023-08-16,elasticnet#2,3.214598877192114
2023-08-17,elasticnet#2,0.6458027603737022
2023-08-18,elasticnet#2,0.7233126960628723
2023-08-01,ffn#1,-0.10999911681968755
2023-08-02,ffn#1,-0.05202867575362435
2023-08-03,ffn#1,2.84296245855304
2023-08-04,ffn#1,0.21963878732973852
2023-08-08,ffn#1,-0.01373917275377309
