model,IC_mean,IC_std,N
L-En,0.17551711040057735,0.6851646927000388,15
N-En,0.1601110561231012,0.686308969083505,15
elasticnet#1,0.17492783417059188,0.6856861891699538,15
elasticnet#2,0.16951865951985223,0.6847909782233776,15
ffn#1,0.16584301667010157,0.6820589711365668,15
ffn#2,0.16541011623720114,0.6825163225024481,15
lasso#1,0.159552217737812,0.6863619960709436,15
lasso#2,0.159552217737812,0.6863619960709436,15
lgbm_dart#1,0.17747954604382096,0.6728049638734335,15
lgbm_dart#2,0.15758807578585748,0.663124585789107,15
lgbm_gbdt#1,0.15229734779076065,0.6698149598768717,15
lgbm_gbdt#2,0.1451782100869675,0.6444053711688335,15
pcr#1,0.20360717261945904,0.691617003060361,15
pcr#2,0.20360717261945904,0.691617003060361,15
pls#1,0.1946891774399909,0.6857789970750443,15
pls#2,0.18337610232358215,0.6795995822115908,15
rf#1,0.16629037166603114,0.6773517342702371,15
rf#2,0.16156756593679933,0.6797486801943093,15
ridge#1,0.16115806249578374,0.6781505552781828,15
ridge#2,0.16115806249578374,0.6781505552781828,15
