group,model,ic
2023-03-10,L-En,0.5208791208791209
2023-05-01,L-En,-0.3526315789473684
2023-05-02,L-En,0.3473684210526316
2023-05-03,L-En,-0.7854319593450032
2023-05-04,L-En,0.5954592363261096
2023-05-10,L-En,0.6088235294117649
2023-05-15,L-En,0.1764705882352941
2023-06-05,L-En,-0.4901098901098901
2023-03-10,N-En,0.49890109890109885
2023-05-01,N-En,-0.3491228070175437
2023-05-02,N-En,0.3368421052631578
2023-05-03,N-En,-0.7741389045736871
2023-05-04,N-En,0.5438596491228072
2023-05-10,N-En,0.6088235294117649
2023-05-15,N-En,0.10882352941176471
2023-06-05,N-En,-0.5516483516483517
2023-03-10,elasticnet#2,0.5032967032967033
2023-05-01,elasticnet#2,-0.3473684210526316
2023-05-02,elasticnet#2,0.3473684210526316
2023-05-03,elasticnet#2,-0.8102766798418971
2023-05-04,elasticnet#2,0.5727554179566566
2023-05-10,elasticnet#2,0.611764705882353
2023-05-15,elasticnet#2,0.1794117647058823
2023-06-05,elasticnet#2,-0.5824175824175825
2023-03-10,ffn#1,0.5164835164835165
2023-05-01,ffn#1,-0.3526315789473684
2023-05-02,ffn#1,0.3280701754385964
2023-05-03,ffn#1,-0.7809147374364768
2023-05-04,ffn#1,0.5975232198142417
2023-05-10,ffn#1,0.6088235294117649
2023-05-15,ffn#1,0.1411764705882353
2023-06-05,ffn#1,-0.4901098901098901
2023-03-10,lasso#1,0.5076923076923077
2023-05-01,lasso#1,-0.3473684210526316
2023-05-02,lasso#1,0.3473684210526316
2023-05-03,lasso#1,-0.8102766798418971
2023-05-04,lasso#1,0.5727554179566566
2023-05-10,lasso#1,0.611764705882353
2023-05-15,lasso#1,0.1794117647058823
2023-06-05,lasso#1,-0.5824175824175825
2023-03-10,lgbm_dart#1,0.49336378882821275
2023-05-01,lgbm_dart#1,-0.47585619744700375
2023-05-02,lgbm_dart#1,0.36483604597629876
2023-05-03,lgbm_dart#1,-0.7489410069903293
2023-05-04,lgbm_dart#1,0.662876288517986
2023-05-10,lgbm_dart#1,0.5611199016141796
2023-05-15,lgbm_dart#1,-0.10596029358694685
2023-06-05,lgbm_dart#1,-0.605060872185767
2023-03-10,lgbm_gbdt#2,0.319507796213691
2023-05-01,lgbm_gbdt#2,-0.3662225726545593
2023-05-02,lgbm_gbdt#2,0.28974248930490815
2023-05-03,lgbm_gbdt#2,-0.6014254338498484
2023-05-04,lgbm_gbdt#2,0.5977481435893852
2023-05-10,lgbm_gbdt#2,0.5805764079923
2023-05-15,lgbm_gbdt#2,-0.03298977475449362
2023-06-05,lgbm_gbdt#2,-0.4150350126528435
2023-03-10,pcr#2,0.5076923076923077
2023-05-01,pcr#2,-0.3526315789473684
2023-05-02,pcr#2,0.34210526315789463
2023-05-03,pcr#2,-0.785431959345003
2023-05-04,pcr#2,0.5954592363261096
2023-05-10,pcr#2,0.6088235294117649
2023-05-15,pcr#2,0.1764705882352941
2023-06-05,pcr#2,-0.4901098901098901
2023-03-10,pls#1,0.5076923076923077
2023-05-01,pls#1,-0.3526315789473684
2023-05-02,pls#1,0.3280701754385964
2023-05-03,pls#1,-0.785431959345003
2023-05-04,pls#1,0.5954592363261096
2023-05-10,pls#1,0.6088235294117649
2023-05-15,pls#1,0.18235294117647052
2023-06-05,pls#1,-0.43736263736263725
2023-03-10,rf#1,0.27472527472527475
2023-05-01,rf#1,-0.34664329796034515
2023-05-02,rf#1,0.3361123623261068
2023-05-03,rf#1,-0.8046301524562393
2023-05-04,rf#1,0.5317501999283891
2023-05-10,rf#1,0.611764705882353
2023-05-15,rf#1,0.10890363507547315
2023-06-05,rf#1,-0.5604395604395604
2023-03-10,ridge#2,0.5208791208791209
2023-05-01,ridge#2,-0.3526315789473684
2023-05-02,ridge#2,0.3473684210526316
2023-05-03,ridge#2,-0.7854319593450032
2023-05-04,ridge#2,0.5954592363261096
2023-05-10,ridge#2,0.611764705882353
2023-05-15,ridge#2,0.1764705882352941
2023-06-05,ridge#2,-0.5516483516483517
