group,model,ls_return
2023-03-03,L-En,-0.00539217085687918
2023-03-06,L-En,-0.30044702987668176
2023-03-07,L-En,-0.13665253503709898
2023-03-08,L-En,0.46884464519535246
2023-03-09,L-En,0.4037786045905371
2023-03-10,L-En,1.6793110162216092
2023-03-13,L-En,0.29558294086067216
2023-03-14,L-En,1.5232913840049653
2023-03-15,L-En,0.010236318653464024
2023-03-16,L-En,0.42551762736761384
2023-03-17,L-En,0.506571616656716
2023-03-20,L-En,0.2747346308206049
2023-03-21,L-En,0.03921097237288995
2023-03-22,L-En,-0.12033181916124042
2023-03-23,L-En,1.8609369212741451
2023-03-24,L-En,-0.4165711017730208
2023-03-31,L-En,-0.576631165976464
2023-04-03,L-En,-0.03395941005823219
2023-04-04,L-En,-0.1895367964608527
2023-04-05,L-En,-0.19026218018584984
2023-04-06,L-En,-0.16403160139980613
2023-04-07,L-En,0.08678848802336453
2023-04-10,L-En,0.3362580960775446
2023-04-11,L-En,0.5264384392676144
2023-04-12,L-En,0.7743200707870329
2023-04-13,L-En,0.060133107180112805
2023-04-14,L-En,-0.7550948737686094
2023-04-17,L-En,0.17122130310313244
2023-04-18,L-En,-0.09788844454953287
2023-04-19,L-En,-0.3236025494465527
2023-04-20,L-En,-0.528001624373885
2023-04-21,L-En,-0.6258467724854095
2023-05-01,L-En,0.5179105936041062
2023-05-02,L-En,-0.056556971167109366
2023-05-03,L-En,-0.09680957927817022
2023-05-04,L-En,-0.17521770777693457
2023-05-05,L-En,-0.753741788937762
2023-05-08,L-En,-0.31970799388727983
2023-05-09,L-En,-0.3418287351491365
2023-05-10,L-En,0.3257763801899608
2023-05-11,L-En,0.2779884793855035
2023-05-12,L-En,-0.040233761336229225
2023-05-15,L-En,-0.4752455619739773
2023-05-16,L-En,-0.22002696204742486
2023-05-17,L-En,0.7229265942479471
2023-05-18,L-En,-0.18940496004079635
2023-05-19,L-En,-0.5377986911532254
2023-05-22,L-En,-0.3198728235538612
2023-06-02,L-En,-0.028809550120254615
2023-06-05,L-En,0.1861457069681082
2023-06-06,L-En,-0.39472807779316293
2023-06-07,L-En,-0.0023900000091134216
2023-06-08,L-En,0.6977540119639863
2023-06-09,L-En,0.07837577810630435
2023-06-12,L-En,-0.16403130326225332
2023-06-13,L-En,0.38593154772937316
2023-06-14,L-En,0.11159640325541006
2023-06-15,L-En,0.24060515141729427
2023-06-16,L-En,0.3596831008260534
2023-06-20,L-En,1.5484239351063527
2023-06-21,L-En,-0.4612626076167541
2023-06-22,L-En,-0.06078052720504283
2023-06-23,L-En,-0.8256123079324615
2023-06-30,L-En,0.04695620158529573
2023-07-03,L-En,-0.156086131416566
2023-07-05,L-En,0.41628683014376977
2023-07-06,L-En,-0.07168231450542456
2023-07-07,L-En,0.030923252151462688
2023-07-10,L-En,-0.3362020623708008
2023-07-11,L-En,0.08685905922243105
2023-07-12,L-En,0.12504444543647425
2023-07-13,L-En,-0.7539326789897299
2023-07-14,L-En,-0.5647134481752865
2023-07-17,L-En,0.1198628269969513
2023-07-18,L-En,0.05245402058648557
2023-07-19,L-En,0.03702003358228044
2023-07-20,L-En,0.44410863492990343
2023-07-21,L-En,-1.3972306569134352
2023-07-28,L-En,-0.5435838417170099
2023-07-31,L-En,1.4622529596026799
2023-08-01,L-En,0.21497916652097315
2023-08-02,L-En,-0.024356755480792466
2023-08-03,L-En,-0.4037529487814946
2023-08-04,L-En,0.22224349710798802
2023-08-07,L-En,0.48632049482549594
2023-08-08,L-En,-0.46722158104320977
2023-08-09,L-En,-0.19494045661247886
2023-08-10,L-En,0.021576042975969587
2023-08-11,L-En,-0.41179313716696186
2023-08-14,L-En,0.2663526415422509
2023-08-15,L-En,-0.1835694632545612
2023-08-16,L-En,-0.3378950730318197
2023-08-17,L-En,1.361244700222777
2023-08-18,L-En,-0.5376542640520425
2023-03-03,N-En,0.016421187062940906
2023-03-06,N-En,-0.30044702987668176
2023-03-07,N-En,-0.1332352605554747
2023-03-08,N-En,0.46884464519535246
2023-03-09,N-En,0.40195735880592576
2023-03-10,N-En,1.6825396041216831
2023-03-13,N-En,0.27197352698387367
2023-03-14,N-En,1.5028955938268007
2023-03-15,N-En,-0.08375505867491527
2023-03-16,N-En,0.029165102055335346
2023-03-17,N-En,0.5505120920106523
2023-03-20,N-En,-0.514723402755918
2023-03-21,N-En,0.04047287812716405
2023-03-22,N-En,0.02130368318908904
2023-03-23,N-En,1.9377354798261601
2023-03-24,N-En,-0.03162001354777155
2023-03-31,N-En,-0.576631165976464
2023-04-03,N-En,-0.036613672914782236
2023-04-04,N-En,-0.19747910599216378
2023-04-05,N-En,-0.1823416662279676
2023-04-06,N-En,-0.14100396683159944
2023-04-07,N-En,0.10632917436978978
2023-04-10,N-En,0.33515277180771313
2023-04-11,N-En,0.5264384392676144
2023-04-12,N-En,0.009981568731470093
2023-04-13,N-En,0.060133107180112805
2023-04-14,N-En,-0.7240329563165058
2023-04-17,N-En,0.2078395221852581
2023-04-18,N-En,-0.11891115783740096
2023-04-19,N-En,-0.3236025494465527
2023-04-20,N-En,-0.528001624373885
2023-04-21,N-En,-0.6088492022169758
2023-05-01,N-En,0.17916624047598737
2023-05-02,N-En,-0.056556971167109366
2023-05-03,N-En,-0.04477863211121015
2023-05-04,N-En,-0.10616506416635915
2023-05-05,N-En,-0.6826558501711049
2023-05-08,N-En,-0.28811844158592237
2023-05-09,N-En,-0.26495359039407024
2023-05-10,N-En,0.31883571913324577
2023-05-11,N-En,-0.23551145003336582
2023-05-12,N-En,0.04094148601762913
2023-05-15,N-En,-0.4752455619739773
2023-05-16,N-En,-0.1198886359575573
2023-05-17,N-En,0.7229265942479471
2023-05-18,N-En,0.05385467524484279
2023-05-19,N-En,-0.529698847664739
2023-05-22,N-En,-0.30322576418172426
2023-06-02,N-En,-0.6177874731489335
2023-06-05,N-En,0.23041106582002502
2023-06-06,N-En,-0.39553281407506236
2023-06-07,N-En,-0.012100095636818457
2023-06-08,N-En,0.6977540119639863
2023-06-09,N-En,0.1027439097554095
2023-06-12,N-En,-0.07821226186404703
2023-06-13,N-En,0.45051974943854345
2023-06-14,N-En,0.10951701225355127
2023-06-15,N-En,0.24803483021650702
2023-06-16,N-En,0.42992152276043594
2023-06-20,N-En,1.535620828851222
2023-06-21,N-En,-0.3008691071374606
2023-06-22,N-En,-0.03057761531066061
2023-06-23,N-En,-1.1033753470861654
2023-06-30,N-En,0.04695620158529573
2023-07-03,N-En,-0.1687472712372823
2023-07-05,N-En,0.41628683014376977
2023-07-06,N-En,-0.10511831414176662
2023-07-07,N-En,0.10475396654312324
2023-07-10,N-En,-0.29939302158262565
2023-07-11,N-En,0.030520595469053793
2023-07-12,N-En,0.12504444543647425
2023-07-13,N-En,-0.83736367814497
2023-07-14,N-En,-0.5647134481752865
2023-07-17,N-En,0.06857276812757034
2023-07-18,N-En,0.05610103205231126
2023-07-19,N-En,0.030454964484209174
2023-07-20,N-En,0.32967249806799664
2023-07-21,N-En,-0.654493800057721
2023-07-28,N-En,-0.2164786482589905
2023-07-31,N-En,1.4622529596026799
2023-08-01,N-En,0.15581193755199135
2023-08-02,N-En,0.013442005042185456
2023-08-03,N-En,-0.021714828888899834
2023-08-04,N-En,-0.07562537594790641
2023-08-07,N-En,0.49454190201266746
2023-08-08,N-En,-0.03584979792000545
2023-08-09,N-En,-0.20793148478050377
2023-08-10,N-En,-0.0030925267426103187
2023-08-11,N-En,-0.21512707904303774
2023-08-14,N-En,0.2365522467754768
2023-08-15,N-En,-0.16855105557252134
2023-08-16,N-En,-0.275776768732772
2023-08-17,N-En,1.4862724571317327
2023-08-18,N-En,-0.2189532817054779
2023-03-03,elasticnet#1,-0.031451912329787515
2023-03-06,elasticnet#1,-0.12251317447700738
2023-03-07,elasticnet#1,-0.029245347681394557
2023-03-08,elasticnet#1,0.025531501925104783
2023-03-09,elasticnet#1,-0.04189138771941037
2023-03-10,elasticnet#1,-0.4601815966652132
2023-03-13,elasticnet#1,-0.07655793626496707
2023-03-14,elasticnet#1,-0.073126757194732
2023-03-15,elasticnet#1,0.0857851973818134
2023-03-16,elasticnet#1,0.18098994559024262
2023-03-17,elasticnet#1,-0.29630748639890697
2023-03-20,elasticnet#1,-0.4774765456486171
2023-03-21,elasticnet#1,0.07799020861996553
2023-03-22,elasticnet#1,0.11361507627110523
2023-03-23,elasticnet#1,0.400665500013517
2023-03-24,elasticnet#1,-0.24534641711717642
2023-03-31,elasticnet#1,0.2307165453862396
2023-04-03,elasticnet#1,0.06733710413109252
2023-04-04,elasticnet#1,-0.05795259895846557
2023-04-05,elasticnet#1,0.016418593714447927
2023-04-06,elasticnet#1,-0.04066754202994591
2023-04-07,elasticnet#1,0.1332630950303657
2023-04-10,elasticnet#1,-0.021319286074129057
2023-04-11,elasticnet#1,0.6619624040370231
2023-04-12,elasticnet#1,-0.45834545134066146
2023-04-13,elasticnet#1,0.0659703670697393
2023-04-14,elasticnet#1,0.11374114874759833
2023-04-17,elasticnet#1,-0.018543051063262435
2023-04-18,elasticnet#1,0.1117243796505131
