model,N,mean,vol,Sharpe_ann,Hit_ratio
L-En,94,0.042317594399237046,0.5537050139612782,0.7409799254512133,0.4787234042553192
N-En,94,0.04395477077456471,0.5290112827456973,0.8055732037142165,0.4787234042553192
elasticnet#1,94,0.001867811741349721,0.35182752439455567,0.05147154630137787,0.48936170212765956
elasticnet#2,94,0.0029155740320396593,0.31286250424990786,0.09035131609529672,0.5106382978723404
ffn#1,94,0.044249341512647984,0.5017182539662361,0.8550880493546299,0.5
ffn#2,94,0.0602617837084913,0.49635486582849464,1.1771007203405652,0.4574468085106383
lasso#1,94,-0.006766400332107735,0.2653501289540557,-0.24723065126418878,0.425531914893617
lasso#2,94,-0.005099511082785796,0.26764254141563704,-0.1847299538252533,0.4574468085106383
lgbm_dart#1,94,0.04569935900283852,0.46741492639824933,0.9479195020235351,0.4787234042553192
lgbm_dart#2,94,0.05584427812127703,0.4589669665651579,1.1796717494788924,0.5319148936170213
lgbm_gbdt#1,94,-0.01460198561913832,0.46509682168164146,-0.3043914654511768,0.46808510638297873
lgbm_gbdt#2,94,-0.0034420671581062157,0.4123991352264734,-0.08092179737992153,0.4148936170212766
pcr#1,94,-0.10657287914707457,0.5440666273509968,-1.8991468089250803,0.40425531914893614
pcr#2,94,-0.10657287914707457,0.5440666273509968,-1.8991468089250803,0.40425531914893614
pls#1,94,0.03026062624437877,0.558153979095735,0.5256392816739835,0.4787234042553192
pls#2,94,0.03255197703201168,0.5620805547127062,0.5614909181756641,0.48936170212765956
rf#1,94,0.0291694306298108,0.5055963700555285,0.559355524253098,0.48936170212765956
rf#2,94,0.03567255492697093,0.518906007218176,0.6665142572124663,0.48936170212765956
ridge#1,94,0.043843414602416184,0.4882317432650744,0.8706473545825665,0.44680851063829785
ridge#2,94,0.043781422508874825,0.4866913769298832,0.8721679901712465,0.43617021276595747
