model,IC_mean,IC_std,N
L-En,0.17173026237458774,0.3090567090784656,14
N-En,0.17656574199316719,0.3266690488364875,14
elasticnet#1,0.142764463398776,0.3222741579410203,14
elasticnet#2,0.14282299813776186,0.3222020028066075,14
ffn#1,0.23313546841872038,0.3164725802471063,14
ffn#2,0.23502815523632523,0.3187483293107517,14
lasso#1,0.14357336675668356,0.3219269241230203,14
lasso#2,0.14618278937969148,0.32114771346206256,14
lgbm_dart#1,0.16332258379917003,0.36600820844272963,14
lgbm_dart#2,0.13939928577232544,0.3357728559150859,14
lgbm_gbdt#1,0.12730356939089896,0.34108645161469275,14
lgbm_gbdt#2,0.131563560594584,0.3417554768193056,14
pcr#1,-0.05439777739137513,0.3402636421525057,14
pcr#2,-0.05439777739137513,0.3402636421525057,14
pls#1,0.14357643826506097,0.3046701131633019,14
pls#2,0.23434380531633373,0.3198505965879025,14
rf#1,0.11702544395393981,0.32310173847043355,14
rf#2,0.09977224532427834,0.33653738010276485,14
ridge#1,0.13391477134497135,0.30743668409744873,14
ridge#2,0.1339212059811063,0.3082057570290319,14
