datetime,value
2013-12-11 19:00:00,873.0
2013-12-12 19:00:00,885.02
2013-12-13 19:00:00,850.78
2013-12-14 19:00:00,859.71
2013-12-15 19:00:00,690.0
2013-12-16 19:00:00,675.0
2013-12-17 19:00:00,520.01
2013-12-18 19:00:00,684.99
2013-12-19 19:00:00,609.01
2013-12-20 19:00:00,595.03
2013-12-21 19:00:00,614.999
2013-12-22 19:00:00,654.76
2013-12-23 19:00:00,651.83
2013-12-24 19:00:00,679.5
2013-12-25 19:00:00,757.3889
2013-12-26 19:00:00,720.61
2013-12-27 19:00:00,712.2
2013-12-28 19:00:00,728.3
2013-12-29 19:00:00,736.5
2013-12-30 19:00:00,729.99
2013-12-31 19:00:00,754.22
2014-01-01 19:00:00,784.34
2014-01-02 19:00:00,807.0
2014-01-03 19:00:00,829.0
2014-01-04 19:00:00,905.36
2014-01-05 19:00:00,919.24
2014-01-06 19:00:00,781.0
2014-01-07 19:00:00,824.89
2014-01-08 19:00:00,826.53847844
2014-01-09 19:00:00,853.02
2014-01-10 19:00:00,896.59
2014-01-11 19:00:00,842.1
2014-01-12 19:00:00,824.5
2014-01-13 19:00:00,816.0
2014-01-14 19:00:00,842.111
2014-01-15 19:00:00,812.48
2014-01-16 19:00:00,800.0
2014-01-17 19:00:00,811.22
2014-01-18 19:00:00,841.11
2014-01-19 19:00:00,827.11
2014-01-20 19:00:00,824.34
2014-01-21 19:00:00,818.0
2014-01-22 19:00:00,811.01
2014-01-23 19:00:00,778.0
2014-01-24 19:00:00,805.4
2014-01-25 19:00:00,815.0
2014-01-26 19:00:00,750.0
2014-01-27 19:00:00,784.0001
2014-01-28 19:00:00,791.56
2014-01-29 19:00:00,801.5
2014-01-30 19:00:00,803.5
2014-01-31 19:00:00,812.5211
2014-02-01 19:00:00,814.222
2014-02-02 19:00:00,806.01
2014-02-03 19:00:00,802.69
2014-02-04 19:00:00,778.113848
2014-02-05 19:00:00,763.11
2014-02-06 19:00:00,702.0
2014-02-07 19:00:00,680.49
2014-02-08 19:00:00,689.0
2014-02-09 19:00:00,686.8313
2014-02-10 19:00:00,674.5
2014-02-11 19:00:00,652.05
2014-02-12 19:00:00,605.5
2014-02-13 19:00:00,668.0
2014-02-14 19:00:00,651.92
2014-02-15 19:00:00,621.0
2014-02-16 19:00:00,630.0
2014-02-17 19:00:00,627.95
2014-02-18 19:00:00,621.75
2014-02-19 19:00:00,561.2
2014-02-20 19:00:00,580.0
2014-02-21 19:00:00,608.7
2014-02-22 19:00:00,607.15175
2014-02-23 19:00:00,535.9999
2014-02-24 19:00:00,534.6
2014-02-25 19:00:00,584.0
2014-02-26 19:00:00,583.89
2014-02-27 19:00:00,554.25
2014-02-28 19:00:00,568.75
2014-03-01 19:00:00,565.37191
2014-03-02 19:00:00,680.98
2014-03-03 19:00:00,672.0
2014-03-04 19:00:00,669.61
2014-03-05 19:00:00,668.0
2014-03-06 19:00:00,636.20048
2014-03-07 19:00:00,616.8001
2014-03-08 19:00:00,638.5
2014-03-09 20:00:00,626.9801
2014-03-10 20:00:00,634.01
2014-03-11 20:00:00,632.31093
2014-03-12 20:00:00,644.18
2014-03-13 20:00:00,627.98
2014-03-14 20:00:00,635.45
2014-03-15 20:00:00,633.0
2014-03-16 20:00:00,623.8
2014-03-17 20:00:00,615.5999
2014-03-18 20:00:00,609.0
2014-03-19 20:00:00,586.5551
2014-03-20 20:00:00,570.9999
2014-03-21 20:00:00,563.0
2014-03-22 20:00:00,558.0
2014-03-23 20:00:00,585.6587
2014-03-24 20:00:00,583.9899
2014-03-25 20:00:00,576.6
2014-03-26 20:00:00,474.0
2014-03-27 20:00:00,502.25
2014-03-28 20:00:00,492.4398
2014-03-29 20:00:00,460.9999
2014-03-30 20:00:00,456.9899
2014-03-31 20:00:00,489.0
2014-04-01 20:00:00,437.2203
2014-04-02 20:00:00,447.9999
2014-04-03 20:00:00,447.0211
2014-04-04 20:00:00,463.99
2014-04-05 20:00:00,458.78
2014-04-06 20:00:00,446.58
2014-04-07 20:00:00,452.3849
2014-04-08 20:00:00,442.45
2014-04-09 20:00:00,364.2
2014-04-10 20:00:00,422.96938221
2014-04-11 20:00:00,423.3
2014-04-12 20:00:00,418.0
2014-04-13 20:00:00,460.0
2014-04-14 20:00:00,519.0
2014-04-15 20:00:00,531.25
2014-04-16 20:00:00,498.10000001
2014-04-17 20:00:00,480.044
2014-04-18 20:00:00,504.999999
2014-04-19 20:00:00,500.9501
2014-04-20 20:00:00,495.39
2014-04-21 20:00:00,489.2503
2014-04-22 20:00:00,491.78
2014-04-23 20:00:00,503.7
2014-04-24 20:00:00,464.33566
2014-04-25 20:00:00,460.0
2014-04-26 20:00:00,430.02888584
2014-04-27 20:00:00,441.38999999
2014-04-28 20:00:00,446.53
2014-04-29 20:00:00,449.0201
2014-04-30 20:00:00,459.4102
2014-05-01 20:00:00,452.0
2014-05-02 20:00:00,439.7398
2014-05-03 20:00:00,435.0413
2014-05-04 20:00:00,432.389
2014-05-05 20:00:00,429.7
2014-05-06 20:00:00,440.43
2014-05-07 20:00:00,438.5
2014-05-08 20:00:00,454.0
2014-05-09 20:00:00,456.09
2014-05-10 20:00:00,437.97
2014-05-11 20:00:00,440.0
2014-05-12 20:00:00,438.81
2014-05-13 20:00:00,445.0
2014-05-14 20:00:00,447.58
2014-05-15 20:00:00,448.6
2014-05-16 20:00:00,449.03
2014-05-17 20:00:00,447.4
2014-05-18 20:00:00,447.0
2014-05-19 20:00:00,491.35
2014-05-20 20:00:00,494.99
2014-05-21 20:00:00,528.85
2014-05-22 20:00:00,523.57
2014-05-23 20:00:00,528.0
2014-05-24 20:00:00,573.99
2014-05-25 20:00:00,586.0
2014-05-26 20:00:00,576.08
2014-05-27 20:00:00,578.77
2014-05-28 20:00:00,569.5
2014-05-29 20:00:00,621.0
2014-05-30 20:00:00,626.21
2014-05-31 20:00:00,626.42
2014-06-01 20:00:00,667.11
2014-06-02 20:00:00,674.0
2014-06-03 20:00:00,642.0
2014-06-04 20:00:00,660.9
2014-06-05 20:00:00,649.39
2014-06-06 20:00:00,657.21
2014-06-07 20:00:00,658.7
2014-06-08 20:00:00,650.3
2014-06-09 20:00:00,657.0
2014-06-10 20:00:00,637.6
2014-06-11 20:00:00,597.99
2014-06-12 20:00:00,605.0
2014-06-13 20:00:00,570.26534262
2014-06-14 20:00:00,593.89
2014-06-15 20:00:00,591.1
2014-06-16 20:00:00,613.4
2014-06-17 20:00:00,608.1
2014-06-18 20:00:00,597.3
2014-06-19 20:00:00,592.0
2014-06-20 20:00:00,595.5
2014-06-21 20:00:00,603.4
2014-06-22 20:00:00,591.57
2014-06-23 20:00:00,580.56
2014-06-24 20:00:00,566.75
2014-06-25 20:00:00,581.98
2014-06-26 20:00:00,604.0
2014-06-27 20:00:00,596.1
2014-06-28 20:00:00,601.95
2014-06-29 20:00:00,640.79
2014-06-30 20:00:00,641.34
2014-07-01 20:00:00,654.61
2014-07-02 20:00:00,644.0
2014-07-03 20:00:00,632.11
2014-07-04 20:00:00,631.88
2014-07-05 20:00:00,637.38
2014-07-06 20:00:00,621.45
2014-07-07 20:00:00,625.36
2014-07-08 20:00:00,624.47
2014-07-09 20:00:00,615.84
2014-07-10 20:00:00,636.0
2014-07-11 20:00:00,636.31
2014-07-12 20:00:00,629.49
2014-07-13 20:00:00,619.17
2014-07-14 20:00:00,620.8
2014-07-15 20:00:00,616.48
2014-07-16 20:00:00,622.51
2014-07-17 20:00:00,630.8
2014-07-18 20:00:00,629.3
2014-07-19 20:00:00,624.0
2014-07-20 20:00:00,620.01
2014-07-21 20:00:00,618.54
2014-07-22 20:00:00,619.0
2014-07-23 20:00:00,603.98
2014-07-24 20:00:00,600.47
2014-07-25 20:00:00,593.82
2014-07-26 20:00:00,591.55
2014-07-27 20:00:00,583.5
2014-07-28 20:00:00,583.0
2014-07-29 20:00:00,565.99
2014-07-30 20:00:00,580.0
2014-07-31 20:00:00,594.6
2014-08-01 20:00:00,587.6
2014-08-02 20:00:00,585.71
2014-08-03 20:00:00,586.6
2014-08-04 20:00:00,582.94
2014-08-05 20:00:00,581.36
2014-08-06 20:00:00,586.8
2014-08-07 20:00:00,590.6
2014-08-08 20:00:00,589.98
2014-08-09 20:00:00,588.61
2014-08-10 20:00:00,572.51
2014-08-11 20:00:00,569.54
2014-08-12 20:00:00,547.3
2014-08-13 20:00:00,510.98
2014-08-14 20:00:00,496.39
2014-08-15 20:00:00,519.01
2014-08-16 20:00:00,497.4
2014-08-17 20:00:00,467.04
2014-08-18 20:00:00,487.0
2014-08-19 20:00:00,511.0
2014-08-20 20:00:00,517.47
2014-08-21 20:00:00,514.13
2014-08-22 20:00:00,499.5
2014-08-23 20:00:00,510.82
2014-08-24 20:00:00,501.76
2014-08-25 20:00:00,513.34
2014-08-26 20:00:00,508.35
2014-08-27 20:00:00,505.87
2014-08-28 20:00:00,508.52
2014-08-29 20:00:00,499.15
2014-08-30 20:00:00,477.81
2014-08-31 20:00:00,472.6
2014-09-01 20:00:00,475.45
2014-09-02 20:00:00,474.14
2014-09-03 20:00:00,489.68
2014-09-04 20:00:00,481.9
2014-09-05 20:00:00,482.61
2014-09-06 20:00:00,479.88
2014-09-07 20:00:00,471.1
2014-09-08 20:00:00,473.06
2014-09-09 20:00:00,478.12
2014-09-10 20:00:00,477.38
2014-09-11 20:00:00,474.37
2014-09-12 20:00:00,478.69
2014-09-13 20:00:00,476.5
2014-09-14 20:00:00,474.77
2014-09-15 20:00:00,466.5
2014-09-16 20:00:00,458.3
2014-09-17 20:00:00,424.99
2014-09-18 20:00:00,393.3
2014-09-19 20:00:00,408.4
2014-09-20 20:00:00,399.21
2014-09-21 20:00:00,404.99
2014-09-22 20:00:00,438.65
2014-09-23 20:00:00,424.51
2014-09-24 20:00:00,409.86
2014-09-25 20:00:00,404.01
2014-09-26 20:00:00,399.8
2014-09-27 20:00:00,376.7
2014-09-28 20:00:00,373.64
2014-09-29 20:00:00,387.0
2014-09-30 20:00:00,383.63
2014-10-01 20:00:00,371.39
2014-10-02 20:00:00,359.74
2014-10-03 20:00:00,328.25
2014-10-04 20:00:00,319.9
2014-10-05 20:00:00,327.56
2014-10-06 20:00:00,335.97
2014-10-07 20:00:00,352.9
2014-10-08 20:00:00,364.0
2014-10-09 20:00:00,359.1
2014-10-10 20:00:00,360.66
2014-10-11 20:00:00,378.05
2014-10-12 20:00:00,391.2
2014-10-13 20:00:00,399.0
2014-10-14 20:00:00,394.2
2014-10-15 20:00:00,381.6
2014-10-16 20:00:00,382.48
2014-10-17 20:00:00,390.9
2014-10-18 20:00:00,388.02
2014-10-19 20:00:00,380.55
2014-10-20 20:00:00,384.0
2014-10-21 20:00:00,378.8
2014-10-22 20:00:00,357.87
2014-10-23 20:00:00,356.58
2014-10-24 20:00:00,344.62
2014-10-25 20:00:00,353.01
2014-10-26 20:00:00,349.01
2014-10-27 20:00:00,352.7
2014-10-28 20:00:00,333.58
2014-10-29 20:00:00,345.08
2014-10-30 20:00:00,336.82
2014-10-31 20:00:00,325.9
2014-11-01 20:00:00,323.82
2014-11-02 19:00:00,325.0
2014-11-03 19:00:00,329.66
2014-11-04 19:00:00,338.62
2014-11-05 19:00:00,350.48
2014-11-06 19:00:00,341.84
2014-11-07 19:00:00,345.0
2014-11-08 19:00:00,362.61
2014-11-09 19:00:00,366.07
2014-11-10 19:00:00,367.65
2014-11-11 19:00:00,433.56
2014-11-12 19:00:00,417.65
2014-11-13 19:00:00,399.99
2014-11-14 19:00:00,375.34
2014-11-15 19:00:00,391.65
2014-11-16 19:00:00,387.5
2014-11-17 19:00:00,372.85
2014-11-18 19:00:00,375.26
2014-11-19 19:00:00,356.77
2014-11-20 19:00:00,350.46
2014-11-21 19:00:00,352.81
2014-11-22 19:00:00,368.25
2014-11-23 19:00:00,376.05
2014-11-24 19:00:00,377.02
2014-11-25 19:00:00,369.99
2014-11-26 19:00:00,370.0
2014-11-27 19:00:00,377.43
2014-11-28 19:00:00,376.28
2014-11-29 19:00:00,379.89
2014-11-30 19:00:00,382.0
2014-12-01 19:00:00,384.5
2014-12-02 19:00:00,376.0
2014-12-03 19:00:00,370.99
2014-12-04 19:00:00,378.18
2014-12-05 19:00:00,376.69
2014-12-06 19:00:00,376.02
2014-12-07 19:00:00,362.11
2014-12-08 19:00:00,351.99
2014-12-09 19:00:00,345.08
2014-12-10 19:00:00,348.53
2014-12-11 19:00:00,352.29
2014-12-12 19:00:00,346.56
2014-12-13 19:00:00,353.65
2014-12-14 19:00:00,346.01
2014-12-15 19:00:00,325.1
2014-12-16 19:00:00,318.86
2014-12-17 19:00:00,311.77
2014-12-18 19:00:00,318.47
2014-12-19 19:00:00,329.66
2014-12-20 19:00:00,320.79
2014-12-21 19:00:00,332.63
2014-12-22 19:00:00,335.7
2014-12-23 19:00:00,322.61
2014-12-24 19:00:00,318.5
2014-12-25 19:00:00,327.2
2014-12-26 19:00:00,315.89
2014-12-27 19:00:00,316.94
2014-12-28 19:00:00,312.64
2014-12-29 19:00:00,310.8
2014-12-30 19:00:00,322.3
2014-12-31 19:00:00,314.96
2015-01-01 19:00:00,315.81
2015-01-02 19:00:00,279.3
2015-01-03 19:00:00,264.19
2015-01-04 19:00:00,274.84
2015-01-05 19:00:00,288.43
2015-01-06 19:00:00,297.99
2015-01-07 19:00:00,283.21
2015-01-08 19:00:00,290.51
2015-01-09 19:00:00,276.03
2015-01-10 19:00:00,267.27
2015-01-11 19:00:00,268.75
2015-01-12 19:00:00,228.07
2015-01-13 19:00:00,182.0
2015-01-14 19:00:00,209.81
2015-01-15 19:00:00,208.5
2015-01-16 19:00:00,201.24
2015-01-17 19:00:00,211.03
2015-01-18 19:00:00,216.2
2015-01-19 19:00:00,212.11
2015-01-20 19:00:00,228.08
2015-01-21 19:00:00,234.7
2015-01-22 19:00:00,233.12
2015-01-23 19:00:00,248.66
2015-01-24 19:00:00,254.73
2015-01-25 19:00:00,276.01
2015-01-26 19:00:00,265.09
2015-01-27 19:00:00,234.5
2015-01-28 19:00:00,233.01
2015-01-29 19:00:00,226.45
2015-01-30 19:00:00,215.8
2015-01-31 19:00:00,226.92
2015-02-01 19:00:00,238.99
2015-02-02 19:00:00,227.96
2015-02-03 19:00:00,227.8
2015-02-04 19:00:00,216.47
2015-02-05 19:00:00,222.65
2015-02-06 19:00:00,228.8
2015-02-07 19:00:00,223.85
2015-02-08 19:00:00,220.48
2015-02-09 19:00:00,220.87
2015-02-10 19:00:00,219.8
2015-02-11 19:00:00,222.39
2015-02-12 19:00:00,236.13
2015-02-13 19:00:00,257.0
2015-02-14 19:00:00,235.88
2015-02-15 19:00:00,233.5
2015-02-16 19:00:00,244.0
2015-02-17 19:00:00,236.26
2015-02-18 19:00:00,240.0
2015-02-19 19:00:00,244.5
2015-02-20 19:00:00,245.54
2015-02-21 19:00:00,236.5
2015-02-22 19:00:00,239.4
2015-02-23 19:00:00,239.73
2015-02-24 19:00:00,237.99
2015-02-25 19:00:00,236.93
2015-02-26 19:00:00,255.05
2015-02-27 19:00:00,255.7
2015-02-28 19:00:00,262.4
2015-03-01 19:00:00,277.41
2015-03-02 19:00:00,283.75
2015-03-03 19:00:00,273.33
2015-03-04 19:00:00,277.69
2015-03-05 19:00:00,273.36
2015-03-06 19:00:00,276.97
2015-03-07 19:00:00,275.59
2015-03-08 20:00:00,291.0
2015-03-09 20:00:00,292.53126426
2015-03-10 20:00:00,296.6
2015-03-11 20:00:00,295.55
2015-03-12 20:00:00,283.18
2015-03-13 20:00:00,282.6
2015-03-14 20:00:00,286.9
2015-03-15 20:00:00,291.22
2015-03-16 20:00:00,285.29834754
2015-03-17 20:00:00,257.21
2015-03-18 20:00:00,261.98
2015-03-19 20:00:00,262.19
2015-03-20 20:00:00,260.47
2015-03-21 20:00:00,268.82
2015-03-22 20:00:00,267.23
2015-03-23 20:00:00,246.0
2015-03-24 20:00:00,246.29
2015-03-25 20:00:00,249.33
2015-03-26 20:00:00,246.5
2015-03-27 20:00:00,252.95
2015-03-28 20:00:00,242.74
2015-03-29 20:00:00,247.93
2015-03-30 20:00:00,244.51
2015-03-31 20:00:00,246.93
2015-04-01 20:00:00,253.23
2015-04-02 20:00:00,254.24
2015-04-03 20:00:00,253.6
2015-04-04 20:00:00,260.5
2015-04-05 20:00:00,255.73
2015-04-06 20:00:00,253.7
2015-04-07 20:00:00,244.92
2015-04-08 20:00:00,243.58
2015-04-09 20:00:00,236.15350246
2015-04-10 20:00:00,236.86
2015-04-11 20:00:00,236.38
2015-04-12 20:00:00,224.9
2015-04-13 20:00:00,220.16
2015-04-14 20:00:00,223.98
2015-04-15 20:00:00,228.14
2015-04-16 20:00:00,222.4
2015-04-17 20:00:00,223.08
2015-04-18 20:00:00,222.16
2015-04-19 20:00:00,224.33762666
2015-04-20 20:00:00,236.96
2015-04-21 20:00:00,234.14
2015-04-22 20:00:00,236.01
2015-04-23 20:00:00,231.38
2015-04-24 20:00:00,226.01
2015-04-25 20:00:00,219.7
2015-04-26 20:00:00,226.91
2015-04-27 20:00:00,225.3
2015-04-28 20:00:00,225.23
2015-04-29 20:00:00,236.11
2015-04-30 20:00:00,231.78
2015-05-01 20:00:00,234.81
2015-05-02 20:00:00,240.57
2015-05-03 20:00:00,238.54
2015-05-04 20:00:00,235.87
2015-05-05 20:00:00,229.27
2015-05-06 20:00:00,237.3
2015-05-07 20:00:00,244.5
2015-05-08 20:00:00,242.54
2015-05-09 20:00:00,240.73
2015-05-10 20:00:00,242.46
2015-05-11 20:00:00,241.90026016
2015-05-12 20:00:00,235.7
2015-05-13 20:00:00,236.7
2015-05-14 20:00:00,237.3
2015-05-15 20:00:00,235.7
2015-05-16 20:00:00,236.15
2015-05-17 20:00:00,232.82
2015-05-18 20:00:00,231.7
2015-05-19 20:00:00,234.24
2015-05-20 20:00:00,235.27
2015-05-21 20:00:00,240.97
2015-05-22 20:00:00,238.81
2015-05-23 20:00:00,240.96
2015-05-24 20:00:00,237.1
2015-05-25 20:00:00,237.36
2015-05-26 20:00:00,236.48
2015-05-27 20:00:00,236.86
2015-05-28 20:00:00,236.52
2015-05-29 20:00:00,232.54
2015-05-30 20:00:00,228.7
2015-05-31 20:00:00,222.0
2015-06-01 20:00:00,224.68
2015-06-02 20:00:00,225.14
2015-06-03 20:00:00,223.15499
2015-06-04 20:00:00,224.51
2015-06-05 20:00:00,225.66
2015-06-06 20:00:00,223.26
2015-06-07 20:00:00,228.76
2015-06-08 20:00:00,229.06
2015-06-09 20:00:00,228.6
2015-06-10 20:00:00,230.0
2015-06-11 20:00:00,229.55
2015-06-12 20:00:00,232.87
2015-06-13 20:00:00,233.54
2015-06-14 20:00:00,236.98
2015-06-15 20:00:00,252.17
2015-06-16 20:00:00,248.95
2015-06-17 20:00:00,249.51
2015-06-18 20:00:00,244.58
2015-06-19 20:00:00,245.38
2015-06-20 20:00:00,244.25
2015-06-21 20:00:00,246.67
2015-06-22 20:00:00,244.25
2015-06-23 20:00:00,239.8
2015-06-24 20:00:00,242.05
2015-06-25 20:00:00,243.29
2015-06-26 20:00:00,251.61
2015-06-27 20:00:00,248.71
2015-06-28 20:00:00,256.69
2015-06-29 20:00:00,263.07
2015-06-30 20:00:00,258.1
2015-07-01 20:00:00,254.52
2015-07-02 20:00:00,256.28
2015-07-03 20:00:00,260.58
2015-07-04 20:00:00,271.96
2015-07-05 20:00:00,269.23
2015-07-06 20:00:00,265.72
2015-07-07 20:00:00,270.52
2015-07-08 20:00:00,269.23
2015-07-09 20:00:00,285.36
2015-07-10 20:00:00,293.18
2015-07-11 20:00:00,311.15
2015-07-12 20:00:00,292.65
2015-07-13 20:00:00,286.83
2015-07-14 20:00:00,285.42
2015-07-15 20:00:00,278.94
2015-07-16 20:00:00,279.82
2015-07-17 20:00:00,277.25
2015-07-18 20:00:00,275.04
2015-07-19 20:00:00,280.17442435
2015-07-20 20:00:00,275.76823928
2015-07-21 20:00:00,277.90979191
2015-07-22 20:00:00,276.8792918
2015-07-23 20:00:00,288.98091819
2015-07-24 20:00:00,289.68543154
2015-07-25 20:00:00,293.06488905
2015-07-26 20:00:00,294.83701136
2015-07-27 20:00:00,295.62902684
2015-07-28 20:00:00,290.16076772
2015-07-29 20:00:00,288.22257264
2015-07-30 20:00:00,285.15458402
2015-07-31 20:00:00,280.87893274
2015-08-01 20:00:00,282.60488008
2015-08-02 20:00:00,281.16173043
2015-08-03 20:00:00,285.4747935
2015-08-04 20:00:00,282.77
2015-08-05 20:00:00,279.65
2015-08-06 20:00:00,279.98015419
2015-08-07 20:00:00,261.71552232
2015-08-08 20:00:00,267.63
2015-08-09 20:00:00,265.15
2015-08-10 20:00:00,271.96915658
2015-08-11 20:00:00,267.08322562
2015-08-12 20:00:00,264.48218458
2015-08-13 20:00:00,266.10064903
2015-08-14 20:00:00,262.23044691
2015-08-15 20:00:00,259.87196365
2015-08-16 20:00:00,257.85219704
2015-08-17 20:00:00,214.70922763
2015-08-18 20:00:00,227.0149336
2015-08-19 20:00:00,235.54402001
2015-08-20 20:00:00,232.85
2015-08-21 20:00:00,231.12663751
2015-08-22 20:00:00,229.21
2015-08-23 20:00:00,210.62121494
2015-08-24 20:00:00,222.73113329
2015-08-25 20:00:00,226.65780634
2015-08-26 20:00:00,225.77083653
2015-08-27 20:00:00,231.78125684
2015-08-28 20:00:00,230.7463483
2015-08-29 20:00:00,229.57513349
2015-08-30 20:00:00,230.75
2015-08-31 20:00:00,228.22
2015-09-01 20:00:00,229.97
2015-09-02 20:00:00,227.25
2015-09-03 20:00:00,231.39
2015-09-04 20:00:00,235.88401808
2015-09-05 20:00:00,241.29
2015-09-06 20:00:00,241.28528813
2015-09-07 20:00:00,244.02387526
2015-09-08 20:00:00,238.86895911
2015-09-09 20:00:00,239.26760524
2015-09-10 20:00:00,240.9
2015-09-11 20:00:00,236.49702599
2015-09-12 20:00:00,230.82
2015-09-13 20:00:00,231.01
2015-09-14 20:00:00,230.6
2015-09-15 20:00:00,229.6245831
2015-09-16 20:00:00,233.35483107
2015-09-17 20:00:00,233.78
2015-09-18 20:00:00,232.88
2015-09-19 20:00:00,232.24
2015-09-20 20:00:00,227.31
2015-09-21 20:00:00,231.20829135
2015-09-22 20:00:00,230.26
2015-09-23 20:00:00,235.27
2015-09-24 20:00:00,235.37650161
2015-09-25 20:00:00,234.66896058
2015-09-26 20:00:00,233.58
2015-09-27 20:00:00,239.99
2015-09-28 20:00:00,236.89
2015-09-29 20:00:00,237.14
2015-09-30 20:00:00,238.34
2015-10-01 20:00:00,238.27929905
2015-10-02 20:00:00,239.9189258
2015-10-03 20:00:00,239.5130376
2015-10-04 20:00:00,240.95399285
2015-10-05 20:00:00,246.64046443
2015-10-06 20:00:00,244.0
2015-10-07 20:00:00,242.94036567
2015-10-08 20:00:00,244.35
2015-10-09 20:00:00,246.06311137
2015-10-10 20:00:00,248.98949052
2015-10-11 20:00:00,246.33560512
2015-10-12 20:00:00,250.99018422
2015-10-13 20:00:00,253.27167508
2015-10-14 20:00:00,255.00727116
2015-10-15 20:00:00,263.43003994
2015-10-16 20:00:00,272.9
2015-10-17 20:00:00,265.00004785
2015-10-18 20:00:00,265.1
2015-10-19 20:00:00,271.14
2015-10-20 20:00:00,268.16546742
2015-10-21 20:00:00,275.83779042
2015-10-22 20:00:00,279.18739697
2015-10-23 20:00:00,284.25373921
2015-10-24 20:00:00,284.96424996
2015-10-25 20:00:00,287.20690841
2015-10-26 20:00:00,295.33056259
2015-10-27 20:00:00,304.41319098
2015-10-28 20:00:00,315.48991418
2015-10-29 20:00:00,329.10244784
2015-10-30 20:00:00,315.55604126
2015-10-31 20:00:00,329.65906137
2015-11-01 19:00:00,365.31698312
2015-11-02 19:00:00,404.97791987
2015-11-03 19:00:00,409.35024613
2015-11-04 19:00:00,387.14360773
2015-11-05 19:00:00,374.16472854
2015-11-06 19:00:00,384.94496862
2015-11-07 19:00:00,374.09438799
2015-11-08 19:00:00,379.62059484
2015-11-09 19:00:00,339.85592054
2015-11-10 19:00:00,314.420458
2015-11-11 19:00:00,336.82065995
2015-11-12 19:00:00,338.5293474
2015-11-13 19:00:00,334.07718572
2015-11-14 19:00:00,320.60344575
2015-11-15 19:00:00,332.53767175
2015-11-16 19:00:00,336.36410205
2015-11-17 19:00:00,335.88485683
2015-11-18 19:00:00,326.41
2015-11-19 19:00:00,322.21193126
2015-11-20 19:00:00,327.80412655
2015-11-21 19:00:00,323.71
2015-11-22 19:00:00,323.0
2015-11-23 19:00:00,321.0
2015-11-24 19:00:00,328.98
2015-11-25 19:00:00,353.85364844
2015-11-26 19:00:00,358.19
2015-11-27 19:00:00,357.44694797
2015-11-28 19:00:00,373.66442764
2015-11-29 19:00:00,376.86878246
2015-11-30 19:00:00,362.64486363
2015-12-01 19:00:00,359.12
2015-12-02 19:00:00,360.84039785
2015-12-03 19:00:00,363.98
2015-12-04 19:00:00,389.64343922
2015-12-05 19:00:00,389.94099716
2015-12-06 19:00:00,396.7
2015-12-07 19:00:00,421.46992564
2015-12-08 19:00:00,418.39370249
2015-12-09 19:00:00,415.24891789
2015-12-10 19:00:00,456.82966708
2015-12-11 19:00:00,436.45074343
2015-12-12 19:00:00,433.40977706
2015-12-13 19:00:00,444.01
2015-12-14 19:00:00,465.43889637
2015-12-15 19:00:00,454.65135234
2015-12-16 19:00:00,455.53299007
2015-12-17 19:00:00,463.17
2015-12-18 19:00:00,462.15674202
2015-12-19 19:00:00,442.61203903
2015-12-20 19:00:00,437.43562871
2015-12-21 19:00:00,433.92
2015-12-22 19:00:00,442.61036173
2015-12-23 19:00:00,455.79062962
2015-12-24 19:00:00,455.84
2015-12-25 19:00:00,418.16532504
2015-12-26 19:00:00,422.99720285
2015-12-27 19:00:00,421.03227736
2015-12-28 19:00:00,431.8920281
2015-12-29 19:00:00,423.60933905
2015-12-30 19:00:00,430.15952998
2015-12-31 19:00:00,434.0589915
2016-01-01 19:00:00,433.3868399
2016-01-02 19:00:00,430.13527368
2016-01-03 19:00:00,433.13827934
2016-01-04 19:00:00,433.30388763
2016-01-05 19:00:00,429.00200267
2016-01-06 19:00:00,458.79863499
2016-01-07 19:00:00,454.44
2016-01-08 19:00:00,450.30706748
2016-01-09 19:00:00,449.96246623
2016-01-10 19:00:00,449.19
2016-01-11 19:00:00,432.13407159
2016-01-12 19:00:00,432.75703765
2016-01-13 19:00:00,430.03
2016-01-14 19:00:00,358.84512939
2016-01-15 19:00:00,388.41817805
2016-01-16 19:00:00,381.98708467
2016-01-17 19:00:00,386.1106531
2016-01-18 19:00:00,375.69581508
2016-01-19 19:00:00,419.21810506
2016-01-20 19:00:00,409.55902838
2016-01-21 19:00:00,381.80445276
2016-01-22 19:00:00,385.57
2016-01-23 19:00:00,402.92325442
2016-01-24 19:00:00,391.06364478
2016-01-25 19:00:00,391.41866333
2016-01-26 19:00:00,394.94685968
2016-01-27 19:00:00,378.42392856
2016-01-28 19:00:00,378.50946675
2016-01-29 19:00:00,378.32432315
2016-01-30 19:00:00,365.74020252
2016-01-31 19:00:00,371.37451613
2016-02-01 19:00:00,372.92557438
2016-02-02 19:00:00,368.97910133
2016-02-03 19:00:00,389.95945903
2016-02-04 19:00:00,384.6132003
2016-02-05 19:00:00,375.37431128
2016-02-06 19:00:00,373.88643025
2016-02-07 19:00:00,370.71865917
2016-02-08 19:00:00,374.15359124
2016-02-09 19:00:00,380.92555393
2016-02-10 19:00:00,378.22504634
2016-02-11 19:00:00,382.60414266
2016-02-12 19:00:00,392.96468735
2016-02-13 19:00:00,406.55956836
2016-02-14 19:00:00,399.88625872
2016-02-15 19:00:00,407.40843843
2016-02-16 19:00:00,415.07931586
2016-02-17 19:00:00,421.18364221
2016-02-18 19:00:00,420.40770112
