date,open,high,low,close,adj close,volume
2023-08-22,26130.75,26135.51,25520.73,26031.66,26031.66,14503820706
2023-08-21,26188.69,26220.2,25846.09,26124.14,26124.14,13371557893
2023-08-20,26096.86,26260.68,26004.31,26189.58,26189.58,9036580420
2023-08-19,26047.83,26249.45,25802.41,26096.21,26096.21,10631443812
2023-08-18,26636.08,26808.2,25668.92,26049.56,26049.56,24026236529
2023-08-17,28699.8,28745.95,25409.11,26664.55,26664.55,31120851211
2023-08-16,29169.07,29221.98,28701.78,28701.78,28701.78,14949271904
2023-08-15,29408.05,29439.12,29088.85,29170.35,29170.35,12640195779
2023-08-14,29283.26,29660.25,29124.11,29408.44,29408.44,14013695304
2023-08-13,29416.59,29441.43,29265.81,29282.91,29282.91,7329897180
2023-08-12,29399.79,29465.11,29357.59,29415.96,29415.96,6194358008
2023-08-11,29424.9,29517.77,29253.52,29397.71,29397.71,10195168197
2023-08-10,29563.97,29688.56,29354.45,29429.59,29429.59,11865344789
2023-08-09,29766.7,30093.44,29376.8,29561.49,29561.49,18379521213
2023-08-08,29180.02,30176.8,29113.81,29765.49,29765.49,17570561357
2023-08-07,29038.51,29244.28,28724.14,29180.58,29180.58,13618163710
2023-08-06,29043.7,29160.82,28963.83,29041.86,29041.86,7269806994
2023-08-05,29075.39,29102.46,28957.8,29042.13,29042.13,6598366353
2023-08-04,29174.38,29302.08,28885.34,29074.09,29074.09,12036639988
2023-08-03,29161.81,29375.71,28959.49,29178.68,29178.68,12780357746
2023-08-02,29704.15,29988.0,28946.51,29151.96,29151.96,19212655598
2023-08-01,29230.87,29675.73,28657.02,29675.73,29675.73,18272392391
2023-07-31,29278.31,29489.87,29131.58,29230.11,29230.11,11656781982
2023-07-30,29357.09,29443.17,29059.5,29275.31,29275.31,8678454527
2023-07-29,29319.45,29396.84,29264.17,29356.92,29356.92,6481775959
2023-07-28,29212.16,29521.51,29125.85,29319.25,29319.25,11218474952
2023-07-27,29353.8,29560.97,29099.35,29210.69,29210.69,10770779217
2023-07-26,29225.76,29675.55,29113.91,29354.97,29354.97,13497554655
2023-07-25,29178.97,29353.16,29062.43,29227.39,29227.39,10266772793
2023-07-24,30081.66,30093.39,28934.29,29176.92,29176.92,15395817395
2023-07-23,29790.11,30330.64,29741.53,30084.54,30084.54,9220145050
2023-07-22,29908.7,29991.62,29664.12,29771.8,29771.8,7873300598
2023-07-21,29805.11,30046.0,29733.85,29908.74,29908.74,10972789818
2023-07-20,29915.25,30195.53,29638.1,29792.02,29792.02,14655207121
2023-07-19,29862.05,30184.18,29794.27,29913.92,29913.92,12128602812
2023-07-18,30147.07,30233.66,29556.43,29856.56,29856.56,13138897269
2023-07-17,30249.63,30336.4,29685.78,30145.89,30145.89,13240156074
2023-07-16,30297.47,30437.56,30089.67,30249.13,30249.13,8516564470
2023-07-15,30331.78,30407.78,30263.46,30295.81,30295.81,8011667756
2023-07-14,31474.72,31582.25,29966.39,30334.07,30334.07,20917902660
2023-07-13,30387.49,31814.52,30268.35,31476.05,31476.05,23686079548
2023-07-12,30622.25,30959.96,30228.84,30391.65,30391.65,14805659717
2023-07-11,30417.63,30788.31,30358.1,30620.95,30620.95,12151839152
2023-07-10,30172.42,31026.08,29985.39,30414.47,30414.47,14828209155
2023-07-09,30291.61,30427.59,30085.59,30171.23,30171.23,7903327692
2023-07-08,30346.92,30374.44,30080.16,30292.54,30292.54,7509378699
2023-07-07,29908.0,30434.64,29777.29,30342.27,30342.27,13384770155
2023-07-06,30507.15,31460.05,29892.23,29909.34,29909.34,21129219509
2023-07-05,30778.72,30877.33,30225.61,30514.17,30514.17,12481622280
2023-07-04,31156.87,31325.2,30659.36,30777.58,30777.58,12810828427
2023-07-03,30624.52,31375.61,30586.51,31156.44,31156.44,15271884873
2023-07-02,30587.27,30766.14,30264.02,30620.77,30620.77,10533418042
2023-07-01,30471.85,30641.29,30328.87,30590.08,30590.08,9086606733
2023-06-30,30441.35,31256.86,29600.28,30477.25,30477.25,26387306197
2023-06-29,30086.19,30796.25,30057.2,30445.35,30445.35,13180860821
2023-06-28,30696.56,30703.28,29921.82,30086.25,30086.25,14571500779
2023-06-27,30274.32,31006.79,30236.65,30688.16,30688.16,16428827944
2023-06-26,30480.52,30636.03,29955.74,30271.13,30271.13,16493186997
2023-06-25,30545.15,31041.27,30327.94,30480.26,30480.26,12703464114
2023-06-24,30708.74,30804.15,30290.15,30548.7,30548.7,12147822496
2023-06-23,29896.38,31389.54,29845.21,30695.47,30695.47,24115570085
2023-06-22,29995.94,30496.0,29679.16,29912.28,29912.28,20653160491
2023-06-21,28311.31,30737.33,28283.41,30027.3,30027.3,33346760979
2023-06-20,26841.66,28388.97,26668.79,28327.49,28327.49,22211859147
2023-06-19,26335.44,26984.61,26312.83,26851.03,26851.03,12826986222
2023-06-18,26510.46,26675.93,26325.89,26336.21,26336.21,9565695129
2023-06-17,26328.68,26769.39,26174.49,26510.68,26510.68,11090276850
2023-06-16,25575.28,26463.17,25245.36,26327.46,26327.46,16324646965
2023-06-15,25121.67,25735.31,24797.17,25576.39,25576.39,15837384409
2023-06-14,25920.26,26041.8,24902.15,25124.68,25124.68,14265717766
2023-06-13,25902.94,26376.35,25728.37,25918.73,25918.73,14143474486
2023-06-12,25934.29,26087.92,25675.2,25902.5,25902.5,11677889997
2023-06-11,25854.03,26203.44,25668.99,25940.17,25940.17,10732609603
2023-06-10,26481.76,26531.04,25501.84,25851.24,25851.24,19872933189
2023-06-09,26505.92,26770.29,26339.31,26480.38,26480.38,11015551640
2023-06-08,26347.65,26797.51,26246.66,26508.22,26508.22,11904824295
2023-06-07,27235.65,27332.18,26146.99,26346.0,26346.0,19530045082
2023-06-06,25732.11,27313.82,25434.87,27238.78,27238.78,21929670693
2023-06-05,27123.11,27129.98,25445.17,25760.1,25760.1,21513292646
2023-06-04,27075.12,27407.02,26968.22,27119.07,27119.07,9360912318
2023-06-03,27252.32,27317.05,26958.0,27075.13,27075.13,8385597470
2023-06-02,26824.56,27303.86,26574.64,27249.59,27249.59,14837415000
2023-06-01,27218.41,27346.11,26671.72,26819.97,26819.97,14678970415
2023-05-31,27700.53,27831.68,26866.45,27219.66,27219.66,15656371534
2023-05-30,27745.12,28044.76,27588.5,27702.35,27702.35,13251081851
2023-05-29,28075.59,28432.04,27563.88,27745.88,27745.88,15181308984
2023-05-28,26871.16,28193.45,26802.75,28085.65,28085.65,14545229578
2023-05-27,26720.18,26888.88,26621.14,26868.35,26868.35,7892015141
2023-05-26,26474.18,26916.67,26343.95,26719.29,26719.29,12711619225
2023-05-25,26329.46,26591.52,25890.59,26476.21,26476.21,13851122697
2023-05-24,27224.6,27224.6,26106.58,26334.82,26334.82,16299104428
2023-05-23,26855.96,27434.68,26816.18,27225.73,27225.73,13697203143
2023-05-22,26749.89,27045.73,26549.73,26851.28,26851.28,11056770492
2023-05-21,27118.42,27265.92,26706.92,26753.83,26753.83,8647416921
2023-05-20,26888.84,27155.16,26843.28,27129.59,27129.59,7044911360
2023-05-19,26826.75,27128.62,26700.21,26890.13,26890.13,11258983301
2023-05-18,27401.65,27466.53,26415.1,26832.21,26832.21,15222938600
2023-05-17,27035.47,27465.93,26600.14,27398.8,27398.8,15140006925
2023-05-16,27171.51,27299.3,26878.95,27036.65,27036.65,12732238816
2023-05-15,26931.38,27646.35,26766.1,27192.69,27192.69,14413231792
2023-05-14,26788.97,27150.98,26661.36,26930.64,26930.64,10014858959
2023-05-13,26807.77,27030.48,26710.87,26784.08,26784.08,9999171605
2023-05-12,26987.66,27055.65,25878.43,26804.99,26804.99,19313599897
2023-05-11,27621.09,27621.94,26781.83,27000.79,27000.79,16724343943
2023-05-10,27654.64,28322.69,26883.67,27621.76,27621.76,20656025026
2023-05-09,27695.07,27821.4,27375.6,27658.78,27658.78,14128593256
2023-05-08,28450.46,28663.27,27310.13,27694.27,27694.27,19122903752
2023-05-07,28901.62,29157.52,28441.37,28454.98,28454.98,11301355486
2023-05-06,29538.86,29820.13,28468.97,28904.62,28904.62,15913866714
2023-05-05,28851.48,29668.91,28845.51,29534.38,29534.38,17936566518
2023-05-04,29031.3,29353.19,28694.04,28847.71,28847.71,15548678514
2023-05-03,28680.49,29259.53,28178.39,29006.31,29006.31,19122972518
2023-05-02,28087.18,28881.3,27924.12,28680.54,28680.54,16432924527
2023-05-01,29227.1,29329.94,27680.79,28091.57,28091.57,18655599976
