date,open,high,low,close,adj close,volume
Dec 7 2022,17089.51,17109.38,16750.56,16848.13,16848.13,19675404389
Dec 6 2022,16975.24,17091.86,16939.92,17089.50,17089.50,19889922369
Dec 5 2022,17128.89,17378.15,16922.43,16974.83,16974.83,22209086834
Dec 4 2022,16908.17,17157.77,16903.44,17130.49,17130.49,16824520830
Dec 3 2022,17090.10,17116.04,16888.14,16908.24,16908.24,16217776704
Dec 2 2022,16968.68,17088.66,16877.88,17088.66,17088.66,19539705127
Dec 1 2022,17168.00,17197.50,16888.39,16967.13,16967.13,22895392882
Nov 30 2022,16445.48,17190.94,16445.48,17168.57,17168.57,29523576583
Nov 29 2022,16217.64,16522.26,16139.40,16444.98,16444.98,23581685468
Nov 28 2022,16440.22,16482.93,16054.53,16217.32,16217.32,27743025156
Nov 27 2022,16463.88,16594.41,16437.03,16444.63,16444.63,20443898509
Nov 26 2022,16521.58,16666.86,16416.23,16464.28,16464.28,18000008764
Nov 25 2022,16602.27,16603.32,16388.40,16521.84,16521.84,18678255976
Nov 24 2022,16611.64,16771.47,16501.77,16604.46,16604.46,26129037414
Nov 23 2022,16195.59,16638.19,16170.50,16610.71,16610.71,32958875628
Nov 22 2022,15782.30,16253.05,15656.61,16189.77,16189.77,30726828760
Nov 21 2022,16291.22,16291.22,15599.05,15787.28,15787.28,37429485518
Nov 20 2022,16712.92,16746.78,16248.69,16291.83,16291.83,21313378652
Nov 19 2022,16696.22,16797.88,16570.41,16711.55,16711.55,16106223492
Nov 18 2022,16687.91,16947.06,16564.61,16697.78,16697.78,26862218609
Nov 17 2022,16670.43,16726.44,16460.68,16687.52,16687.52,27868914022
Nov 16 2022,16884.34,16960.29,16430.11,16669.44,16669.44,33925512989
Nov 15 2022,16617.48,17051.96,16542.55,16884.61,16884.61,36599436183
Nov 14 2022,16352.03,17109.32,15872.94,16618.20,16618.20,49630243054
Nov 13 2022,16799.72,16920.77,16320.63,16353.37,16353.37,27209183682
Nov 12 2022,17036.88,17066.68,16651.78,16799.19,16799.19,29717699419
Nov 11 2022,17583.25,17650.94,16543.48,17034.29,17034.29,55871616488
Nov 10 2022,15883.16,18054.31,15834.02,17586.77,17586.77,83202283721
Nov 9 2022,18543.76,18590.46,15682.69,15880.78,15880.78,102905151606
Nov 8 2022,20600.67,20664.61,17603.54,18541.27,18541.27,118992465607
Nov 7 2022,20924.62,21053.25,20489.97,20602.82,20602.82,53510852236
Nov 6 2022,21285.06,21345.38,20920.19,20926.49,20926.49,35082693210
Nov 5 2022,21144.83,21446.89,21097.63,21282.69,21282.69,37846047609
Nov 4 2022,20208.77,21209.56,20188.02,21147.23,21147.23,64072727950
Nov 3 2022,20162.69,20382.10,20086.24,20209.99,20209.99,43228750179
Nov 2 2022,20482.96,20742.81,20087.13,20159.50,20159.50,55552169483
Nov 1 2022,20494.90,20647.29,20359.85,20485.27,20485.27,39819303159
Oct 31 2022,20633.70,20795.32,20287.46,20495.77,20495.77,45668466815
Oct 30 2022,20817.98,20917.01,20547.46,20635.60,20635.60,31486345556
Oct 29 2022,20595.10,20988.39,20566.48,20818.48,20818.48,40369840645
Oct 28 2022,20287.96,20724.98,20086.07,20595.35,20595.35,43994715910
Oct 27 2022,20772.80,20854.04,20255.37,20285.84,20285.84,49625110402
Oct 26 2022,20092.24,20938.13,20076.12,20770.44,20770.44,58895950537
Oct 25 2022,19344.96,20348.41,19261.45,20095.86,20095.86,47761524910
Oct 24 2022,19567.77,19589.13,19206.32,19345.57,19345.57,30202235805
Oct 23 2022,19207.73,19646.65,19124.20,19567.01,19567.01,22128794335
Oct 22 2022,19172.38,19248.07,19132.24,19208.19,19208.19,16104440957
Oct 21 2022,19053.20,19237.38,18770.97,19172.47,19172.47,32459287866
Oct 20 2022,19138.09,19315.20,18971.46,19053.74,19053.74,24493974420
Oct 19 2022,19335.03,19348.42,19127.69,19139.54,19139.54,22425387184
Oct 18 2022,19550.47,19666.99,19144.77,19334.42,19334.42,30580012344
Oct 17 2022,19268.56,19635.80,19173.33,19550.76,19550.76,27472552998
Oct 16 2022,19068.91,19389.60,19068.91,19268.09,19268.09,17988916650
Oct 15 2022,19185.44,19212.54,19019.25,19067.63,19067.63,16192235532
Oct 14 2022,19382.53,19889.15,19115.41,19185.66,19185.66,38452356727
Oct 13 2022,19156.97,19453.33,18319.82,19382.90,19382.90,44219840004
Oct 12 2022,19052.65,19203.20,19029.76,19157.45,19157.45,24950173846
Oct 11 2022,19139.00,19241.96,18925.60,19051.42,19051.42,28711532910
Oct 10 2022,19446.42,19515.47,19102.98,19141.48,19141.48,27425022774
Oct 9 2022,19417.48,19542.54,19349.26,19446.43,19446.43,16837262532
Oct 8 2022,19546.33,19601.70,19299.41,19416.57,19416.57,16437423167
Oct 7 2022,19957.56,20041.09,19395.79,19546.85,19546.85,29227315390
Oct 6 2022,20161.04,20408.39,19900.09,19955.44,19955.44,34711412966
Oct 5 2022,20335.90,20343.75,19801.80,20160.72,20160.72,33223790572
Oct 4 2022,19623.58,20380.34,19523.84,20336.84,20336.84,35887278685
Oct 3 2022,19044.07,19653.54,19025.23,19623.58,19623.58,30484729489
Oct 2 2022,19311.85,19370.31,18970.62,19044.11,19044.11,20765955327
Oct 1 2022,19431.11,19471.15,19231.08,19312.10,19312.10,18719537670
Sep 30 2022,19573.43,20109.85,19265.66,19431.79,19431.79,43975248085
Sep 29 2022,19427.78,19589.27,18924.35,19573.05,19573.05,41037843771
Sep 28 2022,19104.62,19688.34,18553.30,19426.72,19426.72,53071298734
Sep 27 2022,19221.84,20338.46,18915.67,19110.55,19110.55,58571439619
Sep 26 2022,18803.90,19274.87,18721.29,19222.67,19222.67,44148798321
Sep 25 2022,18936.31,19134.73,18696.47,18802.10,18802.10,23359966112
Sep 24 2022,19296.99,19310.20,18861.97,18937.01,18937.01,26149643168
Sep 23 2022,19412.40,19464.67,18617.55,19297.64,19297.64,38896078052
Sep 22 2022,18534.65,19456.91,18415.59,19413.55,19413.55,41135767926
Sep 21 2022,18891.28,19674.63,18290.31,18547.40,18547.40,46363793975
Sep 20 2022,19545.59,19602.46,18813.46,18890.79,18890.79,36791346508
Sep 19 2022,19418.57,19639.48,18390.32,19544.13,19544.13,40177002624
Sep 18 2022,20127.23,20127.23,19387.49,19419.51,19419.51,31254779144
Sep 17 2022,19777.03,20162.53,19777.03,20127.58,20127.58,24957448100
Sep 16 2022,19704.01,19870.63,19400.08,19772.58,19772.58,30123362273
Sep 15 2022,20242.29,20318.17,19636.73,19701.21,19701.21,36389011503
Sep 14 2022,20184.55,20467.20,19793.40,20241.09,20241.09,37872380889
Sep 13 2022,22371.48,22673.82,20062.67,20296.71,20296.71,51091116622
Sep 12 2022,21770.15,22439.18,21603.90,22370.45,22370.45,50212088965
Sep 11 2022,21678.54,21770.55,21406.95,21769.26,21769.26,34493951963
Sep 10 2022,21376.91,21760.28,21168.72,21680.54,21680.54,36913738894
Sep 9 2022,19328.14,21439.41,19310.96,21381.15,21381.15,48469528171
Sep 8 2022,19289.94,19417.35,19076.71,19329.83,19329.83,32194477850
Sep 7 2022,18837.68,19427.17,18644.47,19290.32,19290.32,35239757134
Sep 6 2022,19817.72,20155.27,18800.17,18837.67,18837.67,43403978910
Sep 5 2022,19988.79,20031.16,19673.05,19812.37,19812.37,28813460025
Sep 4 2022,19832.47,19999.69,19636.82,19986.71,19986.71,25245861652
Sep 3 2022,19969.72,20037.01,19698.36,19832.09,19832.09,23613051457
Sep 2 2022,20126.07,20401.57,19814.77,19969.77,19969.77,29123998928
Sep 1 2022,20050.50,20198.39,19653.97,20127.14,20127.14,30182031010
Aug 31 2022,19799.58,20420.99,19799.58,20049.76,20049.76,33225232872
Aug 30 2022,20298.61,20542.64,19617.64,19796.81,19796.81,34483360283
Aug 29 2022,19615.15,20357.46,19600.79,20297.99,20297.99,32637854078
Aug 28 2022,20041.04,20139.05,19616.81,19616.81,19616.81,24366810591
Aug 27 2022,20262.48,20340.78,19890.52,20041.74,20041.74,30116729776
Aug 26 2022,21596.09,21804.91,20199.48,20260.02,20260.02,42326789564
Aug 25 2022,21395.46,21789.64,21362.44,21600.90,21600.90,31028679593
Aug 24 2022,21526.46,21783.08,21195.01,21395.02,21395.02,31962253368
Aug 23 2022,21401.04,21646.20,20955.14,21528.09,21528.09,31878280659
Aug 22 2022,21531.46,21531.46,20939.18,21398.91,21398.91,31666498758
Aug 21 2022,21160.39,21668.85,21103.20,21534.12,21534.12,23102307723
Aug 20 2022,20872.84,21350.81,20856.73,21166.06,21166.06,27595671000
Aug 19 2022,23213.31,23213.31,20868.85,20877.55,20877.55,40509610260
Aug 18 2022,23341.04,23563.83,23177.60,23212.74,23212.74,23747613147
Aug 17 2022,23881.32,24407.06,23243.35,23336.00,23336.00,30931623076
Aug 16 2022,24126.14,24228.42,23733.50,23883.29,23883.29,27753685646
Aug 15 2022,24318.32,25135.59,23839.78,24136.97,24136.97,35123501685
Aug 14 2022,24429.06,24974.91,24206.26,24319.33,24319.33,22994133555
Aug 13 2022,24402.19,24860.05,24346.12,24424.07,24424.07,22987346289
Aug 12 2022,23957.20,24412.57,23657.27,24402.82,24402.82,27265804688
Aug 11 2022,23948.35,24822.63,23901.00,23957.53,23957.53,37127036580
Aug 10 2022,23162.90,24127.41,22771.52,23947.64,23947.64,32837431722
Aug 9 2022,23811.48,23898.62,22982.00,23164.32,23164.32,23555719219
Aug 8 2022,23179.53,24203.69,23176.55,23809.49,23809.49,28575544847
Aug 7 2022,22963.51,23359.01,22894.56,23175.89,23175.89,15886817043
Aug 6 2022,23291.42,23326.56,22961.28,22961.28,22961.28,15978259885
Aug 5 2022,22626.83,23422.83,22612.18,23289.31,23289.31,28881249043
Aug 4 2022,22848.21,23198.01,22485.70,22630.96,22630.96,25120229769
Aug 3 2022,22981.30,23578.65,22747.84,22846.51,22846.51,26288169966
Aug 2 2022,23308.43,23415.04,22710.08,22978.12,22978.12,28389250717
Aug 1 2022,23336.72,23464.79,22890.80,23314.20,23314.20,25849159141
Jul 31 2022,23652.07,24121.64,23275.70,23336.90,23336.90,23553591896
Jul 30 2022,23796.82,24572.58,23580.51,23656.21,23656.21,28148218301
Jul 29 2022,23845.21,24294.79,23481.17,23804.63,23804.63,35887249746
Jul 28 2022,22933.64,24110.47,22722.27,23843.89,23843.89,40212386158
Jul 27 2022,21244.17,22986.53,21070.81,22930.55,22930.55,31758955233
Jul 26 2022,21361.12,21361.12,20776.82,21239.75,21239.75,28624673855
Jul 25 2022,22607.16,22649.12,21361.64,21361.70,21361.70,35574561406
Jul 24 2022,22465.51,22974.00,22306.84,22609.16,22609.16,23565495303
Jul 23 2022,22706.98,22977.21,22002.91,22465.48,22465.48,24021799169
Jul 22 2022,23163.75,23671.93,22603.42,22714.98,22714.98,31421555646
Jul 21 2022,23233.20,23388.32,22431.15,23164.63,23164.63,33631012204
Jul 20 2022,23393.19,24196.82,23009.95,23231.73,23231.73,42932549127
Jul 19 2022,22467.85,23666.96,21683.41,23389.43,23389.43,48765202697
Jul 18 2022,20781.91,22633.03,20781.91,22485.69,22485.69,39974475562
Jul 17 2022,21195.04,21600.64,20778.18,20779.34,20779.34,22927802083
Jul 16 2022,20834.10,21514.40,20518.90,21190.32,21190.32,24302954056
Jul 15 2022,20573.16,21138.24,20397.00,20836.33,20836.33,25905575359
Jul 14 2022,20211.47,20789.89,19689.26,20569.92,20569.92,31158743333
Jul 13 2022,19325.97,20223.05,18999.95,20212.07,20212.07,33042430345
Jul 12 2022,19970.47,20043.45,19308.53,19323.91,19323.91,25810220018
Jul 11 2022,20856.35,20856.35,19924.54,19970.56,19970.56,24150249025
Jul 10 2022,21591.08,21591.08,20727.12,20860.45,20860.45,28688807249
Jul 9 2022,21716.83,21877.14,21445.96,21592.21,21592.21,29641127858
Jul 8 2022,21637.15,22314.94,21257.45,21731.12,21731.12,49899834488
Jul 7 2022,20547.81,21771.82,20296.10,21637.59,21637.59,25814972520
Jul 6 2022,20194.62,20595.53,19823.51,20548.25,20548.25,24598943708
Jul 5 2022,20225.35,20635.47,19341.23,20190.12,20190.12,26715546990
Jul 4 2022,19297.31,20258.75,19063.07,20231.26,20231.26,21594638208
Jul 3 2022,19242.10,19558.27,18966.95,19297.08,19297.08,16390821947
Jul 2 2022,19274.84,19371.75,19027.08,19242.26,19242.26,18100418740
Jul 1 2022,19820.47,20632.67,19073.71,19269.37,19269.37,30767551159
Jun 30 2022,20108.31,20141.16,18729.66,19784.73,19784.73,26267239923
Jun 29 2022,20281.17,20364.16,19937.79,20104.02,20104.02,23552740328
Jun 28 2022,20731.54,21164.42,20228.81,20280.63,20280.63,21381535161
Jun 27 2022,21028.24,21478.09,20620.20,20735.48,20735.48,20965695707
Jun 26 2022,21496.49,21783.72,21016.27,21027.29,21027.29,18027170497
Jun 25 2022,21233.61,21520.91,20964.59,21502.34,21502.34,18372538715
Jun 24 2022,21084.65,21472.92,20777.51,21231.66,21231.66,24957784918
Jun 23 2022,19986.61,21135.76,19950.12,21085.88,21085.88,26188097173
Jun 22 2022,20719.41,20835.75,19848.08,19987.03,19987.03,28574793478
Jun 21 2022,20594.29,21620.63,20415.06,20710.60,20710.60,28970212744
Jun 20 2022,20553.37,20913.32,19689.17,20599.54,20599.54,30818458597
Jun 19 2022,19010.90,20683.82,18067.15,20553.27,20553.27,35329942625
Jun 18 2022,20473.43,20736.04,17708.62,19017.64,19017.64,42009436760
Jun 17 2022,20385.72,21243.31,20326.52,20471.48,20471.48,27132421514
Jun 16 2022,22576.30,22868.92,20265.23,20381.65,20381.65,31183975654
Jun 15 2022,22196.73,22642.67,20178.38,22572.84,22572.84,54912007015
Jun 14 2022,22487.99,23018.95,20950.82,22206.79,22206.79,50913575242
Jun 13 2022,26737.58,26795.59,22141.26,22487.39,22487.39,68204556440
Jun 12 2022,28373.51,28502.69,26762.65,26762.65,26762.65,34163220274
Jun 11 2022,29084.67,29401.92,28236.21,28360.81,28360.81,27246574439
Jun 10 2022,30110.33,30245.81,28978.15,29083.80,29083.80,29867476527
Jun 9 2022,30215.28,30609.31,30020.27,30112.00,30112.00,21692004719
Jun 8 2022,31151.48,31253.69,29944.40,30214.36,30214.36,30242059107
Jun 7 2022,31371.74,31489.68,29311.68,31155.48,31155.48,40770974039
Jun 6 2022,29910.28,31693.29,29894.19,31370.67,31370.67,31947336829
Jun 5 2022,29835.12,30117.74,29574.45,29906.66,29906.66,17264085441
Jun 4 2022,29706.14,29930.56,29500.01,29832.91,29832.91,16588370958
Jun 3 2022,30467.81,30633.04,29375.69,29704.39,29704.39,26175547452
Jun 2 2022,29794.89,30604.73,29652.71,30467.49,30467.49,29083562061
Jun 1 2022,31792.55,31957.29,29501.59,29799.08,29799.08,41135817341
May 31 2022,31723.87,32249.86,31286.15,31792.31,31792.31,33538210634
May 30 2022,29443.37,31949.63,29303.57,31726.39,31726.39,39277993274
May 29 2022,29019.87,29498.01,28841.11,29445.96,29445.96,18093886409
May 28 2022,28622.63,28814.90,28554.57,28814.90,28814.90,35519577634
May 27 2022,29251.14,29346.94,28326.61,28627.57,28627.57,36582005748
May 26 2022,29564.78,29834.16,28261.91,29267.22,29267.22,36774325352
May 25 2022,29653.13,30157.79,29384.95,29562.36,29562.36,27525063551
May 24 2022,29101.13,29774.36,28786.59,29655.59,29655.59,26616506245
May 23 2022,30309.40,30590.59,28975.56,29098.91,29098.91,31483454557
May 22 2022,29432.47,30425.86,29275.18,30323.72,30323.72,21631532270
May 21 2022,29199.86,29588.87,29027.39,29432.23,29432.23,17274840442
May 20 2022,30311.12,30664.98,28793.61,29200.74,29200.74,30749382605
May 19 2022,28720.36,30430.75,28708.96,30314.33,30314.33,33773447707
May 18 2022,30424.48,30618.72,28720.27,28720.27,28720.27,31285268319
May 17 2022,29862.41,30694.49,29570.30,30425.86,30425.86,29101473475
May 16 2022,31304.38,31305.34,29251.88,29862.92,29862.92,32613897286
May 15 2022,30098.59,31308.19,29527.74,31305.11,31305.11,25835372065
May 14 2022,29285.64,30192.80,28702.91,30101.27,30101.27,28579868620
May 13 2022,29030.91,30924.80,28782.33,29283.10,29283.10,42841124537
May 12 2022,28936.73,30032.44,26350.49,29047.75,29047.75,66989173272
May 11 2022,31016.18,32013.40,28170.41,28936.36,28936.36,70388855818
May 10 2022,30273.65,32596.31,29944.80,31022.91,31022.91,59811038817
May 9 2022,34060.02,34222.07,30296.95,30296.95,30296.95,63355494961
May 8 2022,35502.94,35502.94,33878.96,34059.27,34059.27,36763041910
May 7 2022,36042.50,36129.93,34940.82,35501.95,35501.95,24375896406
May 6 2022,36573.18,36624.36,35482.13,36040.92,36040.92,37795577489
May 5 2022,39695.75,39789.28,35856.52,36575.14,36575.14,43106256317
May 4 2022,37748.01,39902.95,37732.06,39698.37,39698.37,36754404490
May 3 2022,38528.11,38630.00,37585.62,37750.45,37750.45,27326943244
May 2 2022,38472.19,39074.97,38156.56,38529.33,38529.33,32922642426
May 1 2022,37713.27,38627.86,37585.79,38469.09,38469.09,27002760110
Apr 30 2022,38605.86,38771.21,37697.94,37714.88,37714.88,23895713731
Apr 29 2022,39768.62,39887.27,38235.54,38609.82,38609.82,30882994649
Apr 28 2022,39241.43,40269.46,38941.42,39773.83,39773.83,33903704907
Apr 27 2022,38120.30,39397.92,37997.31,39241.12,39241.12,30981015184
Apr 26 2022,40448.42,40713.89,37884.98,38117.46,38117.46,34569088416
Apr 25 2022,39472.61,40491.75,38338.38,40458.31,40458.31,35445730570
Apr 24 2022,39478.38,39845.93,39233.54,39469.29,39469.29,17964398167
Apr 23 2022,39738.72,39935.86,39352.20,39486.73,39486.73,16138021249
Apr 22 2022,40525.86,40777.76,39315.42,39740.32,39740.32,28011716745
Apr 21 2022,41371.52,42893.58,40063.83,40527.36,40527.36,35372786395
Apr 20 2022,41501.75,42126.30,40961.10,41374.38,41374.38,27819532341
Apr 19 2022,40828.18,41672.96,40618.63,41502.75,41502.75,25303206547
Apr 18 2022,39721.20,40986.32,38696.19,40826.21,40826.21,33705182072
Apr 17 2022,40417.78,40570.73,39620.89,39716.95,39716.95,19087633042
Apr 16 2022,40552.32,40633.68,40078.43,40424.48,40424.48,16833150693
Apr 15 2022,39939.40,40617.72,39866.83,40553.46,40553.46,21756855753
Apr 14 2022,41160.22,41451.48,39695.75,39935.52,39935.52,24342001973
Apr 13 2022,40123.57,41430.05,39712.75,41166.73,41166.73,27691105228
Apr 12 2022,39533.71,40617.59,39388.33,40127.18,40127.18,30991500854
Apr 11 2022,42201.04,42424.59,39373.06,39521.90,39521.90,33949912166
Apr 10 2022,42781.09,43376.38,42021.21,42207.67,42207.67,17654475582
Apr 9 2022,42282.08,42786.82,42183.25,42782.14,42782.14,16050772496
Apr 8 2022,43505.14,43903.02,42183.29,42287.66,42287.66,27215995394
Apr 7 2022,43207.50,43860.70,42899.91,43503.85,43503.85,26101973106
Apr 6 2022,45544.36,45544.36,43193.95,43206.74,43206.74,39393395788
Apr 5 2022,46624.51,47106.14,45544.81,45555.99,45555.99,29640604055
Apr 4 2022,46445.27,46791.09,45235.82,46622.68,46622.68,32499785455
Apr 3 2022,45859.13,47313.48,45634.11,46453.57,46453.57,25414397610
Apr 2 2022,46285.50,47028.28,45782.51,45868.95,45868.95,29336594194
Apr 1 2022,45554.16,46616.24,44403.14,46281.64,46281.64,38162644287
Mar 31 2022,47062.15,47512.03,45390.54,45538.68,45538.68,33327427106
Mar 30 2022,47456.90,47655.15,46746.21,47062.66,47062.66,29333883962
Mar 29 2022,47100.44,48022.29,47100.44,47465.73,47465.73,31397059069
Mar 28 2022,46821.85,48086.84,46690.20,47128.00,47128.00,36362175703
Mar 27 2022,44505.36,46827.55,44437.29,46820.49,46820.49,28160889722
Mar 26 2022,44349.86,44736.00,44166.27,44500.83,44500.83,16950455995
Mar 25 2022,43964.55,44999.49,43706.29,44348.73,44348.73,30574413034
Mar 24 2022,42886.65,44131.86,42726.16,43960.93,43960.93,31042992291
Mar 23 2022,42364.38,42893.51,41877.51,42892.96,42892.96,25242943069
Mar 22 2022,41074.11,43124.71,40948.28,42358.81,42358.81,32004652376
Mar 21 2022,41246.13,41454.41,40668.04,41078.00,41078.00,24615543271
Mar 20 2022,42191.41,42241.16,41004.76,41247.82,41247.82,20127946682
Mar 19 2022,41794.65,42316.55,41602.67,42190.65,42190.65,19664853187
Mar 18 2022,40944.84,42195.75,40302.40,41801.16,41801.16,34421564942
Mar 17 2022,41140.84,41287.54,40662.87,40951.38,40951.38,22009601093
Mar 16 2022,39335.57,41465.45,39022.35,41143.93,41143.93,39616916192
Mar 15 2022,39664.25,39794.63,38310.21,39338.79,39338.79,23934000868
Mar 14 2022,37846.32,39742.50,37680.73,39666.75,39666.75,24322159070
Mar 13 2022,38884.73,39209.35,37728.14,37849.66,37849.66,17300745310
Mar 12 2022,38794.46,39308.60,38772.54,38904.01,38904.01,14616450657
Mar 11 2022,39439.97,40081.68,38347.43,38794.97,38794.97,26364890465
Mar 10 2022,41974.07,42004.73,38832.94,39437.46,39437.46,31078064711
Mar 9 2022,38742.82,42465.67,38706.09,41982.93,41982.93,32284121034
Mar 8 2022,38059.90,39304.44,37957.39,38737.27,38737.27,25776583476
Mar 7 2022,38429.30,39430.23,37260.20,38062.04,38062.04,28546143503
Mar 6 2022,39404.20,39640.18,38211.65,38419.98,38419.98,19745229902
Mar 5 2022,39148.45,39566.34,38777.04,39400.59,39400.59,16975917450
Mar 4 2022,42458.14,42479.61,38805.85,39137.61,39137.61,28516271427
Mar 3 2022,43925.20,44021.58,41914.75,42451.79,42451.79,24967782593
Mar 2 2022,44357.62,45077.58,43432.85,43924.12,43924.12,29183112630
Mar 1 2022,43194.50,44793.60,42952.59,44354.64,44354.64,32479047645
Feb 28 2022,37706.00,43760.46,37518.21,43193.23,43193.23,35690014104
Feb 27 2022,39098.70,39778.94,37268.98,37709.79,37709.79,23450127612
Feb 26 2022,39213.08,40005.35,38702.54,39105.15,39105.15,17467554129
Feb 25 2022,38333.75,39630.32,38111.34,39214.22,39214.22,26545599159
Feb 24 2022,37278.57,38968.84,34459.22,38332.61,38332.61,46383802093
Feb 23 2022,38285.28,39122.39,37201.82,37296.57,37296.57,21849073843
Feb 22 2022,37068.77,38359.86,36488.93,38286.03,38286.03,25493150450
Feb 21 2022,38423.21,39394.44,36950.48,37075.28,37075.28,29280402798
Feb 20 2022,40118.10,40119.89,38112.81,38431.38,38431.38,18340576452
Feb 19 2022,40026.02,40418.88,39713.06,40122.16,40122.16,13736557863
Feb 18 2022,40552.13,40929.15,39637.62,40030.98,40030.98,23310007704
Feb 17 2022,43937.07,44132.97,40249.37,40538.01,40538.01,26246662813
Feb 16 2022,44578.28,44578.28,43456.69,43961.86,43961.86,19792547657
Feb 15 2022,42586.46,44667.22,42491.04,44575.20,44575.20,22721659051
Feb 14 2022,42157.40,42775.78,41681.96,42586.92,42586.92,20827783012
Feb 13 2022,42236.57,42693.05,41950.94,42197.52,42197.52,14741589015
Feb 12 2022,42412.30,42992.55,41852.57,42244.47,42244.47,18152390304
Feb 11 2022,43571.13,43810.83,42114.54,42407.94,42407.94,26954925781
Feb 10 2022,44347.80,45661.17,43402.81,43565.11,43565.11,32142048537
Feb 9 2022,44096.70,44727.80,43232.97,44338.80,44338.80,23245887300
Feb 8 2022,43854.65,45293.87,42807.84,44118.45,44118.45,33079398868
Feb 7 2022,42406.78,44401.86,41748.16,43840.29,43840.29,28641855926
Feb 6 2022,41441.12,42500.79,41244.91,42412.43,42412.43,16142097334
Feb 5 2022,41501.48,41847.16,41038.10,41441.16,41441.16,19652846215
Feb 4 2022,37149.27,41527.79,37093.63,41500.88,41500.88,29412210792
Feb 3 2022,36944.80,37154.60,36375.54,37154.60,37154.60,18591534769
Feb 2 2022,38743.71,38834.62,36832.73,36952.98,36952.98,19155189416
Feb 1 2022,38481.77,39115.13,38113.66,38743.27,38743.27,20288500328
Jan 31 2022,37920.28,38647.26,36733.57,38483.13,38483.13,20734730465
Jan 30 2022,38151.92,38266.34,37437.71,37917.60,37917.60,14643548444
Jan 29 2022,37780.71,38576.26,37406.47,38138.18,38138.18,17194183075
Jan 28 2022,37128.45,37952.88,36211.11,37784.33,37784.33,22238830523
Jan 27 2022,36841.88,37148.32,35629.28,37138.23,37138.23,25041426629
Jan 26 2022,36950.52,38825.41,36374.91,36852.12,36852.12,31324598034
Jan 25 2022,36654.80,37444.57,35779.43,36954.00,36954.00,26428189594
Jan 24 2022,36275.73,37247.52,33184.06,36654.33,36654.33,41856658597
Jan 23 2022,35047.36,36433.31,34784.97,36276.80,36276.80,26017975951
Jan 22 2022,36471.59,36688.81,34349.25,35030.25,35030.25,39714385405
Jan 21 2022,40699.61,41060.53,35791.43,36457.32,36457.32,43011992031
Jan 20 2022,41744.03,43413.02,40672.82,40680.42,40680.42,20382033940
Jan 19 2022,42374.04,42478.30,41242.91,41744.33,41744.33,23091543258
Jan 18 2022,42250.07,42534.40,41392.21,42375.63,42375.63,22417209227
Jan 17 2022,43118.12,43179.39,41680.32,42250.55,42250.55,21690904261
Jan 16 2022,43172.04,43436.81,42691.02,43113.88,43113.88,17902097845
Jan 15 2022,43101.90,43724.67,42669.04,43177.40,43177.40,18371348298
Jan 14 2022,42598.87,43346.69,41982.62,43099.70,43099.70,23577403399
Jan 13 2022,43946.74,44278.42,42447.04,42591.57,42591.57,47691135082
Jan 12 2022,42742.18,44135.37,42528.99,43949.10,43949.10,33499938689
Jan 11 2022,41819.51,43001.16,41407.75,42735.86,42735.86,26327648900
Jan 10 2022,41910.23,42199.48,39796.57,41821.26,41821.26,32104232331
Jan 9 2022,41734.73,42663.95,41338.16,41911.60,41911.60,21294384372
Jan 8 2022,41561.46,42228.94,40672.28,41733.94,41733.94,28066355845
Jan 7 2022,43153.57,43153.57,41077.45,41557.90,41557.90,84196607520
Jan 6 2022,43565.51,43748.72,42645.54,43160.93,43160.93,30208048289
Jan 5 2022,45899.36,46929.05,42798.22,43569.00,43569.00,36851084859
Jan 4 2022,46458.85,47406.55,45752.46,45897.57,45897.57,42494677905
Jan 3 2022,47343.54,47510.73,45835.96,46458.12,46458.12,33071628362
Jan 2 2022,47680.93,47881.41,46856.94,47345.22,47345.22,27951569547
Jan 1 2022,46311.75,47827.31,46288.48,47686.81,47686.81,24582667004
Dec 31 2021,47169.37,48472.53,45819.95,46306.45,46306.45,36974172400
Dec 30 2021,46490.61,47879.96,46060.31,47178.13,47178.13,26686491018
Dec 29 2021,47623.87,48119.74,46201.50,46444.71,46444.71,30049226299
Dec 28 2021,50679.86,50679.86,47414.21,47588.86,47588.86,33430376883
Dec 27 2021,50802.61,51956.33,50499.47,50640.42,50640.42,24324345758
Dec 26 2021,50428.69,51196.38,49623.11,50809.52,50809.52,20964372926
Dec 25 2021,50854.92,51176.60,50236.71,50429.86,50429.86,19030650914
Dec 24 2021,50806.05,51814.03,50514.50,50822.20,50822.20,24367912228
Dec 23 2021,48626.34,51332.34,48065.84,50784.54,50784.54,28223878108
Dec 22 2021,48937.10,49544.80,48450.94,48628.51,48628.51,24447979559
Dec 21 2021,46886.08,49300.92,46698.77,48936.61,48936.61,27055803928
Dec 20 2021,46707.06,47401.72,45579.81,46880.28,46880.28,30961902129
Dec 19 2021,46853.87,48089.66,46502.95,46707.02,46707.02,25154053861
Dec 18 2021,46219.25,47313.83,45598.44,46848.78,46848.78,26098292690
Dec 17 2021,47653.73,48004.89,45618.21,46202.14,46202.14,32902725329
Dec 16 2021,48900.46,49425.57,47529.88,47665.43,47665.43,27268150947
Dec 15 2021,48379.75,49473.96,46671.96,48896.72,48896.72,36541828520
Dec 14 2021,46709.82,48431.40,46424.50,46612.63,46612.63,34638619079
Dec 13 2021,50114.74,50205.00,45894.85,46737.48,46737.48,32166727776
