date,L-En,N-En,elasticnet#1,elasticnet#2,ffn#1,ffn#2,lasso#1,lasso#2,lgbm_dart#1,lgbm_dart#2,lgbm_gbdt#1,lgbm_gbdt#2,pcr#1,pcr#2,pls#1,pls#2,rf#1,rf#2,ridge#1,ridge#2
2023-03-17,0.021125204485348825,0.009739033021764931,0.0,0.0,0.008046108452050449,0.011592051132844672,0.0,0.0,0.008424793153813614,0.007272974966076706,-0.0014131162351385118,0.014435965036149412,0.013376731942981168,0.013377784625013711,0.06748863773932767,0.08042361346388816,0.011971617628724784,0.012059418552299528,-0.002948492978705586,-0.003352292714928762
2023-03-20,0.00899507410620104,-0.0025250990748015845,0.0,0.0,-0.01804334127828966,0.006254388420038559,0.0,0.0,0.0016245473666353094,0.0010278064762346828,-0.023409158272715835,-0.007531767982749349,0.00910001793412707,0.009100692478583472,0.03918429273869317,0.03857451607628526,0.008177437642228114,0.004915264096188254,-0.022881689517041393,-0.0239609057600485
2023-03-21,-0.22460178843182588,-0.21596505725556203,-2.220446049250313e-16,-2.220446049250313e-16,-0.20027475994014154,-0.20756794072290718,-2.220446049250313e-16,-2.220446049250313e-16,-0.1934707177382533,-0.13962179505738836,-0.41311742805108365,-0.282177689016186,-0.04221362750503266,-0.042217499832821304,-0.5675496336328065,-1.0922150825504535,-0.29483503424755453,-0.1712039787493873,-0.8180418937995921,-0.8247386339231004
2023-03-22,0.008628586872313604,0.03320971459651323,0.0,0.0,0.11361598883078394,0.07310140083146044,0.0,0.0,0.01694954314690411,0.009339300700923259,0.06227568228164326,-0.017079300019586796,-0.07525637277099806,-0.07526315205074274,-0.3929566521108139,-0.4254036826713261,0.007332090677143688,-0.03005569403465702,0.3077386159494667,0.3116778989516017
2023-03-23,0.017270615099195252,0.0036113337388470335,0.0,0.0,0.0056137429458819055,0.01839051751551468,0.0,0.0,0.0011386477944097528,0.0016121614611450674,-0.011115881689703455,-0.0010717871628285192,-0.002455009128285557,-0.0024549700443656786,0.03494272590722036,0.05717929427393853,0.005427113379715465,0.006419085219317888,0.03723890436636823,0.03659633863114731
2023-03-24,-0.2346480595060112,-0.019981973165066114,0.0,0.0,0.19680582342396524,-0.18608255698801224,0.0,0.0,-0.13905815410475952,-0.09608863128911294,0.17519614233164293,0.09472346000774434,-0.10365142180017761,-0.1036607786988426,-1.1079128845831017,-1.4333510776312464,-0.19114923064696532,-0.12867830136343983,-0.18811608445849348,-0.18802768139985848
2023-03-31,-0.3131293023443278,-0.1081156819932676,0.0,0.0,-0.12602003986297694,-0.08513932877137886,0.0,0.0,-0.10770742017408952,-0.030781499330398976,-0.2065825660113969,-0.05183568757528079,-0.11533166877601508,-0.1153416321591878,-0.9431866148441677,-1.2588186950695652,-0.1811746473782052,-0.11650468272730197,-0.5963850852243333,-0.609782957827786
2023-04-03,-0.8142471708599235,-1.053728589001425,0.0,0.0,-1.6550771610525552,-3.2862913750935094,0.0,0.0,-0.972859343440726,-1.3202407489573944,-2.180293820499673,-0.25230420624624394,-0.23598740768232718,-0.2360145146759931,-2.9628215292911886,-4.629450505209683,-0.4071073438361841,-0.6287992195474466,-2.878921331611768,-2.924828481729379
2023-04-04,-1.2184120272714423,-1.2717169505118058,-4.440892098500626e-16,-4.440892098500626e-16,-1.6303048459505902,-1.967714239304628,-4.440892098500626e-16,-4.440892098500626e-16,-0.7134292089315608,-1.3956454707029753,-3.220645214207255,-0.306509780419443,-0.4076200039298232,-0.40765709739778244,-3.132017986507372,-4.728655427181966,-0.9926990234399748,-1.073818467505506,-3.810717199127522,-3.8657843406051366
2023-04-05,-2.3593148040506247,-3.00513108481639,0.0,0.0,-5.015136426123274,-9.93704702402459,0.0,0.0,-2.797617249671599,-3.7965184849993356,-2.0302888763127864,-1.24314285791377,-0.5375825672469308,-0.5376289405171504,-5.19206915989964,-9.079171466227935,-1.2576803181664635,-1.3312132288778176,-8.915087200236341,-9.011530456254615
2023-04-06,-1.652221946002952,-2.374758883100707,0.0,0.0,-4.058815769436928,-4.851809822808479,0.0,0.0,-1.819514961892987,-3.61252983020782,-1.9960631938576294,-1.0740121372620326,-0.49980065904328463,-0.4998463246721718,-4.672349905133632,-6.59732260406876,-1.4591105259487094,-1.9818096983125146,-5.0442993774783655,-5.127347833494699
2023-04-07,0.09447222581221804,0.18398864149195482,0.0,0.0,0.08312120751269858,-0.8206880205651785,0.0,0.0,0.20884352161189013,0.2826307473109966,0.17364407758233757,0.3129761508001593,0.04287731053659849,0.04288015402300738,-0.36749725254491583,-0.8659301510372317,0.1613197800580639,0.28286911369893053,-0.14390500547664442,-0.15444391160117887
2023-04-10,0.5899954714008884,0.4641159768432179,0.0,0.0,0.6503422917927526,0.6146918775010276,0.0,0.0,0.3365354802403766,0.5055042419365017,0.1530407963610836,-0.099426452180025,0.390280551448669,0.3903056551707411,0.8818486444090841,0.861702950335942,0.5382732113499914,0.544482769800656,0.7872580867547676,0.790545918233785
2023-04-11,0.014403011034659463,0.0065771952525987,0.0,0.0,0.02359932898367767,0.016023481305690646,0.0,0.0,0.007414484934620713,0.004327370092455207,-0.016381827579027286,-0.007059125976495828,0.0032328206735730003,0.0032331012606447995,0.029180105267198386,0.03758295374929621,0.007880938005726423,0.008106609350935323,0.022696160938991183,0.022712962056302244
2023-04-12,0.024500417961553667,0.009904671660712516,0.0,0.0,0.02342057823619037,-0.002978807997067179,0.0,0.0,0.01484151135058187,0.02340829227045038,-0.02020092091554271,-0.0032022956010266945,0.02254937304951765,0.022550928258585068,0.07046556920173108,0.07577091206474584,0.019447139377212208,0.0170614177211994,0.010275531911955071,0.01034633119521311
2023-04-13,-0.06373039062291697,-0.07594746577422185,0.0,0.0,-0.26516378315110956,-0.2979855829907523,0.0,0.0,-0.0504785398575236,-0.05097247177242781,-0.08073491969329183,-0.05610985622549869,-0.006548888295494493,-0.006549334046542565,-0.21713370102958596,-0.5020923154872046,-0.0072505976808137085,-0.010825018178038492,-0.3940924849768177,-0.39976918232173286
2023-04-14,-0.3692456181065533,-0.3923841265501835,0.0,0.0,-1.0632731332165366,-1.0538269217957343,0.0,0.0,-0.4781930060278483,-0.4605853870209733,0.16292673868068763,-0.0933917609675341,-0.13207755593971515,-0.13208809677833067,-1.040479636955935,-1.4584004274685647,-0.22730326196330286,-0.21971975098247576,-0.6863989144486402,-0.6948496409951614
2023-04-17,0.017187187007078886,0.01297565467562889,0.0,0.0,0.010215171707094184,-0.0026132201566968494,0.0,0.0,0.013927602458633448,0.019325461130757393,-0.0032473314158611988,0.007222351641259839,0.015879272217218965,0.015879881132520257,-0.007159763995817636,-0.029724179757182778,0.018202454339131036,0.01526824005696914,0.001489386672965498,0.001253140528437835
2023-04-18,-0.4814683239149158,-0.6863680502358116,0.0,0.0,-1.3901618354676013,-1.4508636818370535,0.0,0.0,-0.818223086765429,-0.7636565562051514,-1.1671589158595022,-0.2266764244209225,-0.04959735655319508,-0.049601836916833175,-1.0775846515410987,-2.252561600031939,-0.2856404401714261,-0.2961229954335223,-2.4399019887639413,-2.475776092694565
2023-04-19,-0.8588220104963578,-1.228286714066125,0.0,0.0,-1.5121053274549827,-2.492209197694674,0.0,0.0,-1.783988369734137,-0.37848157874682653,-1.7629524827973406,-1.3785720603572669,-0.1531044122967018,-0.15312115847663077,-2.2409921127499786,-3.730421602378301,-0.5914992968095591,-0.6318362331290375,-2.2181656185874763,-2.235067140636544
2023-04-20,-0.648233189899041,-0.7996228808035535,0.0,0.0,-1.0362631721140314,-1.1253580152669342,0.0,0.0,-0.921152385840674,-0.6373610278418615,-1.2956529622486248,-0.6327122345292333,-0.07286823407218423,-0.07287797163364762,-1.3770592198779186,-2.357569286948448,-0.44136748693828687,-0.45933760890638475,-1.9752627511585628,-1.9883542513974675
2023-04-21,-0.5262295584139891,-0.8977078059494892,0.0,0.0,-1.089362055791816,-2.64842819776115,0.0,0.0,-0.7905712169830865,-0.7770176364994419,-0.5904102276577543,-0.6126875094245374,-0.21936360578202563,-0.21938088824544444,-1.5731506916344538,-2.1232133889058042,-0.584410803504108,-0.5291675658015309,-0.9839806466834637,-0.9921939299622993
2023-05-01,0.06429380183899092,0.03513481396161522,0.0,0.0,0.10390840221892161,-0.352034899410238,0.0,0.0,0.03118859381628558,0.031213862265561776,0.041882350312956285,0.0356990789776539,0.07099506739889239,0.07099939000919198,0.16026416732038817,0.14666647178902648,0.056523186399514924,0.05945404952653999,0.03759566730013841,0.039677676815576435
2023-05-02,-0.048437067885445995,-0.042707747479240776,0.0,0.0,-0.06932049969821485,-0.06384705810838409,0.0,0.0,-0.029690425913870166,-0.05386374925688253,-0.030471926184830744,-0.02505932733175298,-0.008096249704931946,-0.00809697408604615,-0.12113339338371687,-0.25423845374084264,-0.054339155225678004,-0.0623956936295591,-0.22398071558146992,-0.22873114274538686
2023-05-03,-1.3557349481964214,-0.44466426393500047,0.0,0.0,-1.9404194876145273,-0.4338742038950063,0.0,0.0,0.11858474168967648,-0.08724720069312619,-0.46912907104016854,-0.12885959015901904,-1.165708839380292,-1.165817725507857,-6.148307632994802,-7.2502499638391775,-0.7404482105113634,-0.7544805300921649,-2.8138665690453646,-2.9327955699102577
2023-05-04,-0.8767335526469782,-2.610787358594197,0.0,0.0,-1.2893674663301211,-43.19687322325362,0.0,0.0,-0.566085711449972,-0.5994234903352347,-0.36440802035706366,-0.6497887927620674,-0.7726421177147675,-0.7727067739612714,-3.880263937176845,-4.253535223181714,-1.347536321389529,-1.4483136579309832,-1.178138502242264,-1.2350469346305264
2023-05-05,-0.3370722475391086,-0.4004642768550313,0.0,0.0,-0.5522999225231771,-2.852367338915128,0.0,0.0,-0.12362633094923603,-0.13936667848295348,-0.1986583631603802,-0.1207755519484659,-0.01931422984637554,-0.019317235772458696,-0.7133392385813724,-1.167543209326003,-0.3091918430496621,-0.25689230436219224,-0.9426982032226252,-0.962602414253507
2023-05-08,-0.5288791080126327,-0.1949718331796335,1.1102230246251565e-16,1.1102230246251565e-16,-0.171772606849117,-0.3633448881320831,1.1102230246251565e-16,1.1102230246251565e-16,-0.029873633837906644,-0.12462013793741766,-0.1480068846891922,-0.18851221563596887,-0.28225858033444085,-0.2822818072794646,-1.4164655726169593,-1.9505212612174385,-0.3181895280619442,-0.28078143035410363,-1.3453928229660579,-1.3735337361194095
2023-05-09,-1.2859963192864678,-0.8904041717145932,0.0,0.0,-1.3077183689806886,-5.504429632091019,0.0,0.0,-0.170006445490813,-0.5543759506278505,-0.35822790150280115,-0.23233399798926957,-0.16178132327624573,-0.16179911987993778,-2.4178964406901735,-4.2952579938610445,-0.6848131333665828,-0.8039587776923074,-4.917667490766211,-5.0105282183114905
2023-05-10,0.21723514617679318,0.10737846216553604,0.0,0.0,0.31250012182045395,0.16796909608434063,0.0,0.0,0.020697921898535365,-0.0030397591404727198,0.034781177377327555,0.043636583187347755,0.11614548389645396,0.11615346014394945,0.3019092380198919,0.2590112062451084,0.11176476315225636,0.0942245817948475,0.15136507807328548,0.1510231868559575
2023-05-11,0.018297462502052664,-0.028006901258391226,0.0,0.0,0.005300949509187802,-0.8897244480010067,0.0,0.0,0.003274363217734444,-0.0031213702010632893,0.003205707244840039,0.004066651219760242,0.0012704078429903731,0.0012706545803520264,0.030128840364654907,0.02778824974191907,0.014785145135964517,0.013334391075124796,0.02082193282060496,0.021098223738180932
2023-05-12,-1.2875766127143282,-0.3439885286921527,0.0,0.0,-2.9139912676752946,-0.1699833508845816,0.0,0.0,0.27837437942991017,-0.8646939293507876,-1.2216235512684284,-0.47176818720963065,-0.3137205282548472,-0.3137554710419803,-6.764681064176796,-11.079654451641243,-0.39832009347037634,-0.6994714648594469,-3.6490964253659044,-3.772021362408288
2023-05-15,-0.7682230527980578,-0.8463152190938905,0.0,0.0,-0.7287514944891544,-3.3978192178833737,0.0,0.0,-0.3882223623903138,-0.8130247850863574,-0.5216908353771612,-0.30873024455840437,-0.22879426189534802,-0.2288142552208472,-1.6818926811353059,-2.6797013696735372,-0.6778357438448426,-0.727177116063255,-2.223209270589177,-2.2513875224784594
2023-05-16,-1.4606013692269948,-1.9705115757845486,0.0,0.0,-2.203865492907414,-22.071218057374058,0.0,0.0,-0.22906027820310282,-1.428792464176321,-0.4920889005029798,-0.31632343878683655,-0.6839423527016815,-0.6840006443813729,-4.578184283395917,-6.394927924439402,-1.294600253464477,-1.2719896712259553,-3.731565400928795,-3.798820982530682
2023-05-17,0.18896485954525677,0.16742229305551437,0.0,0.0,0.2693422111088506,0.6278370844728836,0.0,0.0,0.014961726105705342,0.03326232521744066,0.06782812516328318,0.02789403396249368,0.03746987468936058,0.03747354048690821,0.2585099048888847,0.3726924615447329,0.05642245698161974,0.0525735660540908,0.3311069908949894,0.33284184571637576
2023-05-18,-0.12958357101915463,-0.027039961498979803,0.0,0.0,-0.08190669223737301,0.08387819024558318,0.0,0.0,-0.0007381542549933506,-0.07446956239891245,-0.06437411538159066,-0.03413165314919264,-0.03680278850611152,-0.03680651496931686,-0.5109208360278761,-0.8172245681068675,-0.08149870680464755,-0.06019816941651901,-0.3154730500663627,-0.3191854548019868
2023-05-19,-0.43688914368281684,-0.517871686331066,0.0,0.0,-0.4664307189508232,-3.565071114280146,0.0,0.0,-0.14628765868129046,-0.3914863014353376,-0.2270647568678621,-0.42740856850903497,-0.17858263452298173,-0.17859709105284094,-1.1675228021104802,-1.753277022869029,-0.3004967693355489,-0.36085927985845356,-0.890171478906433,-0.8957039764757424
2023-05-22,-0.45826001648517467,-0.6029444333550991,0.0,0.0,-0.6098906191156139,-2.00017045192724,0.0,0.0,-0.4883103810467613,-0.6117841747126624,-0.44143421432339824,-0.36015846502773163,-0.34373902829869274,-0.34376813927988437,-1.5333047801481356,-1.9445788915972093,-0.39374052074892907,-0.4631268581894641,-0.7503064868567764,-0.7593736125018773
2023-06-02,0.0030972597779690414,-0.020182379463766553,0.0,0.0,-0.06502031366481131,-0.09325254564803398,0.0,0.0,-0.0029215390074672776,-0.004230814562292018,-0.005479108271258637,-0.002001147466929698,0.010455611564718081,0.01045579117724027,0.005216653520494274,-0.0001476526639061504,-0.009713294328631328,-0.008082322097955563,-0.024794391380276837,-0.024919810175314083
2023-06-05,0.026303327062908277,0.13144099809733112,0.0,0.0,0.21905149366020393,0.3184320683275017,0.0,0.0,0.040671148750441866,0.10277049498164426,0.06575269972922171,0.050146660897331774,-0.14720734069779318,-0.14723424554088993,-0.32551051685578214,-0.33783357193636365,0.04673704849362581,0.02243976314865126,0.2599116759130765,0.2543548179155938
2023-06-06,-1.2613540477626515,-0.6748555700034442,0.0,0.0,-1.8942748783027383,-2.043884258433955,0.0,0.0,-0.26659392294977313,-0.28296029554612323,-0.3668450445898066,-0.13847288859920348,-0.7713584656564598,-0.771434034651719,-2.0631237496713593,-3.690930233878646,-0.5003729822421876,-0.5987724142335964,-4.5654958853048075,-4.62710102452335
2023-06-07,-1.2300223058489292,-1.051580090881275,0.0,0.0,-4.3908175915713565,-9.249571813933551,0.0,0.0,-0.046495304272500704,-0.988383647735273,-0.13861433941410595,-0.04145468541190778,-1.2203396469658863,-1.2205662398933166,-6.363464159177358,-10.825190340877183,-0.44972222114027893,-0.5516845298430273,-3.799646515348382,-3.8538168981482714
2023-06-08,0.03481122586913066,0.01512199748307419,0.0,0.0,0.03568217331159018,0.029886306294550358,0.0,0.0,-0.0010881743640365205,0.01012328765730064,0.005053603068070345,0.0007135192665115309,0.03542188914707378,0.0354242550624253,0.06446737632502886,0.08315604417613853,0.011630391617119429,0.016601894086170077,0.04086146151495895,0.04128475210439242
2023-06-09,-0.21318747983937647,-0.026546814740635583,0.0,0.0,-1.214777790181237,-2.71256565338703,0.0,0.0,0.06135918887509806,0.05242366784434538,0.08166223826634156,0.07180835231183225,-0.3771060005635303,-0.377201029833353,-2.0501198867450374,-4.07572652193633,-0.00903917551494704,-0.08905305098708105,-1.862738671432087,-1.906368070046661
2023-06-12,-1.8183918117213649,-0.9872156071811471,0.0,0.0,-1.5747787845572532,-1.9518079902424548,0.0,0.0,-0.46331260378714356,-0.9848435053235702,-0.6710501297753895,-0.4364009416228438,-2.7296182417755372,-2.729897132353066,-5.908607550914444,-7.498228057725141,-1.1906018299713748,-1.5354213815425002,-2.6512310245971005,-2.6868598939802917
2023-06-13,0.2532431681098052,0.23006537211662081,0.0,0.0,0.28576565769568374,0.434498836393712,0.0,0.0,0.10225969689175907,0.28492914154710325,0.12384186742632552,0.04432970728171326,0.14679788965739027,0.14680313788417,0.23148184530668314,0.19735510478510865,0.21837906248125316,0.18489945283803166,0.38754082740256146,0.3864338488793939
2023-06-14,0.022551982001626114,0.004043834776334521,0.0,0.0,0.008025628158936038,-0.006214204478365959,0.0,0.0,0.005095409229021186,-0.0028145295704689044,0.0023509997156936357,0.002552935239889309,0.031811172452070435,0.03181272108988342,0.03357801582395814,0.02039696136494218,0.009035890078931907,0.0031387974481001946,0.010808788093283006,0.011210353655656924
2023-06-15,0.09281805625800377,0.08868829027569225,0.0,0.0,0.11432144385058718,0.09851170669847031,0.0,0.0,0.042511312477716445,0.09167663130371118,0.06389758519615807,0.04479260235464677,0.07345600323756418,0.07344827487892303,0.03373978368297148,0.08686853600149635,0.08077669497237872,0.08334863369555956,-0.005697045580971727,-0.005265787543807132
2023-06-16,0.31483798070270386,0.35143798663550363,0.0,0.0,0.5236638800201383,0.6371238318203493,0.0,0.0,0.13533308027568403,0.24428848655987312,0.1624746180564849,0.2156905194828801,0.19274932754499308,0.19275235456046813,0.21031583511925145,0.14095243818575476,0.294774485548027,0.2847839448076377,0.5850750322911064,0.5828474040943302
2023-06-20,0.13804543013067516,0.10915005677611767,0.0,0.0,0.18058864151866827,0.2485998308164582,0.0,0.0,0.051084972573607335,0.05478810443358939,0.053801737965466834,0.04143303765636863,0.2227126214473606,0.2227270643960343,0.28741559187106847,0.2461056400169962,0.09853871407795722,0.10266228454354653,0.15977365586045422,0.16167780817329214
2023-06-21,-0.5954188230907025,-0.3494219279031552,1.1102230246251565e-16,1.1102230246251565e-16,-0.6652126934436564,-1.1551222370613754,1.1102230246251565e-16,1.1102230246251565e-16,-0.0912396503893218,-0.31485522538119115,-0.15002765526884843,-0.12037587260384774,-1.109259136877466,-1.1093579673287226,-1.926028611909424,-1.9772423678747204,-0.3171071914573611,-0.43644445684903155,-0.4908982259062744,-0.49534553460522135
2023-06-22,-0.4866482947824682,-0.5675720521875054,-2.220446049250313e-16,-2.220446049250313e-16,-2.301347127414056,-4.621860422745769,-2.220446049250313e-16,-2.220446049250313e-16,-0.0673922295584859,-0.5064598271967393,-0.012204131464833123,0.013246864606237363,-1.2932019162844943,-1.2933595543820884,-3.1023783702790455,-3.6702426242131825,-0.23840452878456975,-0.3890873679067892,-0.3262197572187042,-0.3317887454335886
2023-06-23,-0.2169336729953164,-0.19701838048819176,0.0,0.0,-0.4569976074759923,-0.7813878532052316,0.0,0.0,-0.01620987950674979,-0.14251104402199033,-0.027356234912464084,-0.07675982200883813,-0.3342665034003789,-0.33429395905293324,-0.6600149260815327,-0.7902662801429032,-0.10645803486287675,-0.13576464843458602,-0.20491034695207366,-0.2071922571057896
2023-06-26,,,,,,,,,,,,,,,,,,,,
2023-06-27,,,,,,,,,,,,,,,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,
2023-06-29,,,,,,,,,,,,,,,,,,,,
2023-06-30,-0.008397452232647762,-0.1212727773723361,0.0,0.0,-0.5280317609578489,-0.7509949947357621,0.0,0.0,-0.08549390340007568,0.04675404492260726,-0.03523746345433154,-0.1257078879694833,-0.4985096823365498,-0.49856016270433035,-0.8037627571885722,-0.810509635020739,-0.10888138108569878,-0.12354261742565775,0.14545183378067728,0.1301598770633582
2023-07-03,-1.3569693990572413,-0.6838221026022087,-0.10965199056819941,-0.14288890068547588,-0.9896730080241682,-2.242980182051807,-0.04449622440819634,0.0,-0.3563608402344538,-0.4017897890505209,-0.3196964192838141,-0.5402866362281096,-0.6262810096304268,-0.6263518347092691,-2.7279316924665262,-1.4697967453212373,-0.6125515226816849,-0.5574237689331496,-6.826952316253192,-6.91464630993977
2023-07-05,0.4284675395033477,0.31764155750589573,0.02459709812532107,0.028192183788425362,0.39091655646684176,0.4582640406773405,0.0038223832223555076,0.0,0.02836529197669868,0.09268730253544433,0.1057838099927848,0.1335070787797784,0.28739015569218185,0.2874052793204258,0.6087434230973787,0.4694885765860489,0.31459903614896845,0.246249901319179,0.045385966355469765,0.03680780976779685
2023-07-06,-1.443476322952677,-0.5587918575617468,-0.07853184563568605,-0.09960213052647937,-0.7088750129632957,-0.6556904162225501,-0.02537544763739641,0.0,-0.9251836068125383,-0.3795182977620657,-0.45006332649641734,-0.5112902674995108,-1.246180216880592,-1.24632113247965,-3.6538873843067545,-2.394503553800354,-0.7341628807944063,-0.7360507512240348,-5.695125952496361,-5.750632460493433
2023-07-07,-0.35674367424182507,0.34684686977070933,0.08844806830895491,0.10941785175943808,-0.5864138464094508,-1.9976061791962483,0.036449566117843446,2.220446049250313e-16,-0.011435834397937716,0.3113706007942034,0.2030945987194578,0.3323029918698388,-1.4206915386151384,-1.4209230790174194,-4.823491620550241,-3.3771865090293653,0.38751848286722934,0.37619307982934547,-3.841951103314252,-3.943279536732077
2023-07-10,-0.8867769780372126,-0.2723779243068727,-0.02972499091124825,-0.0404657682648093,-0.45429557590801517,-0.6326963120706133,-0.0021674882411226726,0.0,-0.13560809975373878,-0.20337218555085923,-0.18109360624909354,-0.23604874974182088,-0.5406710271572386,-0.5407194460960345,-2.5188769266598676,-1.2853432105629987,-0.2969267999243006,-0.25927028692444876,-4.46488862669081,-4.494182980095384
2023-07-11,-0.19781714462342626,-0.06226606538711654,-0.012885716335881536,-0.018144904885311064,0.0060346304946948814,-0.6558323225447558,-0.00806050990438556,-2.220446049250313e-16,-0.0506110803248796,-0.04414817107285551,-0.01939278705640146,-0.12212087678311323,0.03784937066219196,0.03784129333914621,-0.5354525455738479,-0.07316940082447099,-0.061313987947849036,-0.047459577111961915,-2.213897161311777,-2.238795745140968
2023-07-12,-0.3828019938729019,0.11986114750504107,-0.1201562282684574,-0.17312832634866093,0.055649707951536787,0.2204768204798564,-0.06047223655577039,0.0,-0.23545888568247175,0.06277024354894745,0.14679469647705212,0.08216162471243593,-0.16147003079801037,-0.1615005167909691,-0.11437863477203525,-0.06817478280862477,-0.0011336552258935928,-0.011382460351423207,-4.943500009183171,-4.945471994524765
2023-07-13,-0.4614819472028069,-0.3251581629935305,-0.014400961458366002,-0.01639537586312323,-0.4307265147566941,-1.380945335679467,-0.0015826427820402333,0.0,-0.24280736499832534,-0.14219609072191175,-0.13423076985303806,-0.18915766326922512,-0.31349171072713444,-0.31351849167771606,-1.3601018616845488,-0.664133067506153,-0.1610982400598442,-0.1559243452916994,-1.3407834263471439,-1.3560206673648354
2023-07-14,-0.4898765601708608,-0.6795133457591003,-0.02533720558997765,-0.027620137074865436,-0.38284948444761135,-1.6940567119088499,-0.00031539697140914313,0.0,-1.2915011223438846,-0.5794560700530926,-0.29540223997085513,-0.5809584545811137,-0.9118928211203601,-0.9119675195427619,-1.4374947146920865,-1.3389836049164772,-0.4292605838251857,-0.4708900630666464,-0.4067389756413744,-0.4204994520188765
2023-07-17,-0.10866717295917994,-0.004028358960628475,0.0127473224479554,0.013626470549818803,-0.05562239027986804,-0.39363519264019087,-0.00028780293934604906,0.0,0.08979658989291517,0.023071211264712344,-0.004839488043080653,0.023672179418874784,0.08746846795384688,0.08743973660692084,-1.0366733183581647,-0.39290888357080633,0.05318073975632687,0.038014957248699854,-1.6150819551641975,-1.6296974593115432
