model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.430375245218266}",-0.1107068813785701,"[-0.26531565836721116, 0.04390189561007096]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 13.981961408994046}",-0.04434381541570481,"[-0.1342773128994299, 0.045589682068020276]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.431172050131989}",-0.08970144272775277,"[-0.2236731621855803, 0.044270276730074776]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 4.31171005868549}",-0.11222771666916564,"[-0.26833520942831535, 0.04387977608998406]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.8662266976517967}",-0.16112164227745018,"[-0.3656601084659059, 0.04341682391100554]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.663279761354557}",-0.07253764753760206,"[-0.18974679503678749, 0.04467149996158337]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0547625125911337}",-0.15511110313173898,"[-0.3536752171724158, 0.04345301090893783]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 47.34989304499475}",0.019984523619746897,"[-0.010470217210008625, 0.05043926444950242]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 77.80155576901412}",0.03822866922267515,"[0.02253541785277935, 0.05392192059257095]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.4135935551752299}",-0.179457180320237,"[-0.40224395801260426, 0.04332959737213027]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 23.72330072992193}",-0.013918268791651867,"[-0.07498793694401495, 0.04715139936071122]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.860866271460544}",-0.11841942125215349,"[-0.28063429549609675, 0.043795452991789774]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.059803874660431}",-0.10325751167868624,"[-0.2505337310708331, 0.044018707713460614]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 59.812219011525556}",0.02922456094326853,"[0.006497686187005303, 0.051951435699531756]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.16334587611069498}",-0.3659179425274626,"[-0.7749219244427576, 0.0430860393878324]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.18255254802399}",-0.3567036407325527,"[-0.756497092216561, 0.04308981075145568]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11498870747119451}",-0.3924365633068556,"[-0.8279496665557695, 0.04307653994205829]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 31.46730406166004}",0.0010207783316823482,"[-0.04625738333509366, 0.04829893999845836]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.600820741402043}",-0.019131988805908662,"[-0.08508707458480536, 0.04682309697298803]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 40.7414465416623}",0.01341215671617002,"[-0.022756114277129313, 0.049580427709469355]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 86.26905220714896}",0.04138325743263055,"[0.02799206650921049, 0.05477444835605061]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 24.973286104060584}",-0.011110554625375746,"[-0.06956296513557914, 0.047341855884827644]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.4234724484675927}",-0.1451328110944527,"[-0.33378915770201245, 0.04352353551310706]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.957734465394555}",-0.018212660570245898,"[-0.08330406570314297, 0.046878744562651176]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.2263722969739548}",-0.3379530060951267,"[-0.719004423726376, 0.043098411536122594]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 8.313101133778733}",-0.07493799596691575,"[-0.1944852009480531, 0.04460920901422161]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.26919058249260697}",-0.3221653718790205,"[-0.6874375547829263, 0.04310681102488534]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 68.23493012435793}",0.03391562211115229,"[0.014928482249137787, 0.05290276197316679]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 3.6774346621052136}",-0.12115508705384692,"[-0.28607118914508356, 0.04376101503738972]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.7538232373118046}",-0.1650877491717302,"[-0.3735707073020207, 0.043395208958560305]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.6218230782016851}",-0.24435935436973066,"[-0.5318945173503555, 0.043175808610894206]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 21.023308743480115}",-0.020658846962994026,"[-0.08805036481281703, 0.046732670886828975]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.3358825194833552}",-0.14732635333586558,"[-0.3381595176501535, 0.04350681097842235]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.073432032394333}",-0.1031064033893927,"[-0.2502340341553402, 0.04402122737655478]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.11385953381489414}",-0.39312078453572347,"[-0.8293178871232705, 0.04307631805182355]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 7.126995609048578}",-0.08382765615826732,"[-0.2120517369581858, 0.04439642464165117]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 6.859416411328697}",-0.08602098395586155,"[-0.21638999939795633, 0.04434803148623323]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 7.092543214735832}",-0.08410575703896317,"[-0.21260171596816924, 0.0443902018902429]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 67.80227021579829}",0.0336975386015938,"[0.014539904533512171, 0.05285517266967543]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 11.103525577197582}",-0.05797045759564712,"[-0.16104002741690504, 0.045099112225610805]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.198184512601387}",-0.1911810516316944,"[-0.4256500142528554, 0.043287910989466605]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.046896396312667}",-0.15534772127244378,"[-0.3541469453536388, 0.04345150280875121]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 12.384930898256401}",-0.05151452284883523,"[-0.14834833630705013, 0.04531929060937967]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.1515920461138471}",-0.3719000521109613,"[-0.786883835198197, 0.04308373097627449]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 10.006913513545575}",-0.06409765926769034,"[-0.17310364557682334, 0.04490832704144265]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 10.278118224157009}",-0.06252463204475434,"[-0.1700049807623183, 0.04495571667280962]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.42770830499620704}",-0.278664851511733,"[-0.6004675692393662, 0.04313786621590021]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.24365700014641997}",-0.3313092140504152,"[-0.7057202308693615, 0.04310180276853115]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.8836597074694355}",-0.21455221782902928,"[-0.47233127393835916, 0.043226838280300606]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 1.2334805700860019}",-0.18907463889026155,"[-0.421444027127476, 0.04329474934695288]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 5.135589606500229}",-0.10242211788324374,"[-0.24887695016915523, 0.04403271440266776]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 2.0692098656538342}",-0.1546794653383673,"[-0.35281471106322115, 0.043455780386486564]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 92.28295957427436}",0.04333103981040448,"[0.03130819523300177, 0.055353884387807195]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.202364548436489}",-0.3478620846606971,"[-0.7388178693091787, 0.04309369998778445]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.423282455862012}",-0.27964152946666887,"[-0.6024200589466642, 0.04313700001332643]",3,1,60,True,
ridge,"{'max_iter': np.int64(10000), 'alpha': 0.3047393617736388}",-0.31060797089755854,"[-0.6643297227311236, 0.043113780936006485]",3,1,60,True,
