group,y_target,y_raw,yhat_ridge#1,resid_ridge#1,yhat_ridge#2,resid_ridge#2,yhat_lasso#1,resid_lasso#1,yhat_lasso#2,resid_lasso#2,yhat_elasticnet#1,resid_elasticnet#1,yhat_elasticnet#2,resid_elasticnet#2,yhat_pcr#1,resid_pcr#1,yhat_pcr#2,resid_pcr#2,yhat_pls#1,resid_pls#1,yhat_pls#2,resid_pls#2,yhat_L-En,resid_L-En,yhat_ffn#1,resid_ffn#1,yhat_ffn#2,resid_ffn#2,yhat_rf#1,resid_rf#1,yhat_rf#2,resid_rf#2,yhat_lgbm_gbdt#1,resid_lgbm_gbdt#1,yhat_lgbm_gbdt#2,resid_lgbm_gbdt#2,yhat_lgbm_dart#1,resid_lgbm_dart#1,yhat_lgbm_dart#2,resid_lgbm_dart#2,yhat_N-En,resid_N-En
2023-07-03,-0.026533776522219027,-0.026533776522219027,-0.27021411284328267,0.24368033632106365,-0.2661043923876564,0.23957061586543735,0.07147510033946605,-0.09800887686168508,0.11020391063962276,-0.1367376871618418,0.12094510458004801,-0.14747888110226703,0.12094510458004801,-0.14747888110226703,0.11078509383214152,-0.13731887035436055,0.11078492875256948,-0.1373187052747885,-0.14486104510650155,0.11832726858428252,-0.244969198147656,0.21843542162543697,-0.028100950576120082,0.0015671740539010548,-0.2620163559913635,0.2354825794691445,-0.0677238255739212,0.04119004905170218,0.03873400820010906,-0.06526778472232808,0.039704817523637075,-0.06623859404585611,-0.002067305638756999,-0.02446647088346203,0.003968036412132883,-0.03050181293435191,-0.010331166472962523,-0.016202610049256504,0.10005980251485053,-0.12659357903706955,-0.019958998628284333,-0.006574777893934694
2023-07-03,-0.1956071811755636,-0.1956071811755636,-0.2853012498884843,0.08969406871292071,-0.28122675486660065,0.08561957369103704,0.07066717108974223,-0.2662743522653058,0.11015813855470315,-0.30576531973026677,0.12094510458004801,-0.3165522857556116,0.12094510458004801,-0.3165522857556116,0.1098326938712583,-0.3054398750468219,0.10983251331711817,-0.30543969449268177,-0.1312779967912465,-0.06432918438431712,-0.2403323296977804,0.04472514852221679,-0.0295757605251194,-0.1660314206504442,-0.28067725896835327,0.08507007779278966,-0.06312237679958344,-0.13248480437598018,0.026247757391183114,-0.22185493856674673,0.02655340162489714,-0.22216058280046075,-0.0341518151061736,-0.16145536606939,-0.005401768614575524,-0.19020541256098808,-0.02537705706640576,-0.17023012410915786,0.019440419193434512,-0.21504760036899812,-0.0420610872931971,-0.1535460938823665
2023-07-03,-0.578424125151921,-0.578424125151921,-0.11754398613052598,-0.460880139021395,-0.1117744227327899,-0.46664970241913106,0.07391181608570926,-0.6523359412376303,0.09935002770700917,-0.6777741528589302,0.12094510458004801,-0.699369229731969,0.12094510458004801,-0.699369229731969,0.11108577059675366,-0.6895098957486746,0.11108561040256931,-0.6895097355544904,-0.18454821063174515,-0.39387591452017584,-0.20609063768041458,-0.3723334874715064,0.00173661767766618,-0.5801607428295872,-0.26256027817726135,-0.31586384697465963,-0.05152576416730881,-0.5268983609846122,0.07436493425385703,-0.652789059405778,0.08022977784490155,-0.6586539029968226,0.07872089035238221,-0.6571450155043032,0.05787017697022495,-0.6362943021221459,0.06295703936130655,-0.6413811645132276,0.08298929188783634,-0.6614134170397573,0.015380758540742313,-0.5938048836926633
2023-07-03,-0.022340413289202755,-0.022340413289202755,-0.35323037419476716,0.3308899609055644,-0.3494511164375166,0.3271107031483138,0.05590361334681401,-0.07824402663601676,0.10932173014523423,-0.131662143434437,0.12094510458004801,-0.14328551786925076,0.12094510458004801,-0.14328551786925076,0.11025486223710207,-0.13259527552630482,0.1102546885423418,-0.13259510183154455,-0.15256204614649366,0.1302216328572909,-0.2673412474224315,0.24500083413322873,-0.04949596807696208,0.02715555478775932,-0.2830079197883606,0.2606675064991578,-0.05999348312616348,0.03765306983696073,0.03279693666261707,-0.055137349951819827,0.018489349191916613,-0.04082976248111937,-0.0685072858698717,0.04616687258066895,-0.010796173658980408,-0.011544239630222348,-0.030060590575314478,0.007720177286111723,0.004657580621391704,-0.02699799391059446,-0.049552698317845666,0.02721228502864291
2023-07-03,-0.05290935536354421,-0.05290935536354421,-0.17049963343286917,0.11759027806932495,-0.16553256345768097,0.11262320809413676,0.0808171248299195,-0.1337264801934637,0.11073316977765287,-0.16364252514119706,0.12094510458004801,-0.17385445994359222,0.12094510458004801,-0.17385445994359222,0.11060508474228617,-0.16351444010583038,0.11060491673793144,-0.16351427210147565,-0.089573295018547,0.03666393965500279,-0.17436932265719607,0.12145996729365185,0.005467569068159278,-0.05837692443170348,-0.2237236499786377,0.17081429461509348,-0.04291602596640587,-0.009993329397138338,0.04756410372983772,-0.10047345909338193,0.07331651644678708,-0.1262258718103313,0.023986300315729615,-0.07689565567927382,0.0432327765409547,-0.09614213190449891,0.03742733949303294,-0.09033669485657714,0.043071457227905514,-0.09598081259144972,0.00024485222615050137,-0.053154207589694705
2023-07-03,-0.004826417089250604,-0.004826417089250604,-0.5245409282836776,0.519714511194427,-0.5182451475323324,0.5134187304430818,0.03104388569456168,-0.035870302783812286,0.09692140595471786,-0.10174782304396847,0.12094510458004801,-0.1257715216692986,0.12094510458004801,-0.1257715216692986,0.11285097923301572,-0.11767739632226633,0.1128508477198922,-0.11767726480914281,-0.3574426981300325,0.3526162810407819,-0.43545093678820423,0.43062451969895366,-0.12401223829719632,0.11918582120794571,-0.35664188861846924,0.35181547152921866,-0.10817761719226837,0.10335120010301777,0.007456231175818958,-0.012282648265069562,0.0060939722176463415,-0.010920389306896944,-0.041978838320180546,0.03715242123092994,-0.029717118311748766,0.024890701222498163,-0.034511302382671964,0.02968488529342136,-0.06099736838215054,0.05617095129289993,-0.07730924122675302,0.07248282413750241
2023-07-03,-0.3413984802207284,-0.3413984802207284,-0.1988468371005394,-0.14255164312018898,-0.1928494339740473,-0.14854904624668108,0.08551501506238376,-0.4269134952831122,0.11099932208088596,-0.45239780230161436,0.12094510458004801,-0.4623435848007764,0.12094510458004801,-0.4623435848007764,0.10943386628261023,-0.4508323465033386,0.10943367924833054,-0.4508321594690589,-0.06302863867258718,-0.2783698415481412,-0.16270864018501738,-0.178689840035711,0.003983854190211525,-0.3453823344109399,-0.26755446195602417,-0.07384401826470421,-0.041901204735040665,-0.2994972754856877,0.06478361489494325,-0.4061820951156716,0.08951965446834376,-0.43091813468907214,0.04819761975948576,-0.38959609998021416,0.06244260365067361,-0.403841083871402,0.04205397028920767,-0.38345245050993604,0.028584321027714656,-0.369982801248443,0.003265764674912984,-0.34466424489564135
2023-07-03,-0.3220879284953194,-0.3220879284953194,-0.22815349813821983,-0.09393443035709959,-0.22288194050513394,-0.09920598799018548,0.08029548066471481,-0.40238340916003423,0.1107036167678618,-0.4327915452631812,0.12094510458004801,-0.44303303307536746,0.12094510458004801,-0.44303303307536746,0.1095902355342943,-0.43167816402961373,0.10959005104069786,-0.4316779795360173,-0.08798249977527667,-0.23410542872004275,-0.19107398481961135,-0.13101394367570807,-0.007802233007057696,-0.31428569548826174,-0.26955047249794006,-0.052537455997379356,-0.05482536926865578,-0.26726255922666364,0.04334475907663623,-0.36543268757195563,0.06841352088683965,-0.3905014493821591,0.04606375395369432,-0.36815168244901375,0.03707182229715252,-0.3591597507924719,0.02182426364551276,-0.3439121921408322,0.04580193619402908,-0.3678898646893485,-0.007731973214091414,-0.314355955281228
2023-07-03,-0.018564879832731012,-0.018564879832731012,-0.460275530217766,0.441710650385035,-0.45442101329889756,0.43585613346616653,0.053656499985004213,-0.07222137981773523,0.10919442312713096,-0.12775930295986196,0.12094510458004801,-0.139509984412779,0.12094510458004801,-0.139509984412779,0.1112128954941599,-0.12977777532689092,0.11121273736549736,-0.12977761719822836,-0.20263272587834574,0.18406784604561474,-0.3265139996819728,0.3079491198492418,-0.08166765039450938,0.06310277056177836,-0.27606016397476196,0.25749528414203093,-0.07548938691616058,0.05692450708342957,0.01032661846973564,-0.02889149830246665,0.02189915267205945,-0.04046403250479046,-0.06470449833481519,0.04613961850208417,-0.027486369362266637,0.008921489529535625,-0.03080171842203832,0.012236838589307308,-0.0228782549932742,0.004313375160543188,-0.058149327607690225,0.03958444777495922
2023-07-03,-0.33989213880585123,-0.33989213880585123,-0.12623936034449262,-0.2136527784613586,-0.12062833871674666,-0.21926380008910457,0.10222495013868732,-0.44211708894453855,0.11194599973561283,-0.45183813854146404,0.12094510458004801,-0.46083724338589926,0.12094510458004801,-0.46083724338589926,0.10885084958498754,-0.44874298839083876,0.10885065307786876,-0.44874279188372,0.02832564961501454,-0.3682177884208658,-0.059149672319877306,-0.2807424664859739,0.03960709399311504,-0.37949923279896625,-0.2550520896911621,-0.08484004911468912,0.008190438151359558,-0.3480825769572108,0.09017505809214599,-0.4300671968979972,0.1110364595412028,-0.450928598347054,0.0632147320046569,-0.4031068708105081,0.08054360186960581,-0.420435740675457,0.06260657199918548,-0.40249871080503674,0.08770518676925367,-0.4275973255751049,0.031052494842031014,-0.3709446336478822
