model,R2_OS,R2_OS_XS,CW_t,CW_t_XS,R2_OS_day,R2_OS_winsor
ffn#1,0.048325393775818126,-0.019591865640232742,0.29858859467480225,-0.18636456873989168,0.03395916662329712,0.048325393775818126
lgbm_dart#1,0.029816842604476146,0.010214220433752752,0.48956488952104876,0.4908758025689941,0.029544256441524364,0.029816842604476146
pls#2,0.024796774618693895,-0.022623814110925844,0.10646523869772016,-0.30458766537883103,0.010065210092146337,0.024796774618693895
lgbm_dart#2,0.022873821946554518,0.0008078577232472073,0.3381476782796593,0.05906075014396365,0.026604359534644684,0.022873821946554518
N-En,0.01909420517926186,0.01804477410513483,0.35588651223194023,0.5609195796024703,0.025521547598468475,0.01909420517926186
lgbm_gbdt#1,-0.03359081491679783,-0.0031147786302698766,-0.4290820767871957,-0.10960414243053808,-0.03065116082094832,-0.03359081491679783
rf#1,-0.03659343756741529,-0.0008141257980296412,-0.486514931376765,-0.030824763332377006,-0.031130787993657316,-0.03659343756741529
lgbm_gbdt#2,-0.03682256717681609,0.005892922539699308,-0.4533503835403766,0.2511424646949774,-0.03584171602682584,-0.03682256717681609
pls#1,-0.05112638743468256,-0.01856013592623218,-0.4186137987937833,-0.29609543353276563,-0.043774484384712764,-0.05112638743468256
L-En,-0.0627042472662378,0.013297079321455296,-0.7953305753884357,0.30420751028031406,-0.06641852560923978,-0.0627042472662378
rf#2,-0.06806051068446317,-0.006019707786456552,-0.8769154132120762,-0.18995817236437762,-0.0639816185861446,-0.06806051068446317
ffn#2,-0.12103892842003794,0.0017554848294598635,-1.0055280434170177,0.09928289522484847,-0.10908425936777322,-0.12103892842003794
pcr#2,-0.12985051753561594,0.00039525972886700345,-2.9560605182742905,1.521981044259052,-0.14911691633520996,-0.12985051753561594
pcr#1,-0.12985109173691511,0.0003952533559677951,-2.9560662290527477,1.5219812279389124,-0.14911755194914322,-0.12985109173691511
lasso#1,-0.14357509888192466,-0.007620697130386711,-2.285785525220155,-0.8524575608279107,-0.15698834073171075,-0.14357509888192466
lasso#2,-0.15594556208413324,-0.0004456214588013374,-3.0075038818838404,-0.5908108723508109,-0.17512409946716367,-0.15594556208413324
elasticnet#2,-0.1666455742306161,0.0,-3.2416173248491593,-0.8131195134852506,-0.18988240496697917,-0.1666455742306161
elasticnet#1,-0.1666455742306161,0.0,-3.2416173248491593,-0.8131195134852506,-0.18988240496697917,-0.1666455742306161
ridge#1,-0.32591983534864033,-0.05300628552830822,-1.8859374630917385,-0.7716741472925432,-0.3740332478263655,-0.32591983534864033
ridge#2,-0.34289869574430676,-0.053607311546773895,-1.9253211880529366,-0.7747966608817201,-0.39111322465440956,-0.34289869574430676
