model,IC_mean,IC_std,N
L-En,0.012276452943571362,0.3828093390917866,15
N-En,0.03997748800507428,0.36146349812777273,15
elasticnet#1,-0.00583505487949626,0.380231635679299,15
elasticnet#2,-0.005310481413746363,0.37994086556053597,15
ffn#1,0.09503596395217663,0.3925772570188283,15
ffn#2,0.09245441732106655,0.39218871181478404,15
lasso#1,-0.004003876758345485,0.3782597663367785,15
lasso#2,-0.004003876758345485,0.3782597663367785,15
lgbm_dart#1,0.026209883106377507,0.34027053958664777,15
lgbm_dart#2,0.024883468952928086,0.3610687651534059,15
lgbm_gbdt#1,0.018430581844099136,0.36236645652554583,15
lgbm_gbdt#2,0.012289478129470725,0.33769257818189075,15
pcr#1,0.06733086142590969,0.3471823992459984,15
pcr#2,0.06733086142590969,0.3471823992459984,15
pls#1,0.014469020953523948,0.35128077935498614,15
pls#2,0.055226051378187695,0.3902776426532042,15
rf#1,-0.010978665894413462,0.35428236210814223,15
rf#2,-0.01458551132862842,0.3567945065958112,15
ridge#1,-0.020124320204692105,0.3572362835739855,15
ridge#2,-0.020078841088005547,0.3572335761416709,15
