group,model,ic
2023-08-02,ridge#1,-0.2967032967032968
2023-08-03,ridge#1,0.6857142857142858
2023-08-08,ridge#1,-0.34558823529411775
2023-08-02,ridge#2,-0.2967032967032968
2023-08-03,ridge#2,0.6857142857142858
2023-08-08,ridge#2,-0.34558823529411775
2023-08-02,lasso#1,-0.33626373626373623
2023-08-03,lasso#1,0.675
2023-08-08,lasso#1,-0.32843137254901966
2023-08-02,lasso#2,-0.30989010989010995
2023-08-03,lasso#2,0.675
2023-08-08,lasso#2,-0.28186274509803927
2023-08-02,elasticnet#1,-0.33626373626373623
2023-08-03,elasticnet#1,0.6785714285714287
2023-08-08,elasticnet#1,-0.32843137254901966
2023-08-02,elasticnet#2,-0.33626373626373623
2023-08-03,elasticnet#2,0.6785714285714287
2023-08-08,elasticnet#2,-0.32843137254901966
2023-08-02,pcr#1,-0.2923076923076923
2023-08-03,pcr#1,0.6821428571428572
2023-08-08,pcr#1,-0.28921568627450983
2023-08-02,pcr#2,-0.2923076923076923
2023-08-03,pcr#2,0.6821428571428572
2023-08-08,pcr#2,-0.28921568627450983
2023-08-02,pls#1,-0.3010989010989011
2023-08-03,pls#1,0.6821428571428572
2023-08-08,pls#1,-0.28186274509803927
2023-08-02,pls#2,-0.3010989010989011
2023-08-03,pls#2,0.6571428571428571
2023-08-08,pls#2,-0.28921568627450983
2023-08-02,L-En,-0.2923076923076923
2023-08-03,L-En,0.6785714285714287
2023-08-08,L-En,-0.3333333333333334
2023-08-02,ffn#1,-0.21318681318681318
2023-08-03,ffn#1,0.5428571428571428
2023-08-08,ffn#1,-0.34558823529411775
2023-08-02,ffn#2,-0.2087912087912088
2023-08-03,ffn#2,0.5607142857142857
2023-08-08,ffn#2,-0.34558823529411775
2023-08-02,rf#1,-0.3230769230769231
2023-08-03,rf#1,0.6392857142857142
2023-08-08,rf#1,-0.3872549019607844
2023-08-02,rf#2,-0.29230769230769243
2023-08-03,rf#2,0.6571428571428571
2023-08-08,rf#2,-0.2843137254901963
2023-08-02,lgbm_gbdt#1,-0.3193840346805247
2023-08-03,lgbm_gbdt#1,0.6894175401094927
2023-08-08,lgbm_gbdt#1,-0.3419846910667311
2023-08-02,lgbm_gbdt#2,-0.3362637362637362
2023-08-03,lgbm_gbdt#2,0.6535714285714286
2023-08-08,lgbm_gbdt#2,-0.23558299942270183
2023-08-02,lgbm_dart#1,-0.16556452753372758
2023-08-03,lgbm_dart#1,0.5477699773189
2023-08-08,lgbm_dart#1,-0.40640887198594433
2023-08-02,lgbm_dart#2,-0.1736263736263738
2023-08-03,lgbm_dart#2,0.6392857142857142
2023-08-08,lgbm_dart#2,-0.2941176470588236
2023-08-02,N-En,-0.30989010989010995
2023-08-03,N-En,0.6857142857142857
2023-08-08,N-En,-0.2916666666666668
