model,IC_mean,IC_std,N
L-En,-0.16473820297349706,1.1063684317143103,2
N-En,-0.06031027795733679,0.946252397163795,2
elasticnet#1,-0.1764544279250161,1.0856397358340197,2
elasticnet#2,-0.1764544279250161,1.0856397358340197,2
ffn#1,-0.11397866839043314,1.015934639433924,2
ffn#2,-0.08610213316095677,1.026241852049151,2
lasso#1,-0.1837487224252108,1.0959554260441384,2
lasso#2,-0.1837487224252108,1.0959554260441384,2
lgbm_dart#1,0.014672238667059467,0.8784977728879465,2
lgbm_dart#2,-0.05544654597309734,0.9381575085596618,2
lgbm_gbdt#1,-0.10277416611711171,1.014993567208241,2
lgbm_gbdt#2,-0.1004189848079442,1.0079881722991124,2
pcr#1,-0.16106981254040081,1.1073968675628367,2
pcr#2,-0.16106981254040081,1.1073968675628367,2
pls#1,-0.13388817065287656,1.0876051910112026,2
pls#2,-0.10601163542340025,1.09791240362643,2
rf#1,-0.04120879120879123,0.931671462244693,2
rf#2,0.02937944408532639,0.8318446225477687,2
ridge#1,-0.18015513897866836,1.1095223016497904,2
ridge#2,-0.18015513897866836,1.1095223016497904,2
