group,model,ls_return
2023-05-01,L-En,0.06957884946040288
2023-05-01,N-En,0.061355377846945704
2023-05-01,elasticnet#1,0.061355377846945704
2023-05-01,elasticnet#2,0.050786578708678864
2023-05-01,ffn#1,0.061355377846945704
2023-05-01,ffn#2,0.053077007346626695
2023-05-01,lasso#1,0.050786578708678864
2023-05-01,lasso#2,0.050786578708678864
2023-05-01,lgbm_dart#1,-0.049226799895887394
2023-05-01,lgbm_dart#2,0.04130834621568954
2023-05-01,lgbm_gbdt#1,0.050786578708678864
2023-05-01,lgbm_gbdt#2,0.09964441361903455
2023-05-01,pcr#1,0.1598516439430028
2023-05-01,pcr#2,0.1598516439430028
2023-05-01,pls#1,0.1598516439430028
2023-05-01,pls#2,0.1598516439430028
2023-05-01,rf#1,-0.03596548166600126
2023-05-01,rf#2,0.061355377846945704
2023-05-01,ridge#1,0.061355377846945704
2023-05-01,ridge#2,0.061355377846945704
