group,model,ic
2023-03-28,ridge#1,0.28791208791208783
2023-03-28,ridge#2,0.28791208791208783
2023-03-28,lasso#1,0.29670329670329654
2023-03-28,lasso#2,0.29670329670329654
2023-03-28,elasticnet#1,0.29670329670329654
2023-03-28,elasticnet#2,0.29670329670329654
2023-03-28,pcr#1,-0.024175824175824256
2023-03-28,pcr#2,-0.024175824175824256
2023-03-28,pls#1,0.29230769230769216
2023-03-28,pls#2,0.23516483516483497
2023-03-28,L-En,0.2747252747252745
2023-03-28,ffn#1,0.16923076923076916
2023-03-28,ffn#2,0.12527472527472525
2023-03-28,rf#1,0.389010989010989
2023-03-28,rf#2,0.389010989010989
2023-03-28,lgbm_gbdt#1,0.2202612051973713
2023-03-28,lgbm_gbdt#2,0.03333539113704127
2023-03-28,lgbm_dart#1,0.3362637362637363
2023-03-28,lgbm_dart#2,0.1977899874131123
2023-03-28,N-En,0.33186813186813174
