feature,coef,intercept
moneyness_std,0.0002088719358989516,0.2130546413079769
tau,0.0817657760337912,0.2130546413079769
is_call,0.0,0.2130546413079769
delta_model,-0.006709870024278856,0.2130546413079769
theta_model,-0.12389144058475586,0.2130546413079769
gamma_model,0.01600202206165958,0.2130546413079769
vega_model,-0.11397913384060417,0.2130546413079769
iv,0.0,0.2130546413079769
log_mid_t,-0.08376592258093023,0.2130546413079769
opt_rel_spread_final,0.14956021212688642,0.2130546413079769
opt_rel_spread_chg,0.009460349581540255,0.2130546413079769
baspread_chg,0.00593349912636865,0.2130546413079769
log_open_interest_opt,0.0,0.2130546413079769
d_log_open_interest_opt,-0.0064403857590700315,0.2130546413079769
